reference_id,ticket_created,date_created,issue_date,issue_type,method,issue,state,type_of_call_or_messge,type_of_property_goods_or_services,allegation_verified,data_nature
8908784,2026-07-18T09:25:42.000Z,2026-07-18T00:00:00.000,,Internet,Wireless,Billing,TX,,,False,public-reference-allegations-unverified
8908674,2026-07-18T04:33:44.000Z,2026-07-18T00:00:00.000,2026-07-17T00:00:00.000,Phone,Wired,Unwanted Calls,NC,,,False,public-reference-allegations-unverified
8910572,2026-07-19T02:10:49.000Z,2026-07-18T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,CA,,,False,public-reference-allegations-unverified
8909479,2026-07-18T17:22:50.000Z,2026-07-18T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,FL,,,False,public-reference-allegations-unverified
8910009,2026-07-18T20:39:58.000Z,2026-07-18T00:00:00.000,,TV,,Availability,FL,,,False,public-reference-allegations-unverified
8910472,2026-07-19T00:28:02.000Z,2026-07-18T00:00:00.000,2026-07-18T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,CA,Text Message,,False,public-reference-allegations-unverified
8910144,2026-07-18T21:36:14.000Z,2026-07-18T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Equipment,NY,,,False,public-reference-allegations-unverified
8908681,2026-07-18T04:38:47.000Z,2026-07-18T00:00:00.000,,Internet,Fiber,Availability,NV,,,False,public-reference-allegations-unverified
8910618,2026-07-19T02:40:18.000Z,2026-07-18T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Equipment,PA,,,False,public-reference-allegations-unverified
8909636,2026-07-18T18:21:09.000Z,2026-07-18T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Privacy,FL,,,False,public-reference-allegations-unverified
8908941,2026-07-18T13:20:19.000Z,2026-07-18T00:00:00.000,,Phone,Wired,Availability (including rural call completion),MI,,,False,public-reference-allegations-unverified
8909247,2026-07-18T16:00:08.000Z,2026-07-18T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Equipment,TX,,,False,public-reference-allegations-unverified
8910610,2026-07-19T02:38:08.000Z,2026-07-18T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,MO,,,False,public-reference-allegations-unverified
8909914,2026-07-18T20:07:30.000Z,2026-07-18T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Cramming (unauthorized charges on your phone bill),VA,,,False,public-reference-allegations-unverified
8910170,2026-07-18T21:45:39.000Z,2026-07-18T00:00:00.000,2026-07-18T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,WV,Prerecorded Voice,Other Services,False,public-reference-allegations-unverified
8909994,2026-07-18T20:34:32.000Z,2026-07-18T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,FL,,,False,public-reference-allegations-unverified
8910425,2026-07-18T23:56:56.000Z,2026-07-18T00:00:00.000,,Internet,Fiber,Billing,FL,,,False,public-reference-allegations-unverified
8910360,2026-07-18T23:21:24.000Z,2026-07-18T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Equipment,AZ,,,False,public-reference-allegations-unverified
8909227,2026-07-18T15:52:29.000Z,2026-07-18T00:00:00.000,2026-07-18T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,CO,Prerecorded Voice,Irs Services,False,public-reference-allegations-unverified
8909926,2026-07-18T20:08:34.000Z,2026-07-18T00:00:00.000,2026-07-17T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,WA,Text Message,,False,public-reference-allegations-unverified
8908885,2026-07-18T12:18:49.000Z,2026-07-18T00:00:00.000,,Internet,DSL,Equipment,LA,,,False,public-reference-allegations-unverified
8910028,2026-07-18T20:50:16.000Z,2026-07-18T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,NC,,,False,public-reference-allegations-unverified
8910107,2026-07-18T21:24:09.000Z,2026-07-18T00:00:00.000,,Internet,Fiber,Availability,ME,,,False,public-reference-allegations-unverified
8909613,2026-07-18T18:08:12.000Z,2026-07-18T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,IN,,,False,public-reference-allegations-unverified
8908926,2026-07-18T13:02:11.000Z,2026-07-18T00:00:00.000,,Internet,Wireless,Billing,NJ,,,False,public-reference-allegations-unverified
8909853,2026-07-18T19:39:45.000Z,2026-07-18T00:00:00.000,2026-07-11T00:00:00.000,TV,Cable,Indecency,MD,,,False,public-reference-allegations-unverified
8910261,2026-07-18T22:24:22.000Z,2026-07-18T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,TN,,,False,public-reference-allegations-unverified
8909277,2026-07-18T16:11:00.000Z,2026-07-18T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,MO,,,False,public-reference-allegations-unverified
8909880,2026-07-18T19:51:56.000Z,2026-07-18T00:00:00.000,2026-07-16T00:00:00.000,TV,Broadcast,Indecency,ID,,,False,public-reference-allegations-unverified
8909322,2026-07-18T16:27:09.000Z,2026-07-18T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,IL,,,False,public-reference-allegations-unverified
8908797,2026-07-18T10:24:16.000Z,2026-07-18T00:00:00.000,,TV,Broadcast,Interference,ME,,,False,public-reference-allegations-unverified
8909963,2026-07-18T20:20:23.000Z,2026-07-18T00:00:00.000,2026-07-01T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,PA,Prerecorded Voice,Banks/financial Impersonations Services,False,public-reference-allegations-unverified
8909036,2026-07-18T14:24:01.000Z,2026-07-18T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,OH,,,False,public-reference-allegations-unverified
8910198,2026-07-18T22:00:10.000Z,2026-07-18T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Equipment,MI,,,False,public-reference-allegations-unverified
8910192,2026-07-18T21:56:48.000Z,2026-07-18T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Rural Call Completion,FL,,,False,public-reference-allegations-unverified
8910139,2026-07-18T21:35:45.000Z,2026-07-18T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,OR,,,False,public-reference-allegations-unverified
8909846,2026-07-18T19:35:58.000Z,2026-07-18T00:00:00.000,2026-07-18T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,TN,Prerecorded Voice,,False,public-reference-allegations-unverified
8909515,2026-07-18T17:33:05.000Z,2026-07-18T00:00:00.000,2026-07-18T00:00:00.000,Phone,Internet (VOIP),Unwanted Calls,NJ,,,False,public-reference-allegations-unverified
8909691,2026-07-18T18:42:18.000Z,2026-07-18T00:00:00.000,2026-07-18T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,NE,Prerecorded Voice,Irs Services,False,public-reference-allegations-unverified
8909166,2026-07-18T15:30:02.000Z,2026-07-18T00:00:00.000,,Phone,Wired,Billing,MO,,,False,public-reference-allegations-unverified
8908876,2026-07-18T12:13:02.000Z,2026-07-18T00:00:00.000,2026-07-18T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,VT,Text Message,Other Services,False,public-reference-allegations-unverified
8910522,2026-07-19T01:13:10.000Z,2026-07-18T00:00:00.000,,Phone,Wired,Billing,CO,,,False,public-reference-allegations-unverified
8908707,2026-07-18T05:26:42.000Z,2026-07-18T00:00:00.000,,Internet,Cable,Speed,MO,,,False,public-reference-allegations-unverified
8910183,2026-07-18T21:50:56.000Z,2026-07-18T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Number Portability (keeping your number if you change providers),AZ,,,False,public-reference-allegations-unverified
8909063,2026-07-18T14:39:47.000Z,2026-07-18T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,FL,,,False,public-reference-allegations-unverified
8910199,2026-07-18T22:01:51.000Z,2026-07-18T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Equipment,CA,,,False,public-reference-allegations-unverified
8910351,2026-07-18T23:14:35.000Z,2026-07-18T00:00:00.000,,TV,Cable,Interference,NC,,,False,public-reference-allegations-unverified
8910443,2026-07-19T00:20:19.000Z,2026-07-18T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,MI,,,False,public-reference-allegations-unverified
8910563,2026-07-19T02:02:38.000Z,2026-07-18T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,CA,,,False,public-reference-allegations-unverified
8908767,2026-07-18T07:53:02.000Z,2026-07-18T00:00:00.000,,TV,Broadcast,Availability,CA,,,False,public-reference-allegations-unverified
8910071,2026-07-18T21:05:38.000Z,2026-07-18T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,CA,,,False,public-reference-allegations-unverified
8910322,2026-07-18T22:51:19.000Z,2026-07-18T00:00:00.000,,Phone,Internet (VOIP),Billing,NY,,,False,public-reference-allegations-unverified
8909625,2026-07-18T18:16:42.000Z,2026-07-18T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Privacy,FL,,,False,public-reference-allegations-unverified
8910149,2026-07-18T21:39:06.000Z,2026-07-18T00:00:00.000,2026-07-01T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,GA,,,False,public-reference-allegations-unverified
8909902,2026-07-18T20:01:57.000Z,2026-07-18T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,WA,,,False,public-reference-allegations-unverified
8909555,2026-07-18T17:44:19.000Z,2026-07-18T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Number Portability (keeping your number if you change providers),CA,,,False,public-reference-allegations-unverified
8909856,2026-07-18T19:40:34.000Z,2026-07-18T00:00:00.000,,Internet,Wireless,Billing,MD,,,False,public-reference-allegations-unverified
8909966,2026-07-18T20:21:09.000Z,2026-07-18T00:00:00.000,2026-07-18T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,MD,Prerecorded Voice,Mortgage Loans Services,False,public-reference-allegations-unverified
8910501,2026-07-19T00:47:48.000Z,2026-07-18T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,IN,,,False,public-reference-allegations-unverified
8909641,2026-07-18T18:22:42.000Z,2026-07-18T00:00:00.000,2026-07-18T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,TN,Live Voice,Auto Warranty Services,False,public-reference-allegations-unverified
8910127,2026-07-18T21:30:47.000Z,2026-07-18T00:00:00.000,,Internet,Fiber,Equipment,WA,,,False,public-reference-allegations-unverified
8908725,2026-07-18T06:02:35.000Z,2026-07-18T00:00:00.000,,Internet,Fiber,Availability,NC,,,False,public-reference-allegations-unverified
8909788,2026-07-18T19:16:14.000Z,2026-07-18T00:00:00.000,,Internet,Wireless,Billing,CA,,,False,public-reference-allegations-unverified
8909518,2026-07-18T17:34:31.000Z,2026-07-18T00:00:00.000,,Internet,Cable,Availability,IN,,,False,public-reference-allegations-unverified
8909154,2026-07-18T15:27:00.000Z,2026-07-18T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Equipment,FL,,,False,public-reference-allegations-unverified
8910675,2026-07-19T03:33:15.000Z,2026-07-18T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Number Portability (keeping your number if you change providers),NY,,,False,public-reference-allegations-unverified
8909135,2026-07-18T15:17:28.000Z,2026-07-18T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,CA,,,False,public-reference-allegations-unverified
8908667,2026-07-18T04:26:51.000Z,2026-07-18T00:00:00.000,2026-07-17T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,CA,,,False,public-reference-allegations-unverified
8910367,2026-07-18T23:23:55.000Z,2026-07-18T00:00:00.000,,Phone,Wired,Equipment,CA,,,False,public-reference-allegations-unverified
8909195,2026-07-18T15:41:52.000Z,2026-07-18T00:00:00.000,,Internet,Fiber,Billing,NC,,,False,public-reference-allegations-unverified
8908970,2026-07-18T13:35:23.000Z,2026-07-18T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,TX,,,False,public-reference-allegations-unverified
8908826,2026-07-18T11:10:03.000Z,2026-07-18T00:00:00.000,,TV,Broadcast,Interference,NC,,,False,public-reference-allegations-unverified
8909506,2026-07-18T17:30:34.000Z,2026-07-18T00:00:00.000,2026-05-01T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,GA,Live Voice,,False,public-reference-allegations-unverified
8909340,2026-07-18T16:32:34.000Z,2026-07-18T00:00:00.000,,Internet,Wireless,Billing,NY,,,False,public-reference-allegations-unverified
8909711,2026-07-18T18:50:36.000Z,2026-07-18T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,IL,,,False,public-reference-allegations-unverified
8910551,2026-07-19T01:48:21.000Z,2026-07-18T00:00:00.000,,Internet,Fiber,Billing,CA,,,False,public-reference-allegations-unverified
8908684,2026-07-18T04:49:52.000Z,2026-07-18T00:00:00.000,2026-06-15T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,TX,Prerecorded Voice,Health Insurance Services,False,public-reference-allegations-unverified
8909551,2026-07-18T17:43:50.000Z,2026-07-18T00:00:00.000,2026-06-27T00:00:00.000,Phone,Internet (VOIP),Unwanted Calls,OH,,,False,public-reference-allegations-unverified
8908916,2026-07-18T12:54:37.000Z,2026-07-18T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Equipment,OH,,,False,public-reference-allegations-unverified
8909742,2026-07-18T18:58:46.000Z,2026-07-18T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,TX,,,False,public-reference-allegations-unverified
8910466,2026-07-19T00:26:54.000Z,2026-07-18T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,NC,,,False,public-reference-allegations-unverified
8909075,2026-07-18T14:47:28.000Z,2026-07-18T00:00:00.000,2026-07-16T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,OK,Live Voice,Health Insurance Services,False,public-reference-allegations-unverified
8909394,2026-07-18T16:45:28.000Z,2026-07-18T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Equipment,OH,,,False,public-reference-allegations-unverified
8910456,2026-07-19T00:25:33.000Z,2026-07-18T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,TX,,,False,public-reference-allegations-unverified
8908730,2026-07-18T06:12:25.000Z,2026-07-18T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Equipment,CA,,,False,public-reference-allegations-unverified
8909469,2026-07-18T17:18:04.000Z,2026-07-18T00:00:00.000,2026-07-18T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,NY,,,False,public-reference-allegations-unverified
8910299,2026-07-18T22:40:32.000Z,2026-07-18T00:00:00.000,,TV,Cable,Billing,OR,,,False,public-reference-allegations-unverified
8908813,2026-07-18T10:54:23.000Z,2026-07-18T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,FL,,,False,public-reference-allegations-unverified
8910442,2026-07-19T00:15:12.000Z,2026-07-18T00:00:00.000,2026-07-18T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,MN,Text Message,Other Services,False,public-reference-allegations-unverified
8910166,2026-07-18T21:44:33.000Z,2026-07-18T00:00:00.000,2026-07-18T00:00:00.000,Phone,Wireless (cell phone/other mobile device),Unwanted Calls,WV,Prerecorded Voice,Other Services,False,public-reference-allegations-unverified
8910116,2026-07-18T21:27:56.000Z,2026-07-18T00:00:00.000,2026-07-18T00:00:00.000,TV,,Indecency,TX,,,False,public-reference-allegations-unverified
8910486,2026-07-19T00:34:27.000Z,2026-07-18T00:00:00.000,,TV,,Availability,TX,,,False,public-reference-allegations-unverified
8909995,2026-07-18T20:34:49.000Z,2026-07-18T00:00:00.000,,Internet,Cable,Availability,NY,,,False,public-reference-allegations-unverified
8908809,2026-07-18T10:51:52.000Z,2026-07-18T00:00:00.000,,Internet,Cable,Billing,GA,,,False,public-reference-allegations-unverified
8910638,2026-07-19T02:52:40.000Z,2026-07-18T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,WA,,,False,public-reference-allegations-unverified
8909029,2026-07-18T14:20:10.000Z,2026-07-18T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,MI,,,False,public-reference-allegations-unverified
8909167,2026-07-18T15:30:22.000Z,2026-07-18T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,CA,,,False,public-reference-allegations-unverified
8909828,2026-07-18T19:30:12.000Z,2026-07-18T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),LA,,,False,public-reference-allegations-unverified
8910077,2026-07-18T21:08:47.000Z,2026-07-18T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,CA,,,False,public-reference-allegations-unverified
8910586,2026-07-19T02:23:21.000Z,2026-07-18T00:00:00.000,,Internet,Cable,Billing,FL,,,False,public-reference-allegations-unverified
8909610,2026-07-18T18:07:08.000Z,2026-07-18T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Billing,FL,,,False,public-reference-allegations-unverified
8909001,2026-07-18T13:56:23.000Z,2026-07-18T00:00:00.000,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),TX,,,False,public-reference-allegations-unverified
