task_id,received_at,category,subcategory,province,city,channel,priority,external_lookup_scenario,routing_queue,evidence_complete,allegation_verified,aggregate_anchor,aggregate_share,data_nature
CN-TEL-2025Q2-0125,2025-07-02T06:44:00,资费争议,合约套餐变更,浙江,杭州,企业客服热线,关注,committed_response_lost,浙江服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0126,2025-07-02T06:55:00,资费争议,账单明细异议,陕西,西安,运营商应用,高,effect_status_unknown,陕西服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0127,2025-07-02T07:06:00,资费争议,流量超套计费,辽宁,沈阳,线下营业厅,常规,not_committed,辽宁服务复核队列,False,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0128,2025-07-02T07:17:00,资费争议,合约套餐变更,福建,福州,互联网服务入口,关注,committed_response_lost,福建服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0129,2025-07-02T07:28:00,资费争议,账单明细异议,四川,成都,企业客服热线,高,effect_status_unknown,四川服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0130,2025-07-02T07:39:00,资费争议,流量超套计费,广东,广州,运营商应用,常规,not_committed,广东服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0131,2025-07-02T07:50:00,资费争议,合约套餐变更,河南,郑州,线下营业厅,关注,committed_response_lost,河南服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0132,2025-07-02T08:01:00,资费争议,账单明细异议,湖北,武汉,互联网服务入口,高,effect_status_unknown,湖北服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0133,2025-07-02T08:12:00,资费争议,流量超套计费,浙江,杭州,企业客服热线,常规,not_committed,浙江服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0134,2025-07-02T08:23:00,资费争议,合约套餐变更,陕西,西安,运营商应用,关注,committed_response_lost,陕西服务复核队列,False,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0135,2025-07-02T08:34:00,资费争议,账单明细异议,辽宁,沈阳,线下营业厅,高,effect_status_unknown,辽宁服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0136,2025-07-02T08:45:00,资费争议,流量超套计费,福建,福州,互联网服务入口,常规,not_committed,福建服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0137,2025-07-02T08:56:00,资费争议,合约套餐变更,四川,成都,企业客服热线,关注,committed_response_lost,四川服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0138,2025-07-02T09:07:00,资费争议,账单明细异议,广东,广州,运营商应用,高,effect_status_unknown,广东服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0139,2025-07-02T09:18:00,资费争议,流量超套计费,河南,郑州,线下营业厅,常规,not_committed,河南服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0140,2025-07-02T09:29:00,资费争议,合约套餐变更,湖北,武汉,互联网服务入口,关注,committed_response_lost,湖北服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0141,2025-07-02T09:40:00,资费争议,账单明细异议,浙江,杭州,企业客服热线,高,effect_status_unknown,浙江服务复核队列,False,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0142,2025-07-02T09:51:00,资费争议,流量超套计费,陕西,西安,运营商应用,常规,not_committed,陕西服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0143,2025-07-02T10:02:00,资费争议,合约套餐变更,辽宁,沈阳,线下营业厅,关注,committed_response_lost,辽宁服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0144,2025-07-02T10:13:00,资费争议,账单明细异议,福建,福州,互联网服务入口,高,effect_status_unknown,福建服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0145,2025-07-02T10:24:00,资费争议,流量超套计费,四川,成都,企业客服热线,常规,not_committed,四川服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0146,2025-07-02T10:35:00,资费争议,合约套餐变更,广东,广州,运营商应用,关注,committed_response_lost,广东服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0147,2025-07-02T10:46:00,资费争议,账单明细异议,河南,郑州,线下营业厅,高,effect_status_unknown,河南服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0148,2025-07-02T10:57:00,资费争议,流量超套计费,湖北,武汉,互联网服务入口,常规,not_committed,湖北服务复核队列,False,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0149,2025-07-02T11:08:00,资费争议,合约套餐变更,浙江,杭州,企业客服热线,关注,committed_response_lost,浙江服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0150,2025-07-02T11:19:00,资费争议,账单明细异议,陕西,西安,运营商应用,高,effect_status_unknown,陕西服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0151,2025-07-02T11:30:00,资费争议,流量超套计费,辽宁,沈阳,线下营业厅,常规,not_committed,辽宁服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0152,2025-07-02T11:41:00,资费争议,合约套餐变更,福建,福州,互联网服务入口,关注,committed_response_lost,福建服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0153,2025-07-02T11:52:00,资费争议,账单明细异议,四川,成都,企业客服热线,高,effect_status_unknown,四川服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0154,2025-07-02T12:03:00,资费争议,流量超套计费,广东,广州,运营商应用,常规,not_committed,广东服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0155,2025-07-02T12:14:00,资费争议,合约套餐变更,河南,郑州,线下营业厅,关注,committed_response_lost,河南服务复核队列,False,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0156,2025-07-02T12:25:00,资费争议,账单明细异议,湖北,武汉,互联网服务入口,高,effect_status_unknown,湖北服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0157,2025-07-02T12:36:00,资费争议,流量超套计费,浙江,杭州,企业客服热线,常规,not_committed,浙江服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0158,2025-07-02T12:47:00,资费争议,合约套餐变更,陕西,西安,运营商应用,关注,committed_response_lost,陕西服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0159,2025-07-02T12:58:00,资费争议,账单明细异议,辽宁,沈阳,线下营业厅,高,effect_status_unknown,辽宁服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0160,2025-07-02T13:09:00,资费争议,流量超套计费,福建,福州,互联网服务入口,常规,not_committed,福建服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0161,2025-07-02T13:20:00,资费争议,合约套餐变更,四川,成都,企业客服热线,关注,committed_response_lost,四川服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0162,2025-07-02T13:31:00,资费争议,账单明细异议,广东,广州,运营商应用,高,effect_status_unknown,广东服务复核队列,False,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0163,2025-07-02T13:42:00,资费争议,流量超套计费,河南,郑州,线下营业厅,常规,not_committed,河南服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0164,2025-07-02T13:53:00,资费争议,合约套餐变更,湖北,武汉,互联网服务入口,关注,committed_response_lost,湖北服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0165,2025-07-02T14:04:00,资费争议,账单明细异议,浙江,杭州,企业客服热线,高,effect_status_unknown,浙江服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0166,2025-07-02T14:15:00,资费争议,流量超套计费,陕西,西安,运营商应用,常规,not_committed,陕西服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0167,2025-07-02T14:26:00,资费争议,合约套餐变更,辽宁,沈阳,线下营业厅,关注,committed_response_lost,辽宁服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0168,2025-07-02T14:37:00,资费争议,账单明细异议,福建,福州,互联网服务入口,高,effect_status_unknown,福建服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0169,2025-07-02T14:48:00,资费争议,流量超套计费,四川,成都,企业客服热线,常规,not_committed,四川服务复核队列,False,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0170,2025-07-02T14:59:00,资费争议,合约套餐变更,广东,广州,运营商应用,关注,committed_response_lost,广东服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0171,2025-07-02T15:10:00,资费争议,账单明细异议,河南,郑州,线下营业厅,高,effect_status_unknown,河南服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0172,2025-07-02T15:21:00,资费争议,流量超套计费,湖北,武汉,互联网服务入口,常规,not_committed,湖北服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0173,2025-07-02T15:32:00,资费争议,合约套餐变更,浙江,杭州,企业客服热线,关注,committed_response_lost,浙江服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0174,2025-07-02T15:43:00,资费争议,账单明细异议,陕西,西安,运营商应用,高,effect_status_unknown,陕西服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0175,2025-07-02T15:54:00,资费争议,流量超套计费,辽宁,沈阳,线下营业厅,常规,not_committed,辽宁服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0176,2025-07-02T16:05:00,资费争议,合约套餐变更,福建,福州,互联网服务入口,关注,committed_response_lost,福建服务复核队列,False,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0177,2025-07-02T16:16:00,资费争议,账单明细异议,四川,成都,企业客服热线,高,effect_status_unknown,四川服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0178,2025-07-02T16:27:00,资费争议,流量超套计费,广东,广州,运营商应用,常规,not_committed,广东服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0179,2025-07-02T16:38:00,资费争议,合约套餐变更,河南,郑州,线下营业厅,关注,committed_response_lost,河南服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0180,2025-07-02T16:49:00,资费争议,账单明细异议,湖北,武汉,互联网服务入口,高,effect_status_unknown,湖北服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0181,2025-07-02T17:00:00,资费争议,流量超套计费,浙江,杭州,企业客服热线,常规,not_committed,浙江服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0182,2025-07-02T17:11:00,资费争议,合约套餐变更,陕西,西安,运营商应用,关注,committed_response_lost,陕西服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0183,2025-07-02T17:22:00,资费争议,账单明细异议,辽宁,沈阳,线下营业厅,高,effect_status_unknown,辽宁服务复核队列,False,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0184,2025-07-02T17:33:00,资费争议,流量超套计费,福建,福州,互联网服务入口,常规,not_committed,福建服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0185,2025-07-02T17:44:00,资费争议,合约套餐变更,四川,成都,企业客服热线,关注,committed_response_lost,四川服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0186,2025-07-02T17:55:00,资费争议,账单明细异议,广东,广州,运营商应用,高,effect_status_unknown,广东服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0187,2025-07-02T18:06:00,资费争议,流量超套计费,河南,郑州,线下营业厅,常规,not_committed,河南服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0188,2025-07-02T18:17:00,资费争议,合约套餐变更,湖北,武汉,互联网服务入口,关注,committed_response_lost,湖北服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0189,2025-07-02T18:28:00,资费争议,账单明细异议,浙江,杭州,企业客服热线,高,effect_status_unknown,浙江服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0190,2025-07-02T18:39:00,资费争议,流量超套计费,陕西,西安,运营商应用,常规,not_committed,陕西服务复核队列,False,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0191,2025-07-02T18:50:00,资费争议,合约套餐变更,辽宁,沈阳,线下营业厅,关注,committed_response_lost,辽宁服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0192,2025-07-02T19:01:00,资费争议,账单明细异议,福建,福州,互联网服务入口,高,effect_status_unknown,福建服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0193,2025-07-02T19:12:00,资费争议,流量超套计费,四川,成都,企业客服热线,常规,not_committed,四川服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0194,2025-07-02T19:23:00,资费争议,合约套餐变更,广东,广州,运营商应用,关注,committed_response_lost,广东服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0195,2025-07-02T19:34:00,资费争议,账单明细异议,河南,郑州,线下营业厅,高,effect_status_unknown,河南服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0196,2025-07-02T19:45:00,资费争议,流量超套计费,湖北,武汉,互联网服务入口,常规,not_committed,湖北服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0197,2025-07-02T19:56:00,资费争议,合约套餐变更,浙江,杭州,企业客服热线,关注,committed_response_lost,浙江服务复核队列,False,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0198,2025-07-02T20:07:00,资费争议,账单明细异议,陕西,西安,运营商应用,高,effect_status_unknown,陕西服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0199,2025-07-02T20:18:00,资费争议,流量超套计费,辽宁,沈阳,线下营业厅,常规,not_committed,辽宁服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0200,2025-07-02T20:29:00,资费争议,合约套餐变更,福建,福州,互联网服务入口,关注,committed_response_lost,福建服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0201,2025-07-02T20:40:00,资费争议,账单明细异议,四川,成都,企业客服热线,高,effect_status_unknown,四川服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
CN-TEL-2025Q2-0202,2025-07-02T20:51:00,资费争议,流量超套计费,广东,广州,运营商应用,常规,not_committed,广东服务复核队列,True,False,MIIT-2025-Q2,0.404,deterministic-synthetic-cn-operations
