event_id,transport_id,flow_token,event_version,event_time,received_at,source_system,from_department,to_department,bed_request_id,role,actor_id,event_type,co_sign_status,privacy_scope,clinical_decision_allowed,conflict_type,late_event
TRN-0019-02,TRN-0019,FLOW-0019,2,2026-07-03T10:17:00+08:00,2026-07-03T10:19:00+08:00,TRANSPORT_DISPATCH,急诊观察区,外科留观区,BED-134,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0019-03,TRN-0019,FLOW-0019,3,2026-07-03T10:21:00+08:00,2026-07-03T10:23:00+08:00,BED_CONTROL,急诊观察区,外科留观区,BED-134,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0019-04,TRN-0019,FLOW-0019,4,2026-07-03T10:25:00+08:00,2026-07-03T10:27:00+08:00,WARD_BOARD,急诊观察区,外科留观区,BED-134,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0019-05,TRN-0019,FLOW-0019,5,2026-07-03T10:29:00+08:00,2026-07-03T10:31:00+08:00,OPS_AUDIT,急诊观察区,外科留观区,BED-134,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0019-06,TRN-0019,FLOW-0019,6,2026-07-03T10:33:00+08:00,2026-07-03T11:15:00+08:00,OPS_AUDIT,急诊观察区,外科留观区,BED-134,coordination_lead,COORD-01,correction_appended,pending,operational_only,False,late_event,True
TRN-0020-01,TRN-0020,FLOW-0020,1,2026-07-03T10:20:00+08:00,2026-07-03T10:21:00+08:00,ED_BOARD,急诊抢救区,日间诊疗区,BED-141,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
TRN-0020-02,TRN-0020,FLOW-0020,2,2026-07-03T10:24:00+08:00,2026-07-03T10:26:00+08:00,TRANSPORT_DISPATCH,急诊抢救区,日间诊疗区,BED-141,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0020-03,TRN-0020,FLOW-0020,3,2026-07-03T10:28:00+08:00,2026-07-03T10:30:00+08:00,BED_CONTROL,急诊抢救区,日间诊疗区,BED-141,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0020-04,TRN-0020,FLOW-0020,4,2026-07-03T10:32:00+08:00,2026-07-03T10:34:00+08:00,WARD_BOARD,急诊抢救区,日间诊疗区,BED-141,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0020-05,TRN-0020,FLOW-0020,5,2026-07-03T10:36:00+08:00,2026-07-03T10:38:00+08:00,OPS_AUDIT,急诊抢救区,日间诊疗区,BED-141,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0020-06,TRN-0020,FLOW-0020,6,2026-07-03T10:25:00+08:00,2026-07-03T10:45:00+08:00,OPS_AUDIT,急诊抢救区,日间诊疗区,BED-141,coordination_lead,COORD-01,correction_appended,pending,operational_only,False,out_of_order,False
TRN-0021-01,TRN-0021,FLOW-0021,1,2026-07-03T10:27:00+08:00,2026-07-03T10:28:00+08:00,ED_BOARD,急诊观察区,内科留观区,BED-148,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
TRN-0021-02,TRN-0021,FLOW-0021,2,2026-07-03T10:31:00+08:00,2026-07-03T10:33:00+08:00,TRANSPORT_DISPATCH,急诊观察区,内科留观区,BED-148,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0021-03,TRN-0021,FLOW-0021,3,2026-07-03T10:35:00+08:00,2026-07-03T10:37:00+08:00,BED_CONTROL,急诊观察区,内科留观区,BED-148,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0021-04,TRN-0021,FLOW-0021,4,2026-07-03T10:39:00+08:00,2026-07-03T10:41:00+08:00,WARD_BOARD,急诊观察区,内科留观区,BED-148,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0021-05,TRN-0021,FLOW-0021,5,2026-07-03T10:43:00+08:00,2026-07-03T10:45:00+08:00,OPS_AUDIT,急诊观察区,内科留观区,BED-148,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0021-06,TRN-0021,FLOW-0021,6,2026-07-03T10:47:00+08:00,2026-07-03T10:49:00+08:00,WARD_BOARD,急诊观察区,内科留观区,BED-148,coordination_lead,COORD-01,handoff_received,pending,operational_only,False,duplicate,False
TRN-0022-01,TRN-0022,FLOW-0022,1,2026-07-03T10:34:00+08:00,2026-07-03T10:35:00+08:00,ED_BOARD,急诊观察区,外科留观区,BED-155,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
TRN-0022-02,TRN-0022,FLOW-0022,2,2026-07-03T10:38:00+08:00,2026-07-03T10:40:00+08:00,TRANSPORT_DISPATCH,急诊观察区,外科留观区,BED-155,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0022-03,TRN-0022,FLOW-0022,3,2026-07-03T10:42:00+08:00,2026-07-03T10:44:00+08:00,BED_CONTROL,急诊观察区,外科留观区,BED-155,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0022-04,TRN-0022,FLOW-0022,4,2026-07-03T10:46:00+08:00,2026-07-03T10:48:00+08:00,WARD_BOARD,急诊观察区,外科留观区,BED-155,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0022-05,TRN-0022,FLOW-0022,5,2026-07-03T10:50:00+08:00,2026-07-03T10:52:00+08:00,OPS_AUDIT,急诊观察区,外科留观区,BED-155,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0022-06,TRN-0022,FLOW-0022,6,2026-07-03T10:54:00+08:00,2026-07-03T10:56:00+08:00,OPS_AUDIT,急诊观察区,外科留观区,BED-155,coordination_lead,COORD-01,correction_appended,missing,operational_only,False,missing,False
TRN-0023-01,TRN-0023,FLOW-0023,1,2026-07-03T10:41:00+08:00,2026-07-03T10:42:00+08:00,ED_BOARD,急诊抢救区,日间诊疗区,BED-162,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
TRN-0023-02,TRN-0023,FLOW-0023,2,2026-07-03T10:45:00+08:00,2026-07-03T10:47:00+08:00,TRANSPORT_DISPATCH,急诊抢救区,日间诊疗区,BED-162,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0023-03,TRN-0023,FLOW-0023,3,2026-07-03T10:49:00+08:00,2026-07-03T10:51:00+08:00,BED_CONTROL,急诊抢救区,日间诊疗区,BED-162,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0023-04,TRN-0023,FLOW-0023,4,2026-07-03T10:53:00+08:00,2026-07-03T10:55:00+08:00,WARD_BOARD,急诊抢救区,日间诊疗区,BED-162,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0023-05,TRN-0023,FLOW-0023,5,2026-07-03T10:57:00+08:00,2026-07-03T10:59:00+08:00,OPS_AUDIT,急诊抢救区,日间诊疗区,BED-162,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0023-06,TRN-0023,FLOW-0023,6,2026-07-03T11:01:00+08:00,2026-07-03T11:03:00+08:00,OPS_AUDIT,急诊抢救区,日间诊疗区,BED-162,coordination_lead,COORD-01,correction_appended,confirmed_and_cancelled,operational_only,False,mutually_exclusive,False
TRN-0024-01,TRN-0024,FLOW-0024,1,2026-07-03T10:48:00+08:00,2026-07-03T10:49:00+08:00,ED_BOARD,急诊观察区,内科留观区,BED-169,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
TRN-0024-02,TRN-0024,FLOW-0024,2,2026-07-03T10:52:00+08:00,2026-07-03T10:54:00+08:00,TRANSPORT_DISPATCH,急诊观察区,内科留观区,BED-169,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0024-03,TRN-0024,FLOW-0024,3,2026-07-03T10:56:00+08:00,2026-07-03T10:58:00+08:00,BED_CONTROL,急诊观察区,内科留观区,BED-169,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0024-04,TRN-0024,FLOW-0024,4,2026-07-03T11:00:00+08:00,2026-07-03T11:02:00+08:00,WARD_BOARD,急诊观察区,内科留观区,BED-169,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0024-05,TRN-0024,FLOW-0024,5,2026-07-03T11:04:00+08:00,2026-07-03T11:06:00+08:00,OPS_AUDIT,急诊观察区,内科留观区,BED-169,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0024-06,TRN-0024,FLOW-0024,6,2026-07-03T10:57:00+08:00,2026-07-03T11:36:00+08:00,OPS_AUDIT,急诊观察区,内科留观区,BED-169,coordination_lead,COORD-01,correction_appended,pending,operational_only,False,late_reopen,True
TRN-0025-01,TRN-0025,FLOW-0025,1,2026-07-03T10:55:00+08:00,2026-07-03T10:56:00+08:00,ED_BOARD,急诊观察区,外科留观区,BED-176,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
TRN-0025-02,TRN-0025,FLOW-0025,2,2026-07-03T10:59:00+08:00,2026-07-03T11:01:00+08:00,TRANSPORT_DISPATCH,急诊观察区,外科留观区,BED-176,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0025-03,TRN-0025,FLOW-0025,3,2026-07-03T11:03:00+08:00,2026-07-03T11:05:00+08:00,BED_CONTROL,急诊观察区,外科留观区,BED-176,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0025-04,TRN-0025,FLOW-0025,4,2026-07-03T11:07:00+08:00,2026-07-03T11:09:00+08:00,WARD_BOARD,急诊观察区,外科留观区,BED-176,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0025-05,TRN-0025,FLOW-0025,5,2026-07-03T11:11:00+08:00,2026-07-03T11:13:00+08:00,OPS_AUDIT,急诊观察区,外科留观区,BED-176,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0025-06,TRN-0025,FLOW-0025,6,2026-07-03T11:15:00+08:00,2026-07-03T11:57:00+08:00,OPS_AUDIT,急诊观察区,外科留观区,BED-176,coordination_lead,COORD-01,correction_appended,pending,operational_only,False,late_event,True
TRN-0026-01,TRN-0026,FLOW-0026,1,2026-07-03T11:02:00+08:00,2026-07-03T11:03:00+08:00,ED_BOARD,急诊抢救区,日间诊疗区,BED-003,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
TRN-0026-02,TRN-0026,FLOW-0026,2,2026-07-03T11:06:00+08:00,2026-07-03T11:08:00+08:00,TRANSPORT_DISPATCH,急诊抢救区,日间诊疗区,BED-003,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0026-03,TRN-0026,FLOW-0026,3,2026-07-03T11:10:00+08:00,2026-07-03T11:12:00+08:00,BED_CONTROL,急诊抢救区,日间诊疗区,BED-003,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0026-04,TRN-0026,FLOW-0026,4,2026-07-03T11:14:00+08:00,2026-07-03T11:16:00+08:00,WARD_BOARD,急诊抢救区,日间诊疗区,BED-003,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0026-05,TRN-0026,FLOW-0026,5,2026-07-03T11:18:00+08:00,2026-07-03T11:20:00+08:00,OPS_AUDIT,急诊抢救区,日间诊疗区,BED-003,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0026-06,TRN-0026,FLOW-0026,6,2026-07-03T11:07:00+08:00,2026-07-03T11:27:00+08:00,OPS_AUDIT,急诊抢救区,日间诊疗区,BED-003,coordination_lead,COORD-01,correction_appended,pending,operational_only,False,out_of_order,False
TRN-0027-01,TRN-0027,FLOW-0027,1,2026-07-03T11:09:00+08:00,2026-07-03T11:10:00+08:00,ED_BOARD,急诊观察区,内科留观区,BED-010,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
TRN-0027-02,TRN-0027,FLOW-0027,2,2026-07-03T11:13:00+08:00,2026-07-03T11:15:00+08:00,TRANSPORT_DISPATCH,急诊观察区,内科留观区,BED-010,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0027-03,TRN-0027,FLOW-0027,3,2026-07-03T11:17:00+08:00,2026-07-03T11:19:00+08:00,BED_CONTROL,急诊观察区,内科留观区,BED-010,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0027-04,TRN-0027,FLOW-0027,4,2026-07-03T11:21:00+08:00,2026-07-03T11:23:00+08:00,WARD_BOARD,急诊观察区,内科留观区,BED-010,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0027-05,TRN-0027,FLOW-0027,5,2026-07-03T11:25:00+08:00,2026-07-03T11:27:00+08:00,OPS_AUDIT,急诊观察区,内科留观区,BED-010,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0027-06,TRN-0027,FLOW-0027,6,2026-07-03T11:29:00+08:00,2026-07-03T11:31:00+08:00,WARD_BOARD,急诊观察区,内科留观区,BED-010,coordination_lead,COORD-01,handoff_received,pending,operational_only,False,duplicate,False
TRN-0028-01,TRN-0028,FLOW-0028,1,2026-07-03T11:16:00+08:00,2026-07-03T11:17:00+08:00,ED_BOARD,急诊观察区,外科留观区,BED-017,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
TRN-0028-02,TRN-0028,FLOW-0028,2,2026-07-03T11:20:00+08:00,2026-07-03T11:22:00+08:00,TRANSPORT_DISPATCH,急诊观察区,外科留观区,BED-017,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0028-03,TRN-0028,FLOW-0028,3,2026-07-03T11:24:00+08:00,2026-07-03T11:26:00+08:00,BED_CONTROL,急诊观察区,外科留观区,BED-017,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0028-04,TRN-0028,FLOW-0028,4,2026-07-03T11:28:00+08:00,2026-07-03T11:30:00+08:00,WARD_BOARD,急诊观察区,外科留观区,BED-017,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0028-05,TRN-0028,FLOW-0028,5,2026-07-03T11:32:00+08:00,2026-07-03T11:34:00+08:00,OPS_AUDIT,急诊观察区,外科留观区,BED-017,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0028-06,TRN-0028,FLOW-0028,6,2026-07-03T11:36:00+08:00,2026-07-03T11:38:00+08:00,OPS_AUDIT,急诊观察区,外科留观区,BED-017,coordination_lead,COORD-01,correction_appended,missing,operational_only,False,missing,False
TRN-0029-01,TRN-0029,FLOW-0029,1,2026-07-03T11:23:00+08:00,2026-07-03T11:24:00+08:00,ED_BOARD,急诊抢救区,日间诊疗区,BED-024,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
TRN-0029-02,TRN-0029,FLOW-0029,2,2026-07-03T11:27:00+08:00,2026-07-03T11:29:00+08:00,TRANSPORT_DISPATCH,急诊抢救区,日间诊疗区,BED-024,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0029-03,TRN-0029,FLOW-0029,3,2026-07-03T11:31:00+08:00,2026-07-03T11:33:00+08:00,BED_CONTROL,急诊抢救区,日间诊疗区,BED-024,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0029-04,TRN-0029,FLOW-0029,4,2026-07-03T11:35:00+08:00,2026-07-03T11:37:00+08:00,WARD_BOARD,急诊抢救区,日间诊疗区,BED-024,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0029-05,TRN-0029,FLOW-0029,5,2026-07-03T11:39:00+08:00,2026-07-03T11:41:00+08:00,OPS_AUDIT,急诊抢救区,日间诊疗区,BED-024,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0029-06,TRN-0029,FLOW-0029,6,2026-07-03T11:43:00+08:00,2026-07-03T11:45:00+08:00,OPS_AUDIT,急诊抢救区,日间诊疗区,BED-024,coordination_lead,COORD-01,correction_appended,confirmed_and_cancelled,operational_only,False,mutually_exclusive,False
TRN-0030-01,TRN-0030,FLOW-0030,1,2026-07-03T11:30:00+08:00,2026-07-03T11:31:00+08:00,ED_BOARD,急诊观察区,内科留观区,BED-031,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
TRN-0030-02,TRN-0030,FLOW-0030,2,2026-07-03T11:34:00+08:00,2026-07-03T11:36:00+08:00,TRANSPORT_DISPATCH,急诊观察区,内科留观区,BED-031,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0030-03,TRN-0030,FLOW-0030,3,2026-07-03T11:38:00+08:00,2026-07-03T11:40:00+08:00,BED_CONTROL,急诊观察区,内科留观区,BED-031,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0030-04,TRN-0030,FLOW-0030,4,2026-07-03T11:42:00+08:00,2026-07-03T11:44:00+08:00,WARD_BOARD,急诊观察区,内科留观区,BED-031,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0030-05,TRN-0030,FLOW-0030,5,2026-07-03T11:46:00+08:00,2026-07-03T11:48:00+08:00,OPS_AUDIT,急诊观察区,内科留观区,BED-031,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0030-06,TRN-0030,FLOW-0030,6,2026-07-03T11:39:00+08:00,2026-07-03T12:18:00+08:00,OPS_AUDIT,急诊观察区,内科留观区,BED-031,coordination_lead,COORD-01,correction_appended,pending,operational_only,False,late_reopen,True
TRN-0031-01,TRN-0031,FLOW-0031,1,2026-07-03T11:37:00+08:00,2026-07-03T11:38:00+08:00,ED_BOARD,急诊观察区,外科留观区,BED-038,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
TRN-0031-02,TRN-0031,FLOW-0031,2,2026-07-03T11:41:00+08:00,2026-07-03T11:43:00+08:00,TRANSPORT_DISPATCH,急诊观察区,外科留观区,BED-038,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0031-03,TRN-0031,FLOW-0031,3,2026-07-03T11:45:00+08:00,2026-07-03T11:47:00+08:00,BED_CONTROL,急诊观察区,外科留观区,BED-038,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0031-04,TRN-0031,FLOW-0031,4,2026-07-03T11:49:00+08:00,2026-07-03T11:51:00+08:00,WARD_BOARD,急诊观察区,外科留观区,BED-038,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0031-05,TRN-0031,FLOW-0031,5,2026-07-03T11:53:00+08:00,2026-07-03T11:55:00+08:00,OPS_AUDIT,急诊观察区,外科留观区,BED-038,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0031-06,TRN-0031,FLOW-0031,6,2026-07-03T11:57:00+08:00,2026-07-03T12:39:00+08:00,OPS_AUDIT,急诊观察区,外科留观区,BED-038,coordination_lead,COORD-01,correction_appended,pending,operational_only,False,late_event,True
TRN-0032-01,TRN-0032,FLOW-0032,1,2026-07-03T11:44:00+08:00,2026-07-03T11:45:00+08:00,ED_BOARD,急诊抢救区,日间诊疗区,BED-045,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
TRN-0032-02,TRN-0032,FLOW-0032,2,2026-07-03T11:48:00+08:00,2026-07-03T11:50:00+08:00,TRANSPORT_DISPATCH,急诊抢救区,日间诊疗区,BED-045,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0032-03,TRN-0032,FLOW-0032,3,2026-07-03T11:52:00+08:00,2026-07-03T11:54:00+08:00,BED_CONTROL,急诊抢救区,日间诊疗区,BED-045,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0032-04,TRN-0032,FLOW-0032,4,2026-07-03T11:56:00+08:00,2026-07-03T11:58:00+08:00,WARD_BOARD,急诊抢救区,日间诊疗区,BED-045,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0032-05,TRN-0032,FLOW-0032,5,2026-07-03T12:00:00+08:00,2026-07-03T12:02:00+08:00,OPS_AUDIT,急诊抢救区,日间诊疗区,BED-045,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0032-06,TRN-0032,FLOW-0032,6,2026-07-03T11:49:00+08:00,2026-07-03T12:09:00+08:00,OPS_AUDIT,急诊抢救区,日间诊疗区,BED-045,coordination_lead,COORD-01,correction_appended,pending,operational_only,False,out_of_order,False
TRN-0033-01,TRN-0033,FLOW-0033,1,2026-07-03T11:51:00+08:00,2026-07-03T11:52:00+08:00,ED_BOARD,急诊观察区,内科留观区,BED-052,emergency_nurse,ER-N-01,transport_requested,pending,operational_only,False,none,False
TRN-0033-02,TRN-0033,FLOW-0033,2,2026-07-03T11:55:00+08:00,2026-07-03T11:57:00+08:00,TRANSPORT_DISPATCH,急诊观察区,内科留观区,BED-052,transport_coordinator,TR-C-01,transport_assigned,pending,operational_only,False,none,False
TRN-0033-03,TRN-0033,FLOW-0033,3,2026-07-03T11:59:00+08:00,2026-07-03T12:01:00+08:00,BED_CONTROL,急诊观察区,内科留观区,BED-052,bed_coordinator,BED-C-01,bed_request_confirmed,pending,operational_only,False,none,False
TRN-0033-04,TRN-0033,FLOW-0033,4,2026-07-03T12:03:00+08:00,2026-07-03T12:05:00+08:00,WARD_BOARD,急诊观察区,内科留观区,BED-052,bed_coordinator,BED-C-01,handoff_received,pending,operational_only,False,none,False
TRN-0033-05,TRN-0033,FLOW-0033,5,2026-07-03T12:07:00+08:00,2026-07-03T12:09:00+08:00,OPS_AUDIT,急诊观察区,内科留观区,BED-052,coordination_lead,COORD-01,coordination_snapshot,pending,operational_only,False,none,False
TRN-0033-06,TRN-0033,FLOW-0033,6,2026-07-03T12:11:00+08:00,2026-07-03T12:13:00+08:00,WARD_BOARD,急诊观察区,内科留观区,BED-052,coordination_lead,COORD-01,handoff_received,pending,operational_only,False,duplicate,False
