school_name,major_name,notice_title,source_relative_url,published_date,province,school_type,school_attribute,notice_id,snapshot_year,freshness_status,official_verification_required,state,data_nature
西安科技大学,化学工程与技术,2021年西安科技大学化学工程与技术研究生调剂信息,/tiaoji/schooldetail/id/29007.shtml,2021-03-05,陕西,理工类,"（2012年）
（2011年）",B022-TJ-0093,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
中南民族大学,物理化学,2020年中南民族大学物理化学研究生调剂信息,/tiaoji/schooldetail/id/29005.shtml,2021-03-05,湖北,综合类,"中华人民共和国国家民族事务委员会直属高校
（2015年） 
（2006年）
湖北省“国内一流大学建设高校”",B022-TJ-0094,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
北京第二外国语学院,金融学、产业经济学、国际..,北二外2021年拟接收调剂硕士研究生的说明,/tiaoji/schooldetail/id/29003.shtml,2021-03-05,北京,公办高校,语言,B022-TJ-0095,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
北京国家会计学院,会计、税务、金融、,北京国家会计学院2021年硕士研究生调剂信息预告,/tiaoji/schooldetail/id/29001.shtml,2021-03-05,北京,,,B022-TJ-0096,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
中共浙江省委党校,哲学、政治学、马克思主义..,中共浙江省委党校2021年硕士研究生招生调剂信息,/tiaoji/schooldetail/id/28999.shtml,2021-03-05,浙江,,,B022-TJ-0097,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
安徽医科大学,电子信息,2021年安徽医科大学生物医学工程学院电子信息招生调剂..,/tiaoji/schooldetail/id/28997.shtml,2021-03-05,安徽,医药,国家“”建设高校,B022-TJ-0098,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
山西农业大学,作物学、植物保护、畜牧学..,山西农业大学2021年硕士研究生招生预调剂公告,/tiaoji/schooldetail/id/28995.shtml,2021-03-05,山西,公办高校,农林,B022-TJ-0099,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
西南科技大学,工商管理,2021年西南科技大学工商管理研究生调剂信息,/tiaoji/schooldetail/id/28993.shtml,2021-03-05,四川,理工,"国家之一



教育部",B022-TJ-0100,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
山东师范大学,生态学,2021年山东师范大学生态学招生调剂信息,/tiaoji/schooldetail/id/28991.shtml,2021-03-05,山东,师范,"（1981年）
山东省首批重点建设应用基础型人才培养特色名校（2012年）
和共建高校（2014年）",B022-TJ-0101,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
长江大学,园林植物与观赏园艺,2021年长江大学园林植物与观赏园艺研究生调剂信息,/tiaoji/schooldetail/id/28989.shtml,2021-03-05,湖北,综合类,"省属重点本科高校
省部共建高校（2012年）
中西部高校基础能力建设工程（2012年）
卓越工程师教育培养计划（2012年）
卓越农林人才教育培养计划（2014年）",B022-TJ-0102,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
吉林大学,地质学,2021年吉林大学地质学研究生调剂信息,/tiaoji/schooldetail/id/28987.shtml,2021-03-05,吉林,综合,（世界一流大学A类建设高校）,B022-TJ-0103,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
吉林大学,物理化学,（校内调剂）2021年吉林大学理论化学研究所物理化学调..,/tiaoji/schooldetail/id/28985.shtml,2021-03-05,吉林,综合,（世界一流大学A类建设高校）,B022-TJ-0104,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
福建农林大学,生物、作物、林学、园艺、..,福建农林大学海峡联合研究院（HIST）接收2021年硕士调..,/tiaoji/schooldetail/id/28983.shtml,2021-03-05,福建,农林,"福建省重点建设高校（2003年）
农业部与福建省人民政府共建大学（2011）
国家林业局与福建省人民政府共建大学（2012）
福建省高水平大学建设高校（2014）
福建省一流大学建设高校（2018）",B022-TJ-0105,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
烟台大学,材料科学与工程、材料与化..,2021年烟台大学核装备与核工程学院硕士研究生招生预调..,/tiaoji/schooldetail/id/28981.shtml,2021-03-05,山东,综合类,"山东省属重点综合性大学



山东省地方立法研究服务基地",B022-TJ-0106,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
北京国家会计学院,会计、税务、金融,北京国家会计学院2021年硕士研究生调剂信息预告,/tiaoji/schooldetail/id/28979.shtml,2021-03-05,北京,,,B022-TJ-0107,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
北京第二外国语学院,金融学、产业经济学、国际..,北京第二外国语学院2021年拟接收调剂硕士研究生的说明,/tiaoji/schooldetail/id/28977.shtml,2021-03-05,北京,公办高校,语言,B022-TJ-0108,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
中共浙江省委党校,哲学、理论经济学、政治学..,中共浙江省委党校2021年硕士研究生招生调剂信息,/tiaoji/schooldetail/id/28975.shtml,2021-03-05,浙江,,,B022-TJ-0109,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
山西农业大学,作物学、畜牧学、兽医学、..,山西农业大学2021年硕士研究生招生预调剂公告,/tiaoji/schooldetail/id/28973.shtml,2021-03-05,山西,公办高校,农林,B022-TJ-0110,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
沈阳化工研究院,化学及相近专业,沈阳化工研究院2021年研究生调剂通知,/tiaoji/schooldetail/id/28971.shtml,2021-03-05,辽宁,,,B022-TJ-0111,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
中国空间技术研究院510所,电子科学与技术、制冷及低..,中国空间技术研究院510所2021年硕士研究生招生调剂需..,/tiaoji/schooldetail/id/28969.shtml,2021-03-05,甘肃,,,B022-TJ-0112,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
北京矿冶研究总院,机械设计及理论、材料学、..,北京矿冶研究总院2021年硕士研究生招生缺额调剂信息,/tiaoji/schooldetail/id/28967.shtml,2021-03-05,北京,,,B022-TJ-0113,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
河北医科大学,神经病学,2021年河北医科大学第二医院【神经病学实验室】考研调..,/tiaoji/schooldetail/id/28965.shtml,2021-03-05,河北,医学类,"省属重点本科高校

（2016年）",B022-TJ-0114,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
牡丹江医学院,生物化学与分子生物学、生..,2021年牡丹江医学院生物化学与分子生物学、生物医学工..,/tiaoji/schooldetail/id/28963.shtml,2021-03-05,黑龙江,,,B022-TJ-0115,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
常州大学,有化学、高分子、化工、材..,2021年常州大学有化学、高分子、化工、材料考研调剂信..,/tiaoji/schooldetail/id/28961.shtml,2021-03-05,江苏,理工类,省属重点本科高校,B022-TJ-0116,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
湘潭大学,应用化学,2021年湘潭大学化学学院应用化学(专硕)调剂信息,/tiaoji/schooldetail/id/28959.shtml,2021-03-05,湖南,综合,湖南省国内一流大学建设高校,B022-TJ-0117,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
兰州交通大学,机械、能源动力,2021年兰州交通大学机械、能源动力考研调剂信息,/tiaoji/schooldetail/id/28957.shtml,2021-03-05,甘肃,理工类,"省部共建高校 
（2012年入选）
原铁道部重点高校
（2011年入选）
甘肃省高水平大学建设高校",B022-TJ-0118,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
兰州交通大学,机械设计、车辆工程、工程..,2021年兰州交通大学机械设计、车辆工程、工程热物理、..,/tiaoji/schooldetail/id/28955.shtml,2021-03-05,甘肃,理工类,"省部共建高校 
（2012年入选）
原铁道部重点高校
（2011年入选）
甘肃省高水平大学建设高校",B022-TJ-0119,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
中国林业科学研究院,生态学,2021年中国林业科学研究院湿地研究所生态学考研调剂信..,/tiaoji/schooldetail/id/28953.shtml,2021-03-05,北京,,,B022-TJ-0120,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
渤海大学,高等教育学,2021年渤海大学高等教育学考研调剂信息,/tiaoji/schooldetail/id/28951.shtml,2021-03-05,辽宁,综合,辽宁省,B022-TJ-0121,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
武汉大学,化学与生物传感器方向,2021年武汉大学高等研究院化学、物理考研调剂信息,/tiaoji/schooldetail/id/28949.shtml,2021-03-05,湖北,,,B022-TJ-0122,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
青岛农业大学,植物保护―农药合成,2021年青岛农业大学植物保护―农药合成调剂信息,/tiaoji/schooldetail/id/28947.shtml,2021-03-05,山东,农林,"卓越农林人才教育培养计划（2014年）
山东特色名校工程（2012年）
山东省一流学科立项建设单位（2018年）",B022-TJ-0123,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
河南理工大学,计算机科学与技术、土木工..,2021年河南理工大学计算机科学与技术、土木工程、矿业..,/tiaoji/schooldetail/id/28945.shtml,2021-03-05,河南,理工类,"（2011年） 
（2011年）
（2012年） 
（2018年）",B022-TJ-0124,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
华南农业大学,林业工程,2021年华南农业大学林业工程考研调剂信息,/tiaoji/schooldetail/id/28943.shtml,2021-03-05,广东,农林类,"（1979年入选）
（广东省人民政府和共建）
（2014年10月入选）
 
（2015入选）",B022-TJ-0125,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
南昌大学,动力工程及工程热物理(制..,2021年南昌大学动力工程及工程热物理、能源动力考研调..,/tiaoji/schooldetail/id/28941.shtml,2021-03-05,江西,综合,"（2017年）
（1997年）
教育部、江西省人民政府省部共建高校（2004年）
教育部、江西省人民政府（2018年）
教育部高校（2010年）",B022-TJ-0126,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
上海电力学院,材料、电化学,2021年上海电力大学材料、电化学考研调剂信息,/tiaoji/schooldetail/id/28939.shtml,2021-03-05,上海,,,B022-TJ-0127,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
沈阳铸造研究所,材料加工工程,2021年沈阳铸造研究所硕士研究生(材料加工工程)调剂信..,/tiaoji/schooldetail/id/28937.shtml,2021-03-05,辽宁,,,B022-TJ-0128,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
中国建筑科学研究院,岩土工程、结构工程、供热..,中国建筑科学研究院2021年硕士研究生调剂意向信息,/tiaoji/schooldetail/id/28935.shtml,2021-03-05,北京,,,B022-TJ-0129,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
山东非金属材料研究所,材料学,山东非金属材料研究所(53所)2021年硕士招生预调剂公告,/tiaoji/schooldetail/id/28933.shtml,2021-03-05,山东,,,B022-TJ-0130,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
北京联合大学,工商管理学科,北京联合大学管理学院接受2021年工商管理学科研究生调..,/tiaoji/schooldetail/id/28931.shtml,2021-03-05,北京,"北京市属综合性大学
北京市首批高水平运动队试点院校
北京市重点建设的应用型人才培养基地",北京市,B022-TJ-0131,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
四川师范大学,,2021年四川师范大学硕士研究生招生（复试调剂等）咨询..,/tiaoji/schooldetail/id/28929.shtml,2021-03-05,四川,,师范类,B022-TJ-0132,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
湖南工业大学,电气工程,湖南工业大学电气与信息工程学院2021年研究生招生拟接..,/tiaoji/schooldetail/id/28927.shtml,2021-03-05,湖南,理工类,"国家工商行政管理总局与湖南省共建高校（2018年）
服务国家特殊需求博士人才培养项目（2013年）
湖南省2011计划（2014年）

湖南省国内一流学科建设高校（2018年）",B022-TJ-0133,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
海军工程大学,数学、机械工程、材料科学..,海军工程大学2021年军队硕士研究生招生预调剂公告,/tiaoji/schooldetail/id/28925.shtml,2021-03-05,湖北,,,B022-TJ-0134,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
陕西师范大学,生物学,2021年陕西师范大学生物学考研调剂信息,/tiaoji/schooldetail/id/28923.shtml,2021-03-05,陕西,师范（综合类）,,B022-TJ-0135,2021,历史快照,True,待回源核验,用户提供的 2021 年调剂信息快照
