user_id,buy_count,cart_count,view_count,engagement_score,value_segment,recency_available,monetary_available,data_nature
U00404,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U00405,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U00406,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U00407,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U00408,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U00409,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U00410,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U00411,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U00412,12,12,12,144,活跃,False,False,public-derived-with-sequence-proxy
U00413,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U00414,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U00415,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U00416,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U00417,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U00418,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U00419,12,12,12,144,活跃,False,False,public-derived-with-sequence-proxy
U00420,12,12,12,144,活跃,False,False,public-derived-with-sequence-proxy
U00421,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U00422,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U00423,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U00424,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U00425,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U00426,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U00427,12,12,12,144,活跃,False,False,public-derived-with-sequence-proxy
U00428,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U00429,12,12,12,144,活跃,False,False,public-derived-with-sequence-proxy
U00430,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U00431,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U00432,12,12,12,144,活跃,False,False,public-derived-with-sequence-proxy
U00433,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U00434,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U00435,12,12,12,144,活跃,False,False,public-derived-with-sequence-proxy
U00436,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U00437,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U00438,12,12,12,144,活跃,False,False,public-derived-with-sequence-proxy
U00439,12,12,12,144,活跃,False,False,public-derived-with-sequence-proxy
U00440,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U00441,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U00442,12,12,12,144,活跃,False,False,public-derived-with-sequence-proxy
U00443,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U00444,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U00445,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U00446,12,12,12,144,活跃,False,False,public-derived-with-sequence-proxy
U00447,12,12,12,144,活跃,False,False,public-derived-with-sequence-proxy
U00448,12,12,12,144,活跃,False,False,public-derived-with-sequence-proxy
U00449,12,12,12,144,活跃,False,False,public-derived-with-sequence-proxy
U00450,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U00451,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U00452,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U00453,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U00454,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U00455,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U00456,12,12,12,144,活跃,False,False,public-derived-with-sequence-proxy
U00457,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U00458,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U00459,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U00460,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U00461,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U00462,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U00463,12,12,12,144,活跃,False,False,public-derived-with-sequence-proxy
U00464,12,12,12,144,活跃,False,False,public-derived-with-sequence-proxy
U00465,12,12,12,144,活跃,False,False,public-derived-with-sequence-proxy
U00466,12,12,12,144,活跃,False,False,public-derived-with-sequence-proxy
U00467,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U00468,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U00469,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U00470,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U00471,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U00472,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U00473,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U00474,12,12,12,144,活跃,False,False,public-derived-with-sequence-proxy
U00475,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U00476,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U00477,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U00478,12,12,12,144,活跃,False,False,public-derived-with-sequence-proxy
U00479,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U00480,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U00481,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U00482,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U00483,12,12,12,144,活跃,False,False,public-derived-with-sequence-proxy
U00484,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U00485,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U00486,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U00487,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U00488,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U00489,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U00490,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U00491,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U00492,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U00493,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U00494,12,12,12,144,活跃,False,False,public-derived-with-sequence-proxy
U00495,12,12,12,144,活跃,False,False,public-derived-with-sequence-proxy
U00496,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U00497,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U00498,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U00499,12,12,12,144,活跃,False,False,public-derived-with-sequence-proxy
U00500,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U00501,12,12,12,144,活跃,False,False,public-derived-with-sequence-proxy
U00502,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U00503,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U00504,12,12,12,144,活跃,False,False,public-derived-with-sequence-proxy
U00505,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U00506,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U00507,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U00508,12,12,12,144,活跃,False,False,public-derived-with-sequence-proxy
U00509,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U00510,12,12,12,144,活跃,False,False,public-derived-with-sequence-proxy
U00511,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U00512,12,12,12,144,活跃,False,False,public-derived-with-sequence-proxy
U00513,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U00514,12,12,12,144,活跃,False,False,public-derived-with-sequence-proxy
U00515,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U00516,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U00517,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U00518,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U00519,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U00520,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U00521,12,12,12,144,活跃,False,False,public-derived-with-sequence-proxy
U00522,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U00523,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U00524,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U00525,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U00526,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U00527,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U00528,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U00529,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U00530,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U00531,12,12,12,144,活跃,False,False,public-derived-with-sequence-proxy
U00532,12,12,12,144,活跃,False,False,public-derived-with-sequence-proxy
U00533,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U00534,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U00535,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U00536,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U00537,12,12,12,144,活跃,False,False,public-derived-with-sequence-proxy
U00538,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U00539,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U00540,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U00541,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U00542,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U00543,12,12,12,144,活跃,False,False,public-derived-with-sequence-proxy
U00544,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U00545,12,12,12,144,活跃,False,False,public-derived-with-sequence-proxy
U00546,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U00547,12,12,12,144,活跃,False,False,public-derived-with-sequence-proxy
U00548,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U00549,12,12,12,144,活跃,False,False,public-derived-with-sequence-proxy
U00550,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U00551,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U00552,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U00553,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U00554,12,12,12,144,活跃,False,False,public-derived-with-sequence-proxy
U00555,12,12,12,144,活跃,False,False,public-derived-with-sequence-proxy
U00556,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U00557,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U00558,5,12,12,88,观察,False,False,public-derived-with-sequence-proxy
U00559,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U00560,11,12,12,136,活跃,False,False,public-derived-with-sequence-proxy
U00561,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U00562,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U00563,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U00564,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U00565,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U00566,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U00567,12,12,12,144,活跃,False,False,public-derived-with-sequence-proxy
U00568,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U00569,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U00570,12,12,12,144,活跃,False,False,public-derived-with-sequence-proxy
U00571,12,12,12,144,活跃,False,False,public-derived-with-sequence-proxy
U00572,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U00573,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U00574,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U00575,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U00576,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U00577,12,12,12,144,活跃,False,False,public-derived-with-sequence-proxy
U00578,12,12,12,144,活跃,False,False,public-derived-with-sequence-proxy
U00579,12,12,12,144,活跃,False,False,public-derived-with-sequence-proxy
U00580,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U00581,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U00582,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U00583,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U00584,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U00585,12,12,12,144,活跃,False,False,public-derived-with-sequence-proxy
U00586,6,12,12,96,观察,False,False,public-derived-with-sequence-proxy
U00587,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U00588,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U00589,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U00590,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U00591,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U00592,12,12,12,144,活跃,False,False,public-derived-with-sequence-proxy
U00593,12,12,12,144,活跃,False,False,public-derived-with-sequence-proxy
U00594,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U00595,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U00596,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U00597,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U00598,12,12,12,144,活跃,False,False,public-derived-with-sequence-proxy
U00599,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U00600,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U00601,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U00602,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U00603,12,12,12,144,活跃,False,False,public-derived-with-sequence-proxy
U00604,7,12,12,104,成长,False,False,public-derived-with-sequence-proxy
U00605,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U00606,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U00607,4,12,12,80,观察,False,False,public-derived-with-sequence-proxy
U00608,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U00609,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U00610,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U00611,9,12,12,120,活跃,False,False,public-derived-with-sequence-proxy
U00612,8,12,12,112,成长,False,False,public-derived-with-sequence-proxy
U00613,10,12,12,128,活跃,False,False,public-derived-with-sequence-proxy
U00614,12,12,12,144,活跃,False,False,public-derived-with-sequence-proxy
