id,split,review,star,Location#Transportation,Location#Downtown,Location#Easy_to_find,Service#Queue,Service#Hospitality,Service#Parking,Service#Timely,Price#Level,Price#Cost_effective,Price#Discount,Ambience#Decoration,Ambience#Noise,Ambience#Space,Ambience#Sanitary,Food#Portion,Food#Taste,Food#Appearance,Food#Recommend,source_id,data_nature
13745,train,唔知点解点评都甘多水兵，居然说食物好吃？我家就在这间野对面，这个地方已经转手锅三次做茶楼，最新就系尼间所谓白天鹅大厨的6仔记。野食是几新颖，但是新颖到难吃你吃唔吃啊？服务态度尤其差，早上去到没人带位没人招呼，问服务员张台有无人，唔知，坐低叫开茶，没人理，茶杯茶盘要自己去拿，找不到问服务员，距话你自己周围体下啦，无就无噶啦，隔离个阿婆自己抢到个盘说还好找到一个，附近还有3-4个阿婆在找，唔知老细系米无出量比点员工了，体来迟早执粒,1.0,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,DATA-03,public-derived
23591,train,我想说好评的地方在哪里？作为资深吃货来说总结一下我今天点的。1、麻辣鸭头，这是今天点的菜里面稍微好吃点的，当然最好吃的肯定还是湾湾鲜兔头的，那个才叫赞。2、茄子，水份太重感觉是先蒸熟后放的料，水份多也就算了，关键这个到底是泡椒味还是蒜泥味？我反正记得我点的泡椒。3、烧烤，点了五花肉、掌中宝、黄喉、鸡翅、脆骨，整体味道缺孜然味、辣椒面、感觉就嗨一坨死肉一样，完全没有烧烤的香味，特别是五花肉我都不好意思点评了。4、包浆豆腐，不入味、太油！5、烤脑花，真心心想给他们是师傅说拜托泡椒味的料可否重新调过！6、韭菜，普普通通黄色叶子比较多！,1.0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,0,-2,DATA-03,public-derived
45244,train,很上当的一次经历，我们两人去的，原本打算点了一份套餐先试吃下，如果好吃就再点一份，跟服务员确认再三，结果上了两份一样的，因为在国外就不想多事，现在一回想，服务员里有一半都是中国人，自己人骗自己人，完全没有传说中的需要预约，而且排队很久，我们来时空着两桌，走时空着三桌。食材很一般，一共消费17000日元，900人民币。上来的东西根本不值！把后面的心情都毁了！来日本都很开心，但这次经历很难过！蟹道乐，呵呵，真是垃圾中的战斗机。,1.0,-2,-2,-2,-1,-1,-2,-2,0,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,DATA-03,public-derived
12629,train,周日去万象城取东西，老公看到DQ就想好久没吃，去来个抹茶杏仁芝士吧，他进去买的。出来吃了一半了，才吃到瓜子仁那么大一个杏仁。整杯中杯吃完，杏仁总量差不多1/2个大杏仁，芝士真放了了吗，连一个瓜子仁大小都没有！原来不是这样的！！百丽从来没吃过这样偷工减料的！老公是个不会操作团购的人，这次叫我必须上点评网差评！环境什么的就不细说了，感觉万象城的小甜品店一半比较凌乱，看起来卫生一般，可能人流大吧，但起码品质得保证吧。,1.0,-2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-1,-2,-2,-2,DATA-03,public-derived
13037,dev,味道还行，但是这服务我真心醉了。第一次大众点评给商家差评，他们的服务真心忍不了。事情是今天周五8点到因为那个团购里面有个38元的鱼没了，说同等价位的就换了个36元的牛肉。这到没事，但是气人的事情开始了，因为锅底是清汤的，我们想换个鸳鸯的告知要加钱，嗯没问题加，菜单上鸳鸯的比清汤贵6元，被他们经理告知要加10元说是成本不一样，我就纳闷了，横竖说不通，真心不是为了那几块钱的事情，是心里不平衡。。好吧更气人的再后面，等了20分钟，催服务员赶紧上菜，被告知人多，我说算了理解这新店么。好吧30分钟过去了，锅底都没上，吃过火锅的同学们你们能忍么。。事情没结束，被告知没下单，醉了.好吧。我给了单号，10分钟又过去了，锅底还没来，真心气的不行了，一楼总共就4周客人。。。准备收拾东西退钱走了，前台开始了说马上，看我们真发火了，开始着急了，因为我媳妇已经气的不行背包走了，4分钟之后套餐全部上齐了。。。。真为这店老板着急，请的服务员和着经理都啥人。。。好吧。因为气的，没怎么好好吃，口味我自己感觉一般还过得去。团了电影票看电影，吃完了准备走，到门口了，这会另外一件牛逼的事情发生了，一个男服务员不是之前给我们点菜的出现了，说，你们需要交费8元(换锅底的钱)。。。我心里一千只草泥马飞过，啰嗦的心情都没了。。好吧，就这样吧。奶奶的，我大好的周末啊。。哎，真给咋云南人丢人。。。服务意识比云海肴啥的差的太多了。好吧，吐槽完毕，不吐槽我这负能量得自己消化了。,1.0,-2,-2,-2,-2,-1,-2,-1,0,-2,0,-2,-2,-2,-2,-2,1,-2,-2,DATA-03,public-derived
25857,train,晋家门的忠实粉丝了，但是不得不说越来越失望！难道真的是生意好了就不在乎了嘛！先说服务，没有领位员，指个位置让你过去也就算了，点好了菜，也说了忌口的东西不要放，强调了三次，结果等于没说！重新换新的，把原来的端下去，我没同意，因为之前一次同样的情况，结果只是把忌口的东西挑了又端上来！服务员还有点不高兴！点了一个菜，换了两次都没有！20分钟上菜的计时器就是摆设，还不如直接取消！响了半天服务员也当没听见……来吃饭的谁还在乎你一瓶酸奶？但你既然有这个要求，是不是就应该做好！再说菜！失望的不能再失望了！一个字，油！炒面油，酸菜也油！炒面就跟人家剩下来的一样！蛋蒸肉，老，硬！咸！只有烤包子还是老味道，还不错！真心失望？以后也不会去了,1.0,-2,-2,-2,-2,-1,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,DATA-03,public-derived
35974,train,"***，裡面的東西常不新鮮，服務垃圾，衛生垃圾，還吃出一肚子的火。點了五個菜，酸菜魚，干鍋牛蛙，鐵板豆腐，干鍋煲菜，炒生菜。不知道是我們去晚了，還是怎麼了，菜量都比平時少一半，特別是干鍋牛蛙38元/鍋，只有12塊(切小丁塊)其餘一整只洋蔥打底，後來去找他們老闆娘，問她牛蛙怎麼那麼少一鍋沒那麼幾塊，她回一句，你眼瞎了，這不是牛蛙是什麼？態度特惡劣那！！！好歹也是老顧客了，有必要怎樣說嗎？？看我們好欺負是嗎？？還有我們每次光顧有讓你開發票？？有讓你把零頭省了？？北崙哪家飯店服務態度都不客客氣氣的！！最後一次光顧了！！！祝君早日關門大吉(我的同事，集裝箱師傅,物流園區的朋友們再也不會趟入你家半部門)！！！",1.0,-2,-2,-2,-2,-1,-2,-2,0,-2,-2,-2,-2,-2,-1,-1,-2,-2,-2,DATA-03,public-derived
38094,dev,这家店写着农家菜馆，听着朴实，实质上一点也不不便宜。不便宜也就算了，知道菜量有多小吗。点的一条鱼，臭鳜鱼。158一条。上菜后最少少了一半的鱼。里面片的肉最多二分之一，另外爆椒鸡一共也就十来块。很小而且鸡骨头还站占好几块。68一份呀。另外一个菜什么毛蟹炒年糕，年糕硬的你下不了口。找人反应、服务员看我一眼。接着干自己的活。后来找经理，他说苏州的大厨做菜讲究量小而精。至于年糕的硬度解释是；油炸过了，有可能有点硬。哈哈。无语。另外是有的菜品实际能吃的狠少。配料比菜多多了。点来个凉菜猪耳朵。哈哈全是榨菜丝。还有面里面吃出了小米虫，不知道是不是面放太久了长虫了。后来经理又说。服务员实习生不太懂。所以有可能服务不太好。最后花了5百多。呵呵！,1.0,-2,-2,-2,-2,-1,-2,-2,-1,-2,-2,-2,-2,-2,-1,-1,-2,-2,-2,DATA-03,public-derived
30631,train,环境差，间房窄到厕所甘，服务差，十几分钟上一个菜，吃完菜才最后上饭，垃圾到极，出的菜份量少到乏人发指，成百文的石锅鹅得十三件肉，佢老母居然有八件鹅颈，三块鹅血!石锅鱼头焦到简直成黑碳，向他们反应，居然话比平时多左少少火候，我忍住叼佢老母！有个凉瓜蛋，可能得两个蛋！有个腐竹白菜，溶溶烂烂甘，你系故意甘对团购客户的吗！有个石锅排骨，一啖咬开，血水成嘴都系，即刻鸡甘脚罗翻去再煮！有个汤，就甘，共四百文，搞到生日都无晒心情，难食，贵，份量少得过分，好过去抢，成间黑店，甘都吾关门，因为老板系美食协会领导吗？点解吾可以比负个星！居然要一个星才可以评论！,1.0,-2,-2,-2,-2,-1,-2,-1,-1,-2,0,-1,-1,-1,-1,-1,-1,-2,-2,DATA-03,public-derived
13746,train,唯一优势的是在河边。菜量少，偏贵，估计是老板娘，看点的少或便宜的菜脸色不好看，难道我是白吃吗？更气人的是停车，停车按停车位停好停到最边上了，并没有乱停，看车的老头象疯子一样哇哇大吼，满嘴脏话。一定要每部车按他指定的位置停，笑话了，好好说，会不听吗？骂人，吃饭是来挨骂的！第一次见。更况且又没有乱停车。老板娘更有爱吃不吃的感觉，大概觉的生意太好，少几个无所谓！后来看了一下点评，不少人，同我差不多。放心，这辈子再去，我就是犯贱。这菜品，放城区生意会好才怪。来吃的不就是因为边上是条河。哪天没河了，我看你凭什么这么吊，这种态度还配做的成大饭店？除非都瞎眼。,1.0,-2,-2,-2,-2,-1,0,-2,-1,-2,-2,-2,-2,-2,-2,-1,-1,-1,-2,DATA-03,public-derived
22552,train,想去吃的吃货们请注意这条评价，作为吃遍合肥大街小巷的资深吃货，我可以负责地说四星绝对是刷出来的。1，环境 里面很腥，而且桌子和椅子的间距太小，很不舒服，很吵，重要的是，真的很脏，锅里有白色油漆，后来研究发现是天花板上的壁画估计受蒸汽熏掉下来的，盖鱼的草帽真的很脏很油腻，还有木头桌子上不时有无名小虫爬过一直爬到我的筷子上2，价格 看似不贵，可是他家的鱼是两斤起卖，加上三十元的锅底，最低价也要一百元左右，而且不可以只点锅底不点鱼，鱼还必须两斤起，服务员的解释是一条鱼最少两斤大，没有小鱼，所以他家鱼的单价可以忽略，这种捆绑式消费我只能说我很难接受，其他菜品也都不便宜，油碟也要钱3，味道 说真心话，还行，但说鱼不腥的绝对是没良心，就说多撒点胡椒会怎样，其他菜品确实也还行无功过。4，服务 应该是这种价位的餐厅里最差的了没有之一，首先门口的热情拉客，可里面呢连个加茶水的都没有，人少不说，属于常态，可晚上我还在吃的时候服务员就开始打扫卫生（当时还有好几桌，才九点多一点），居然还要我抬脚，我当时忍了，过了一会我准备走，我朋友去买单，又一个过来拖地，都拖到我脚面上了，还让我抬脚，你家里来客人的时候你会扫地拖地吗？基本尊重有没有？总之，这家性价比真的太低了，你想想，锅底就得一百，还是最低价格，如果碰上怕吃鱼腥的那就浪费了，因为你改变不了他家的口味，再加上菜品，我一个荤菜都没点就吃了180，两个人，这样的消费在一个嘈杂，不卫生，服务极差的店我觉得我是疯了，主打鱼汤，可是鱼汤又很腥，怎么想夜说不过去，讨厌他家外表光鲜热情的欺骗消费者！,1.0,-2,-2,-2,-2,-1,-2,-2,-1,-1,-2,-1,-1,-1,-1,-2,0,-2,-2,DATA-03,public-derived
29913,train,点了四个菜，炒面没以前好吃了，糖醋大黄鱼鱼甜的好像糖不要钱，凉拌木耳一般般，还有一个三鲜汤，好像是我打钩打错了，导致上了一大盆黄连头鱼汤，最后动都没动。服务方面，这次的服务员态度好像是我们欠她钱的，菜单一扔，点完也不和我对一下菜单，然后我让她确定一下，她把脸一甩，然后找了会单子说是我们的，我们没说什么，她把单子一抽。我说打包，打包盒一扔，脸臭的跟什么似的。菜不怎么好吃我能接受，服务态度绝对是一个大爷，两外地同学难得来，不想吵架，真tmd恶心。以后再也不去了！！！,1.0,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,DATA-03,public-derived
26659,train,有意思八店，在宿州火车站旁边，前天去宿州接人，因为去早了一点，外面又冷，然后我老公就说去有意思吧！点点东西，等会！去了，一进门，人不多，环境不好，有的桌子上面，可能是时间长，没人坐，脏兮兮的，点了一份薯条，一个鸡腿堡。就找位子坐下了，靠窗户跟前坐的，一看窗户，无语了。。。脏！！然后等了有五分钟左右，薯条，汉堡上来了！！！薯条分量不多，给了一袋番茄酱。。。薯条不好吃，软不拉吉的！！！后来吃汉堡，汉堡的面包肯定是后来加热的，面包上面都焦了，然后里面也是黑的，无语了！！里面的鸡肉呢，炸的都焦了，还特别油！！！！真是第一次吃宿州的有意思，以后真心不会再去了！！在门口冻着，也不进去花冤枉钱了！！！服务员也是爱理不理的。。。,1.0,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-2,-2,DATA-03,public-derived
