order_id,day_index,arrival_minute,item_count,item_ids_preview,is_observed_production_order,data_nature
D01-O0281,1,54.7381,7,I0370;I0532;I0633;I0662;I0741;I1113;I1152,False,public-benchmark-derived
D01-O0282,1,54.9347,8,I0366;I0389;I0485;I0537;I0572;I0981;I1062;I1100,False,public-benchmark-derived
D01-O0283,1,55.2454,3,I0663;I0851;I1110,False,public-benchmark-derived
D01-O0284,1,55.3289,6,I0130;I0298;I0383;I0460;I1048;I1104,False,public-benchmark-derived
D01-O0285,1,55.4028,5,I0007;I0254;I0745;I0977;I1038,False,public-benchmark-derived
D01-O0286,1,55.4176,1,I1014,False,public-benchmark-derived
D01-O0287,1,55.4982,6,I0060;I0159;I0328;I0884;I1085;I1150,False,public-benchmark-derived
D01-O0288,1,55.6427,3,I0328;I0421;I1115,False,public-benchmark-derived
D01-O0289,1,55.6799,9,I0094;I0457;I0462;I0480;I0625;I0628;I0661;I0662;I0995,False,public-benchmark-derived
D01-O0290,1,55.922,3,I0027;I0590;I1042,False,public-benchmark-derived
D01-O0291,1,55.9291,6,I0202;I0419;I0657;I0846;I1103;I1165,False,public-benchmark-derived
D01-O0292,1,56.0334,2,I0532;I1106,False,public-benchmark-derived
D01-O0293,1,56.2865,6,I0141;I0152;I0153;I0240;I0491;I0717,False,public-benchmark-derived
D01-O0294,1,56.4958,10,I0019;I0024;I0261;I0340;I0462;I0552;I0559;I0855;I0863;I0983,False,public-benchmark-derived
D01-O0295,1,56.5157,4,I0528;I0619;I0974;I1186,False,public-benchmark-derived
D01-O0296,1,56.5432,10,I0439;I0472;I0602;I0647;I0679;I0820;I0986;I1069;I1080;I1101,False,public-benchmark-derived
D01-O0297,1,56.5758,4,I0586;I0587;I0954;I1050,False,public-benchmark-derived
D01-O0298,1,56.8954,7,I0482;I0501;I0518;I0651;I0922;I1044;I1128,False,public-benchmark-derived
D01-O0299,1,57.0891,10,I0025;I0120;I0134;I0277;I0369;I0462;I0589;I0648;I0667;I1088,False,public-benchmark-derived
D01-O0300,1,57.2667,8,I0086;I0088;I0115;I0355;I0840;I0854;I0881;I1036,False,public-benchmark-derived
D01-O0301,1,57.6616,1,I0920,False,public-benchmark-derived
D01-O0302,1,57.7367,5,I0280;I0775;I0968;I1017;I1109,False,public-benchmark-derived
D01-O0303,1,58.8473,3,I0564;I0589;I1142,False,public-benchmark-derived
D01-O0304,1,58.9455,6,I0062;I0122;I0340;I0586;I0924;I0954,False,public-benchmark-derived
D01-O0305,1,58.9965,5,I0100;I0512;I0551;I0630;I1190,False,public-benchmark-derived
D01-O0306,1,59.0602,8,I0135;I0313;I0403;I0455;I0544;I0655;I0929;I0930,False,public-benchmark-derived
D01-O0307,1,59.2571,7,I0015;I0331;I0340;I0541;I0849;I0966;I1029,False,public-benchmark-derived
D01-O0308,1,59.6803,7,I0070;I0074;I0369;I0578;I0850;I0858;I1163,False,public-benchmark-derived
D01-O0309,1,59.7865,1,I0617,False,public-benchmark-derived
D01-O0310,1,60.0364,9,I0156;I0243;I0308;I0317;I0373;I0408;I0477;I0889;I1029,False,public-benchmark-derived
D01-O0311,1,60.0641,10,I0124;I0383;I0478;I0492;I0502;I0616;I0897;I0973;I1094;I1140,False,public-benchmark-derived
D01-O0312,1,60.4079,7,I0122;I0162;I0291;I0427;I0431;I0744;I1169,False,public-benchmark-derived
D01-O0313,1,60.4504,4,I0166;I0774;I1066;I1110,False,public-benchmark-derived
D01-O0314,1,60.5963,6,I0054;I0200;I0311;I0457;I0714;I0823,False,public-benchmark-derived
D01-O0315,1,60.8469,2,I0281;I1112,False,public-benchmark-derived
D01-O0316,1,61.1299,3,I0401;I0639;I0967,False,public-benchmark-derived
D01-O0317,1,61.4189,4,I0712;I0726;I0728;I0854,False,public-benchmark-derived
D01-O0318,1,62.0929,8,I0006;I0137;I0272;I0548;I0644;I0798;I1073;I1187,False,public-benchmark-derived
D01-O0319,1,62.0998,3,I0067;I0479;I1170,False,public-benchmark-derived
D01-O0320,1,62.2274,8,I0174;I0493;I0728;I0745;I0763;I0881;I0947;I1084,False,public-benchmark-derived
D01-O0321,1,62.27,2,I0029;I1151,False,public-benchmark-derived
D01-O0322,1,62.5541,7,I0306;I0413;I0442;I0461;I0553;I0698;I0939,False,public-benchmark-derived
D01-O0323,1,62.6788,9,I0108;I0159;I0259;I0288;I0362;I0619;I0905;I1017;I1072,False,public-benchmark-derived
D01-O0324,1,63.1462,6,I0156;I0642;I0706;I0719;I0997;I1108,False,public-benchmark-derived
D01-O0325,1,63.1878,5,I0100;I0159;I0417;I0625;I0883,False,public-benchmark-derived
D01-O0326,1,63.1973,7,I0117;I0241;I0330;I0517;I0602;I0775;I1016,False,public-benchmark-derived
D01-O0327,1,63.6954,10,I0107;I0172;I0249;I0253;I0387;I0771;I0914;I1123;I1130;I1191,False,public-benchmark-derived
D01-O0328,1,63.8513,1,I0832,False,public-benchmark-derived
D01-O0329,1,63.9813,10,I0012;I0026;I0126;I0230;I0299;I0438;I0630;I1029;I1047;I1195,False,public-benchmark-derived
D01-O0330,1,63.9945,3,I0344;I0482;I0644,False,public-benchmark-derived
D01-O0331,1,64.1489,8,I0273;I0285;I0391;I0730;I0797;I0968;I1051;I1160,False,public-benchmark-derived
D01-O0332,1,64.4037,5,I0034;I0316;I0468;I0661;I1016,False,public-benchmark-derived
D01-O0333,1,64.4174,9,I0205;I0284;I0300;I0757;I0764;I0779;I0933;I1080;I1142,False,public-benchmark-derived
D01-O0334,1,64.4531,3,I0261;I0457;I0670,False,public-benchmark-derived
D01-O0335,1,64.6521,5,I0461;I0599;I0609;I0820;I0920,False,public-benchmark-derived
D01-O0336,1,64.6813,5,I0195;I0241;I0450;I0639;I0797,False,public-benchmark-derived
D01-O0337,1,65.2858,9,I0407;I0428;I0536;I0565;I0571;I0715;I0900;I1028;I1084,False,public-benchmark-derived
D01-O0338,1,65.4837,1,I0799,False,public-benchmark-derived
D01-O0339,1,65.6958,6,I0099;I0427;I0578;I0699;I0956;I1173,False,public-benchmark-derived
D01-O0340,1,66.2362,10,I0126;I0133;I0190;I0498;I0511;I0515;I0551;I0698;I0984;I1168,False,public-benchmark-derived
D01-O0341,1,66.585,9,I0192;I0229;I0466;I0702;I0748;I0827;I0862;I0968;I1039,False,public-benchmark-derived
D01-O0342,1,66.6411,3,I0540;I0622;I1102,False,public-benchmark-derived
D01-O0343,1,66.8527,5,I0387;I0442;I0858;I0867;I0979,False,public-benchmark-derived
D01-O0344,1,67.0587,1,I1034,False,public-benchmark-derived
D01-O0345,1,67.183,4,I0381;I0786;I0788;I0845,False,public-benchmark-derived
D01-O0346,1,67.2403,5,I0093;I0107;I0125;I0295;I1191,False,public-benchmark-derived
D01-O0347,1,67.676,7,I0076;I0135;I0440;I0534;I0590;I0591;I1177,False,public-benchmark-derived
D01-O0348,1,67.722,3,I0339;I0604;I1029,False,public-benchmark-derived
D01-O0349,1,67.7578,3,I0369;I0370;I1118,False,public-benchmark-derived
D01-O0350,1,67.9625,4,I0113;I0536;I0550;I0696,False,public-benchmark-derived
D01-O0351,1,68.126,4,I0025;I0126;I0203;I0729,False,public-benchmark-derived
D01-O0352,1,68.7272,7,I0213;I0578;I0580;I0613;I0833;I0980;I1191,False,public-benchmark-derived
D01-O0353,1,68.8093,4,I0142;I0680;I0730;I0853,False,public-benchmark-derived
D01-O0354,1,68.906,6,I0090;I0301;I0388;I0454;I0621;I0878,False,public-benchmark-derived
D01-O0355,1,68.9735,5,I0111;I0706;I0829;I0904;I0995,False,public-benchmark-derived
D01-O0356,1,69.3697,2,I0131;I1048,False,public-benchmark-derived
D01-O0357,1,69.481,8,I0032;I0384;I0414;I0505;I0656;I0723;I0728;I1154,False,public-benchmark-derived
D01-O0358,1,69.5004,8,I0021;I0034;I0231;I0505;I0765;I0828;I0846;I0977,False,public-benchmark-derived
D01-O0359,1,69.5067,4,I0200;I1058;I1111;I1147,False,public-benchmark-derived
D01-O0360,1,69.5532,4,I0209;I0782;I0921;I1137,False,public-benchmark-derived
D01-O0361,1,69.5719,10,I0064;I0214;I0261;I0320;I0392;I0609;I0614;I0830;I1044;I1191,False,public-benchmark-derived
D01-O0362,1,69.6081,1,I0189,False,public-benchmark-derived
D01-O0363,1,69.7072,6,I0045;I0297;I0316;I0335;I0792;I1131,False,public-benchmark-derived
D01-O0364,1,70.103,7,I0128;I0505;I0618;I0713;I0827;I1045;I1072,False,public-benchmark-derived
D01-O0365,1,70.12,8,I0018;I0161;I0250;I0528;I0610;I0613;I0990;I1118,False,public-benchmark-derived
D01-O0366,1,70.1276,10,I0118;I0286;I0503;I0611;I0761;I0781;I0908;I0924;I0938;I1031,False,public-benchmark-derived
D01-O0367,1,70.1723,2,I0305;I0731,False,public-benchmark-derived
D01-O0368,1,70.4296,7,I0171;I0279;I0348;I0472;I0914;I1144;I1150,False,public-benchmark-derived
D01-O0369,1,70.5383,5,I0367;I0393;I0697;I0973;I1019,False,public-benchmark-derived
D01-O0370,1,70.5875,10,I0062;I0225;I0423;I0472;I0593;I0657;I0874;I0911;I0962;I1108,False,public-benchmark-derived
D01-O0371,1,70.6187,9,I0132;I0395;I0715;I0724;I0804;I0989;I1025;I1029;I1126,False,public-benchmark-derived
D01-O0372,1,70.6418,4,I0305;I0512;I0533;I1040,False,public-benchmark-derived
D01-O0373,1,70.7016,9,I0094;I0153;I0306;I0476;I0483;I0915;I0963;I0967;I1054,False,public-benchmark-derived
D01-O0374,1,70.7343,4,I0055;I0105;I0789;I1103,False,public-benchmark-derived
D01-O0375,1,70.8549,1,I1130,False,public-benchmark-derived
D01-O0376,1,70.8817,6,I0335;I0428;I0729;I0811;I0820;I1053,False,public-benchmark-derived
D01-O0377,1,70.9558,8,I0097;I0130;I0421;I0684;I0749;I0808;I0883;I0965,False,public-benchmark-derived
D01-O0378,1,71.628,7,I0232;I0268;I0590;I0828;I0959;I1073;I1185,False,public-benchmark-derived
D01-O0379,1,71.6713,1,I0509,False,public-benchmark-derived
D01-O0380,1,72.5082,8,I0214;I0324;I0379;I0508;I0530;I0610;I0855;I0982,False,public-benchmark-derived
D01-O0381,1,72.5477,6,I0137;I0188;I0222;I0358;I0655;I1041,False,public-benchmark-derived
D01-O0382,1,72.7138,4,I0321;I0433;I0673;I1170,False,public-benchmark-derived
D01-O0383,1,73.0737,5,I0241;I0435;I0659;I0934;I1200,False,public-benchmark-derived
D01-O0384,1,73.1653,6,I0180;I0698;I0838;I0881;I0986;I0987,False,public-benchmark-derived
D01-O0385,1,73.2488,7,I0066;I0562;I0785;I0883;I0923;I0960;I1008,False,public-benchmark-derived
D01-O0386,1,73.3801,8,I0021;I0238;I0259;I0473;I0569;I0633;I0722;I1173,False,public-benchmark-derived
D01-O0387,1,73.5794,3,I0243;I1076;I1095,False,public-benchmark-derived
D01-O0388,1,73.5929,8,I0123;I0127;I0205;I0260;I0404;I0423;I0589;I0949,False,public-benchmark-derived
D01-O0389,1,73.8791,2,I0700;I1151,False,public-benchmark-derived
D01-O0390,1,73.8869,5,I0078;I0384;I0393;I0582;I1169,False,public-benchmark-derived
D01-O0391,1,73.9317,6,I0224;I0719;I0737;I0751;I0886;I1144,False,public-benchmark-derived
D01-O0392,1,74.3384,9,I0164;I0299;I0378;I0729;I0818;I0902;I0942;I1144;I1181,False,public-benchmark-derived
D01-O0393,1,74.4156,2,I0970;I1067,False,public-benchmark-derived
D01-O0394,1,74.4616,6,I0354;I0608;I0628;I0764;I1012;I1073,False,public-benchmark-derived
D01-O0395,1,74.5537,4,I0041;I0126;I0146;I0366,False,public-benchmark-derived
D01-O0396,1,74.8693,2,I0508;I0672,False,public-benchmark-derived
D01-O0397,1,74.8953,9,I0114;I0329;I0361;I0450;I0493;I1002;I1013;I1093;I1178,False,public-benchmark-derived
D01-O0398,1,75.1099,3,I0064;I0293;I0341,False,public-benchmark-derived
D01-O0399,1,75.388,7,I0013;I0069;I0135;I0407;I0503;I0809;I0962,False,public-benchmark-derived
D01-O0400,1,75.6445,10,I0325;I0378;I0456;I0492;I0502;I0557;I0621;I0629;I0910;I0984,False,public-benchmark-derived
D01-O0401,1,75.672,4,I0274;I0456;I1040;I1108,False,public-benchmark-derived
D01-O0402,1,75.7401,10,I0162;I0304;I0335;I0520;I0617;I0666;I0717;I0903;I0948;I1020,False,public-benchmark-derived
D01-O0403,1,75.7644,9,I0196;I0308;I0326;I0408;I0546;I0662;I0698;I1156;I1175,False,public-benchmark-derived
D01-O0404,1,76.0326,3,I0146;I0224;I1172,False,public-benchmark-derived
D01-O0405,1,76.5585,7,I0372;I0447;I0722;I0792;I1034;I1042;I1107,False,public-benchmark-derived
D01-O0406,1,76.6473,9,I0086;I0265;I0296;I0456;I0513;I0957;I0994;I1173;I1191,False,public-benchmark-derived
D01-O0407,1,76.8279,1,I0424,False,public-benchmark-derived
D01-O0408,1,76.8778,8,I0074;I0084;I0103;I0239;I0295;I0340;I0585;I0873,False,public-benchmark-derived
D01-O0409,1,77.1125,7,I0012;I0137;I0140;I0337;I0815;I0872;I1045,False,public-benchmark-derived
D01-O0410,1,77.408,9,I0069;I0424;I0499;I0589;I0777;I0846;I0854;I0933;I1174,False,public-benchmark-derived
D01-O0411,1,77.7016,10,I0173;I0289;I0347;I0374;I0496;I0686;I0804;I0839;I1047;I1108,False,public-benchmark-derived
D01-O0412,1,77.8318,6,I0239;I0308;I0379;I0418;I0455;I1093,False,public-benchmark-derived
D01-O0413,1,78.7311,8,I0357;I0381;I0397;I0460;I0628;I0794;I0865;I1030,False,public-benchmark-derived
D01-O0414,1,78.7443,9,I0039;I0085;I0245;I0311;I0818;I1011;I1060;I1128;I1145,False,public-benchmark-derived
D01-O0415,1,78.9185,2,I0939;I1083,False,public-benchmark-derived
D01-O0416,1,79.2153,10,I0013;I0055;I0077;I0161;I0284;I0657;I0676;I0887;I0893;I1171,False,public-benchmark-derived
D01-O0417,1,79.2705,3,I0472;I0731;I0989,False,public-benchmark-derived
D01-O0418,1,79.3963,5,I0287;I0505;I0650;I0887;I0914,False,public-benchmark-derived
D01-O0419,1,79.5466,8,I0157;I0259;I0565;I0617;I0711;I0787;I1017;I1078,False,public-benchmark-derived
D01-O0420,1,79.5649,10,I0012;I0128;I0330;I0385;I0390;I0430;I0440;I0854;I0928;I1111,False,public-benchmark-derived
D01-O0421,1,79.565,4,I0053;I0683;I0818;I1079,False,public-benchmark-derived
D01-O0422,1,79.7303,3,I0243;I0781;I1179,False,public-benchmark-derived
D01-O0423,1,79.7999,6,I0127;I0692;I0811;I0822;I0910;I1189,False,public-benchmark-derived
D01-O0424,1,79.8588,6,I0219;I0375;I0520;I0561;I0853;I1015,False,public-benchmark-derived
D01-O0425,1,80.3615,4,I0506;I0563;I0849;I0920,False,public-benchmark-derived
D01-O0426,1,80.3728,4,I0251;I0267;I0343;I1114,False,public-benchmark-derived
D01-O0427,1,80.5372,3,I0222;I0525;I0560,False,public-benchmark-derived
D01-O0428,1,80.5936,8,I0126;I0545;I0712;I0830;I0872;I0929;I0966;I1094,False,public-benchmark-derived
D01-O0429,1,80.7854,3,I0171;I0664;I0717,False,public-benchmark-derived
D01-O0430,1,81.1287,8,I0037;I0191;I0404;I0635;I0703;I0793;I0944;I1045,False,public-benchmark-derived
D01-O0431,1,81.1303,8,I0056;I0236;I0323;I0384;I0481;I0520;I0678;I0963,False,public-benchmark-derived
D01-O0432,1,81.1835,4,I0017;I0342;I0766;I1177,False,public-benchmark-derived
D01-O0433,1,81.3961,3,I0768;I1048;I1104,False,public-benchmark-derived
D01-O0434,1,81.5446,2,I0097;I1173,False,public-benchmark-derived
D01-O0435,1,81.7302,7,I0178;I0184;I0268;I0526;I0615;I0834;I0860,False,public-benchmark-derived
D01-O0436,1,81.7606,8,I0014;I0060;I0138;I0401;I0411;I0680;I0930;I1174,False,public-benchmark-derived
D01-O0437,1,81.8718,10,I0121;I0239;I0376;I0500;I0538;I0659;I0724;I0905;I1076;I1136,False,public-benchmark-derived
D01-O0438,1,81.8791,4,I0091;I0672;I0977;I1060,False,public-benchmark-derived
D01-O0439,1,82.0097,1,I0949,False,public-benchmark-derived
D01-O0440,1,82.0369,10,I0003;I0014;I0060;I0082;I0224;I0367;I0593;I0642;I1056;I1144,False,public-benchmark-derived
D01-O0441,1,82.2747,4,I0445;I0510;I0705;I0925,False,public-benchmark-derived
D01-O0442,1,82.3314,7,I0216;I0299;I0548;I0711;I0855;I0927;I1111,False,public-benchmark-derived
D01-O0443,1,82.4762,1,I0441,False,public-benchmark-derived
D01-O0444,1,83.2396,6,I0017;I0235;I0309;I0355;I0907;I0929,False,public-benchmark-derived
D01-O0445,1,83.717,7,I0132;I0333;I0660;I0918;I1119;I1180;I1184,False,public-benchmark-derived
D01-O0446,1,84.2052,5,I0007;I0123;I0235;I0313;I0392,False,public-benchmark-derived
D01-O0447,1,84.5819,6,I0169;I0383;I0791;I0866;I1004;I1017,False,public-benchmark-derived
D01-O0448,1,85.1756,6,I0023;I0193;I0395;I0735;I0779;I0942,False,public-benchmark-derived
D01-O0449,1,85.2351,9,I0037;I0412;I0576;I0685;I0711;I0802;I0866;I0992;I1044,False,public-benchmark-derived
D01-O0450,1,85.6289,5,I0328;I0475;I0864;I1007;I1141,False,public-benchmark-derived
D01-O0451,1,85.6486,8,I0136;I0340;I0374;I0492;I0648;I0803;I0908;I1123,False,public-benchmark-derived
D01-O0452,1,86.0201,8,I0237;I0278;I0319;I0334;I0882;I0995;I1013;I1147,False,public-benchmark-derived
D01-O0453,1,86.1293,4,I0270;I0401;I0824;I0978,False,public-benchmark-derived
D01-O0454,1,86.1647,4,I0286;I0429;I0455;I0659,False,public-benchmark-derived
D01-O0455,1,86.3068,9,I0060;I0119;I0295;I0643;I0770;I0954;I0979;I1003;I1195,False,public-benchmark-derived
D01-O0456,1,86.4693,8,I0029;I0233;I0256;I0492;I0534;I1122;I1177;I1197,False,public-benchmark-derived
D01-O0457,1,86.6154,1,I0339,False,public-benchmark-derived
D01-O0458,1,86.672,8,I0028;I0223;I0265;I0346;I0467;I0789;I0865;I0984,False,public-benchmark-derived
D01-O0459,1,86.7872,10,I0052;I0085;I0202;I0308;I0903;I0950;I0979;I1008;I1037;I1157,False,public-benchmark-derived
D01-O0460,1,86.9354,5,I0658;I0815;I0879;I0944;I1034,False,public-benchmark-derived
D01-O0461,1,87.1355,7,I0136;I0670;I0697;I0729;I0862;I0916;I1084,False,public-benchmark-derived
D01-O0462,1,87.5007,5,I0008;I0214;I0356;I0435;I0828,False,public-benchmark-derived
D01-O0463,1,87.704,2,I0443;I0529,False,public-benchmark-derived
D01-O0464,1,87.912,3,I0720;I1090;I1099,False,public-benchmark-derived
D01-O0465,1,88.1113,10,I0121;I0193;I0202;I0694;I0747;I0855;I0963;I0969;I0985;I1136,False,public-benchmark-derived
D01-O0466,1,88.1276,1,I1053,False,public-benchmark-derived
D01-O0467,1,88.2136,6,I0041;I0531;I0760;I0771;I1009;I1084,False,public-benchmark-derived
D01-O0468,1,88.2897,6,I0141;I0154;I0454;I0456;I0531;I0826,False,public-benchmark-derived
D01-O0469,1,88.8536,8,I0026;I0303;I0400;I0556;I0731;I0767;I0998;I1123,False,public-benchmark-derived
D01-O0470,1,88.9018,1,I0950,False,public-benchmark-derived
D01-O0471,1,89.0947,7,I0299;I0372;I0752;I0803;I0837;I0919;I1106,False,public-benchmark-derived
D01-O0472,1,89.1745,2,I0024;I0192,False,public-benchmark-derived
D01-O0473,1,89.2316,6,I0024;I0179;I0655;I0699;I0813;I1042,False,public-benchmark-derived
D01-O0474,1,89.4311,8,I0461;I0562;I0779;I0881;I0898;I0982;I0991;I1077,False,public-benchmark-derived
D01-O0475,1,89.615,5,I0051;I0154;I0299;I0554;I0890,False,public-benchmark-derived
D01-O0476,1,89.7549,1,I0541,False,public-benchmark-derived
D01-O0477,1,89.9059,9,I0069;I0076;I0280;I0281;I0608;I0748;I0989;I1000;I1155,False,public-benchmark-derived
D01-O0478,1,89.9542,4,I0233;I0275;I0389;I0392,False,public-benchmark-derived
D01-O0479,1,90.051,7,I0388;I0451;I0491;I0542;I0551;I0661;I1151,False,public-benchmark-derived
D01-O0480,1,90.0953,9,I0095;I0106;I0150;I0311;I0436;I0537;I0672;I1084;I1100,False,public-benchmark-derived
D01-O0481,1,90.1981,6,I0268;I0327;I0943;I0977;I1133;I1185,False,public-benchmark-derived
D01-O0482,1,90.3032,10,I0209;I0436;I0460;I0512;I0551;I0591;I0671;I0705;I0843;I0992,False,public-benchmark-derived
D01-O0483,1,90.5185,8,I0117;I0141;I0382;I0538;I0788;I0908;I1031;I1063,False,public-benchmark-derived
D01-O0484,1,90.5416,8,I0035;I0075;I0175;I0330;I0724;I0807;I0952;I1073,False,public-benchmark-derived
D01-O0485,1,91.0072,9,I0030;I0102;I0206;I0341;I0646;I0783;I0965;I1154;I1176,False,public-benchmark-derived
D01-O0486,1,91.3448,5,I0174;I0391;I0461;I0491;I0808,False,public-benchmark-derived
D01-O0487,1,91.6371,5,I0527;I0900;I1015;I1069;I1138,False,public-benchmark-derived
D01-O0488,1,91.6542,1,I0085,False,public-benchmark-derived
D01-O0489,1,91.8023,6,I0038;I0440;I0465;I0633;I1046;I1067,False,public-benchmark-derived
D01-O0490,1,91.8998,3,I0496;I0714;I0817,False,public-benchmark-derived
D01-O0491,1,91.9397,4,I0460;I0563;I0803;I1009,False,public-benchmark-derived
D01-O0492,1,91.993,2,I0305;I0343,False,public-benchmark-derived
D01-O0493,1,92.1254,1,I1128,False,public-benchmark-derived
D01-O0494,1,92.8402,10,I0137;I0218;I0221;I0380;I0462;I0649;I0760;I0797;I0819;I0903,False,public-benchmark-derived
D01-O0495,1,92.9921,10,I0205;I0341;I0438;I0508;I0664;I0966;I1073;I1153;I1160;I1192,False,public-benchmark-derived
D01-O0496,1,93.1289,1,I0396,False,public-benchmark-derived
D01-O0497,1,93.381,9,I0002;I0030;I0240;I0926;I0990;I1026;I1079;I1125;I1196,False,public-benchmark-derived
D01-O0498,1,93.4681,5,I0242;I0255;I0442;I0654;I1053,False,public-benchmark-derived
D01-O0499,1,93.6149,9,I0218;I0368;I0388;I0404;I0740;I0867;I0949;I1049;I1096,False,public-benchmark-derived
D01-O0500,1,93.7227,6,I0011;I0279;I0369;I0428;I0615;I0641,False,public-benchmark-derived
D01-O0501,1,93.7378,6,I0027;I0365;I0405;I0619;I0834;I1113,False,public-benchmark-derived
D01-O0502,1,93.8404,8,I0145;I0164;I0350;I0529;I0540;I0814;I0984;I1022,False,public-benchmark-derived
D01-O0503,1,94.5245,5,I0465;I0568;I0760;I0830;I0972,False,public-benchmark-derived
D01-O0504,1,94.6317,2,I0250;I0390,False,public-benchmark-derived
D01-O0505,1,94.7309,5,I0259;I0374;I0821;I0858;I0981,False,public-benchmark-derived
D01-O0506,1,94.925,8,I0034;I0081;I0132;I0213;I0427;I0575;I0849;I0953,False,public-benchmark-derived
D01-O0507,1,95.011,7,I0201;I0549;I0817;I0861;I1033;I1122;I1193,False,public-benchmark-derived
D01-O0508,1,95.0269,6,I0107;I0216;I0858;I0885;I0986;I1105,False,public-benchmark-derived
D01-O0509,1,95.1448,10,I0020;I0080;I0115;I0374;I0566;I0914;I0945;I0981;I1001;I1169,False,public-benchmark-derived
D01-O0510,1,95.2709,6,I0195;I0385;I0528;I0754;I1021;I1062,False,public-benchmark-derived
D01-O0511,1,95.5797,9,I0116;I0177;I0288;I0441;I0640;I0689;I0709;I0858;I1136,False,public-benchmark-derived
D01-O0512,1,95.5928,8,I0241;I0339;I0358;I0721;I0895;I0959;I1003;I1101,False,public-benchmark-derived
D01-O0513,1,95.632,4,I0204;I0611;I0627;I1142,False,public-benchmark-derived
D01-O0514,1,95.8439,6,I0273;I0326;I0575;I0596;I0833;I0958,False,public-benchmark-derived
D01-O0515,1,95.9179,4,I0128;I0365;I0738;I1163,False,public-benchmark-derived
D01-O0516,1,96.2142,9,I0134;I0446;I0512;I0523;I0739;I0913;I1099;I1164;I1185,False,public-benchmark-derived
D01-O0517,1,96.8686,7,I0013;I0102;I0168;I0254;I0565;I0810;I1007,False,public-benchmark-derived
D01-O0518,1,96.918,6,I0109;I0330;I0455;I0591;I1115;I1175,False,public-benchmark-derived
D01-O0519,1,97.172,2,I0615;I0727,False,public-benchmark-derived
D01-O0520,1,97.7621,2,I0029;I0864,False,public-benchmark-derived
