wafer_id,test_timestamp,quality_label,sensor_161,sensor_159,sensor_021,sensor_024,sensor_158,sensor_160,sensor_294,sensor_162,sensor_296,sensor_295,sensor_022,sensor_090,review_priority,causal_root_cause_allowed,automatic_scrap_allowed,allowed_action,data_nature
SECOM-0131,06/08/2008 03:22:00,pass,2595,579,-5531.5,-6779,,355,262.4481,17552,1073.1687,153.7495,2643.75,10358.1,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0132,06/08/2008 05:40:00,fail,6102,556,-5456.25,-588.25,,445,248.3967,3536,2950.4505,212.4068,2620,8857.02,quality-gate-review,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0133,06/08/2008 09:56:00,pass,4337,591,-5683.75,-2458.5,,212,257.6436,4580,1943.7007,107.0296,2543,8869.57,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0134,06/08/2008 09:57:00,pass,339,2366,-6563.75,884.75,,847,1249.2297,250,140.4644,362.3189,3036.5,8981.22,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0135,06/08/2008 12:33:00,pass,775,180,-5559,-4353.5,,467,74.6458,10875,336.4297,228.3979,2594.75,8705.1401,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0136,06/08/2008 13:35:00,pass,1688,570,-5499.75,5889,,228,242.0708,14794,742.8506,96.8642,2597,8589.3499,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0137,06/08/2008 17:35:00,pass,1287,131,-6353.5,1481.25,,593,55.4527,28,648.665,262.5432,3018.75,8429.3201,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0138,06/08/2008 18:00:00,pass,2320,691,-6599.25,1451,,721,282.5684,134,1063.5116,327.1605,3076,8474.25,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0139,06/08/2008 18:34:00,pass,4729,484,-6413.5,1538.75,,775,207.2768,24,2069.6275,335.9379,3062.75,8716.89,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0140,06/08/2008 19:13:00,pass,1321,367,-6569.5,1396.75,,681,168.8481,108,622.7493,285.5058,2960.25,8969.7399,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0141,06/08/2008 19:24:00,pass,2143,415,-6480.5,1417.75,,594,171.543,23,950.5217,271.3798,3056.5,9375.7899,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0142,06/08/2008 20:00:00,pass,3274,330,-6364.25,1568.75,,329,148.1517,127,1736.0211,134.8885,3060.25,9314.2001,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0143,06/08/2008 20:17:00,pass,13250,497,-6473.25,1407,,673,203.2312,127,5561.9403,315.9888,3031.75,8868.1001,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0144,06/08/2008 21:15:00,pass,4212,7669,-3293.5,146.75,,3295,3904.2719,475,2334.6126,1763.1745,1515.5,8162.8101,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0145,06/08/2008 22:27:00,pass,3953,7673,-1918.25,167.75,,2947,3836.5,671,1976.5,1473.5,736.75,8844.5601,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0146,06/08/2008 23:40:00,pass,5509,602,-5478.25,-3031.75,,267,257.241,3946,2601.0008,123.3653,2528.5,8407.3801,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0147,06/08/2008 23:45:00,pass,5014,241,-6472.5,1387.5,,663,100.9042,126,2537.4777,294.9445,3107.25,8783.97,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0148,07/08/2008 00:51:00,pass,2023,3027,-6235.25,-1073.5,,298,1471.1575,1981,870.0105,130.4745,2689.75,8861.6799,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0149,07/08/2008 07:30:00,pass,14415,473,-6449.75,1406.25,,659,218.355,128,6943.8027,303.1274,2968.75,8294.4,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0150,07/08/2008 08:21:00,pass,333,2029,-6169.5,916,,716,973.3559,256,138.6819,328.0132,2803,8469.4201,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0151,07/08/2008 08:45:00,pass,4227,495,-5550.5,-2993,,423,207.8565,5232,1793.8236,182.7993,2693.25,9154.3898,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0152,07/08/2008 08:55:00,pass,1769,422,-5448.5,19,,133,183.4966,444,824.4952,62.3779,2509.5,8569.65,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0153,07/08/2008 10:12:00,pass,4058,599,-6352,1502,,737,247.8266,55,1750.219,334.6431,3080,9177.5701,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0154,07/08/2008 11:10:00,pass,15850,1863,-5098.25,40,,396,845.2847,873,7459.8744,181.9292,2691.25,8863.28,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0155,07/08/2008 11:40:00,fail,788,145,-6362.5,1500.25,,562,79.3662,157,361.1809,247.4448,3051.25,8549.8,quality-gate-review,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0156,08/08/2008 04:55:00,pass,1326,198,-6290.25,1497.5,,705,87.3284,51,565.8987,326.1966,3032.75,9150.2299,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0157,08/08/2008 07:26:00,pass,5491,565,-5389.25,-2849,,363,249.2861,4138,2564.232,174.9026,2646.25,9007.04,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0158,08/08/2008 08:44:00,fail,10391,574,-6538.75,1437,,774,243.0574,138,4777.9626,345.8902,2984,8564.08,quality-gate-review,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0159,08/08/2008 12:37:00,fail,4048,582,-6349.5,1576.75,,448,254.4884,53,1828.5727,207.906,2966.75,9209.45,quality-gate-review,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0160,08/08/2008 20:21:00,pass,1949,481,-5599.5,-1969.75,,114,247.4975,14006,871.6966,54.6588,2619.25,8746.32,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0161,08/08/2008 21:22:00,pass,4436,1020,-5645.25,-838.25,,266,554.631,2582,1832.7628,113.9985,2767.5,8546.0399,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0162,08/08/2008 21:53:00,pass,11311,550,-5447.75,-6678,,371,261.0037,12480,5481.2439,158.1442,2503.75,8901.58,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0163,08/08/2008 22:06:00,pass,4145,608,-5501,427.25,,158,273.675,660,1985.3984,70.6258,2602,8302.3,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0164,08/08/2008 22:25:00,pass,3892,5921,-4228,866.5,,2844,2826.3162,1307,1899.735,1369.1151,2038.25,9263.4101,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0165,09/08/2008 02:15:00,pass,1862,1238,-5645.5,-1871.75,,248,524.1084,434,906.9838,115.9094,2663.5,9101.3,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0166,09/08/2008 02:37:00,pass,704,1322,-5596.5,-882,,495,584.9732,2774,305.0195,237.7351,2606,8886.48,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0167,09/08/2008 06:05:00,pass,4085,894,-5750,-464.75,,436,484.5596,1269,1860.5932,178.3524,2742.25,8729.75,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0168,09/08/2008 09:16:00,fail,1424,820,-5384.25,-831.5,,387,359.4694,1790,609.3797,161.1653,2650.25,8513,quality-gate-review,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0169,09/08/2008 09:22:00,pass,1328,197,-5581,373,,241,90.4986,801,606.6951,111.6796,2597.5,8578.8001,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0170,09/08/2008 11:42:00,fail,4870,2584,-6063,1893.5,,1636,1110.1144,14224,2547.2565,749.4569,2520.5,7929.63,quality-gate-review,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0171,09/08/2008 17:34:00,pass,4552,789,-5508.75,-1681,,428,357.167,5230,2057.5978,199.9056,2657.25,8842.07,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0172,09/08/2008 19:03:00,pass,4349,1312,-5707.5,-6780,,406,540.2422,11217,1792.2917,177.2388,2530.75,9094.1799,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0173,09/08/2008 20:04:00,pass,4118,7708,-5073.25,171.5,,3235,3616.6944,326,2047.8155,1593.2287,2389.25,9125.6601,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0174,09/08/2008 21:07:00,pass,2869,441,-6377.5,1566.25,,582,193.3055,177,1221.0532,255.9323,3090,8975.48,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0175,09/08/2008 22:15:00,pass,4017,334,-5535.25,250,,555,189.1197,820,1690.0492,260.2006,2662.5,8661.2899,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0176,09/08/2008 22:37:00,pass,2453,617,-6425,1465.75,,560,258.6877,153,1147.3159,249.4701,3093,9037.5001,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0177,09/08/2008 23:17:00,pass,2943,319,-6274.75,1539,,554,146.5159,124,1245.5668,259.7709,3090.25,9077.3699,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0178,09/08/2008 23:34:00,pass,3301,240,-5529.25,-3614,,2940,115.5058,8750,1388.6971,1402.906,3284,9047.4899,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0179,10/08/2008 00:09:00,pass,605,311,-5442.25,486,,328,132.9997,531,276.3131,147.613,2660.25,9021.67,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0180,10/08/2008 00:46:00,pass,4124,387,-6149.25,1500.75,,498,189.4789,38,1726.4529,231.3185,3124.25,9136.1001,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0181,10/08/2008 06:00:00,fail,2625,656,-5664,-7017,,553,283.9413,9735,1129.4764,261.0139,2579.25,8641.0299,quality-gate-review,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0182,10/08/2008 06:41:00,pass,173,476,-5527,-156.25,,207,209.1746,1021,78.0571,88.6153,2576,8579.55,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0183,10/08/2008 07:01:00,fail,141,410,-5376.25,-2283.75,,577,181.9586,2601,71.0657,259.3548,2587.25,8611.2201,quality-gate-review,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0184,10/08/2008 11:16:00,pass,4125,5978,-2595,289.5,,3363,3064.7451,621,2288.9531,1720.71,1455.5,8701.0799,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0185,10/08/2008 11:49:00,pass,1402,342,-6355.25,1551.25,,543,142.205,103,627.0813,247.4582,3042.25,9184.7201,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0186,10/08/2008 12:22:00,pass,510,2484,-4592,-543.75,,632,1128.7695,1869,257.1191,274.5621,2739.5,9444.11,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0187,10/08/2008 15:59:00,fail,3749,5923,-1480.75,125.75,,2438,2961.5,503,1874.5,1219,609.5,8538.2901,quality-gate-review,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0188,10/08/2008 19:07:00,pass,3065,722,-5753.5,-6264.3333,,248,334.0245,15250,1254.3415,121.2903,2743,8343.17,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0189,10/08/2008 20:07:00,fail,5617,275,-5345,-6083.25,,399,112.9926,16855,2610.2404,170.5696,2614,8932.8999,quality-gate-review,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0190,10/08/2008 22:26:00,fail,1886,1661,-7150.25,1410.5,,551,790.6033,100,1064.6569,238.9742,2998,8438.2601,quality-gate-review,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0191,11/08/2008 03:06:00,pass,13794,608,-5500,1887,,289,268.5542,17134,6660.0163,127.3172,2665.5,8578.82,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0192,11/08/2008 04:09:00,pass,1740,3453,-4781.5,325.5,,357,1576.859,869,751.2844,165.135,2572.75,9122.5701,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0193,11/08/2008 05:15:00,pass,2995,439,-5336.5,-3721,,161,192.5141,8259,1481.8249,66.7651,2650.75,9905.5399,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0194,11/08/2008 11:35:00,pass,2523,2426,-6112.25,289.5,,313,1163.8074,11575,1057.1917,149.4222,2661.5,9309.2001,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0195,11/08/2008 12:38:00,pass,3025,236,-5646.5,251.25,,582,112.5152,14290,1477.072,295.3093,2662.25,8609.75,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0196,12/08/2008 04:23:00,pass,4149,7599,-3345.75,562.75,,3132,3933.755,1207,2248.8837,1636.5537,1397,8733.7801,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0197,12/08/2008 06:16:00,pass,4188,5704,-2668.5,231.25,,3635,3095.8546,519,2318.4202,1833.8209,1538.25,9383.1398,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0198,12/08/2008 10:54:00,pass,1772,374,-6377,1606.5,,598,163.0951,93,724.5129,259.8339,3044.5,9010.7899,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0199,12/08/2008 11:29:00,pass,1022,426,-5440.25,-394,,550,210.8876,928,421.7756,236.6523,2633.5,9019.7198,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0200,12/08/2008 12:04:00,pass,3119,616,-5485,-498,,470,285.3781,22472,1484.3686,231.9847,2558.75,10206.58,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0201,13/08/2008 02:48:00,pass,2137,912,-5394,-970,,558,421.7851,969,978.3684,247.7531,2773.25,8560.3601,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0202,15/08/2008 03:26:00,pass,3894,794,-5490,-878.75,,404,334.372,2210,1609.4319,173.0402,2602.25,9046.94,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0203,15/08/2008 04:14:00,pass,28188,1736,-6886.25,1615.5,,860,849.4368,75,12202.3579,395.5261,3116.75,9027.0001,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0204,15/08/2008 05:13:00,pass,8189,466,-5487,-3084.5,,706,197.8501,8807,3824.294,332.7692,2734,9301.6298,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0205,15/08/2008 09:38:00,pass,1266,220,-6368.75,1378.25,,769,101.7296,99,560.6837,325.4443,3129,8967.6602,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0206,15/08/2008 10:14:00,pass,2401,754,-5619.5,-367.3333,,608,396.3992,15412,1141.4842,299.0847,2865.5,8716.3799,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0207,15/08/2008 11:42:00,pass,10589,325,-6329.25,1546.25,,738,137.0654,105,4970.6234,309.8015,3108.5,9214.3999,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0208,15/08/2008 18:19:00,pass,1124,1161,-5466.5,-1342.75,1249.1997,144,498.2372,2273,529.6694,59.8247,2672.5,8827.4899,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0209,15/08/2008 19:19:00,pass,3298,674,-5561.75,-401.6667,,263,301.8447,582,1547.4005,113.5646,2724.25,9431.8,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0210,15/08/2008 20:00:00,pass,1946,1244,-5440.75,-209.25,,344,549.2828,690,846.9815,161.1356,2734,8691.92,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0211,15/08/2008 20:03:00,pass,850,799,-5426.75,-1183.75,,1939,345.3572,2676,407.5605,895.1318,3463.75,8630.1,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0212,15/08/2008 23:31:00,pass,1123,486,-5635.5,-247.75,,611,224.9126,2686,482.4721,261.4281,2734,9393.0299,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0213,16/08/2008 02:21:00,pass,20118,163,-5794.25,-1503.75,,836,67.9675,2140,8411.1223,360.8481,2844,8505.6201,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0214,16/08/2008 05:47:00,pass,1734,920,-5972.75,857,,390,383.3305,6984,815.7661,183.7281,2842,8666.16,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0215,16/08/2008 06:52:00,pass,5971,370,-5550.75,-2141.75,,220,160.4211,3282,2547.0334,91.7292,2757.75,8614.2999,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0216,16/08/2008 07:33:00,pass,7244,203,-5503.5,-720.75,,213,96.0642,369,3390.5816,116.8204,2582.5,9295.5601,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0217,16/08/2008 08:39:00,pass,4286,243,-6345.75,1610,,626,117.9898,96,2023.7552,258.2187,2978.75,8739.0301,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0218,16/08/2008 08:41:00,pass,1572,450,-6434.75,1290.75,,607,198.8674,84,828.5538,256.6203,2976,8346.5001,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0219,16/08/2008 09:44:00,fail,7241,438,-6511.5,1369,,779,201.0133,57,3206.8469,332.6029,3124,8037.17,quality-gate-review,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0220,16/08/2008 13:51:00,pass,4722,419,-6403.75,1260.25,,731,214.3523,156,1943.9466,308.4773,3140.75,8989.4,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0221,16/08/2008 14:30:00,pass,9948,547,-5407.75,-874.75,,370,231.147,2157,4640.3235,177.1826,2579.5,9473.2602,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0222,16/08/2008 15:16:00,pass,3389,411,-5617.5,1639.5,,444,194.6561,13046,1799.2979,227.3192,2736,8971.8201,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0223,16/08/2008 15:19:00,fail,3360,2017,-6057.25,-2523.5,,606,969.1761,6857,1515.4571,260.7016,2609,8745.81,quality-gate-review,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0224,16/08/2008 23:48:00,pass,6543,420,-6448,1514.5,,732,180.394,49,3028.1649,299.8504,3159.25,8519.59,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0225,17/08/2008 00:52:00,pass,3026,219,-6508.5,1322,,718,102.7116,134,1468.0771,298.4376,2988.5,8943.67,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0226,17/08/2008 01:53:00,pass,4506,2256,-5771.25,2711.5,,442,1050.1014,8983,2040.0887,189.9129,2497.25,8375.0199,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0227,17/08/2008 03:17:00,pass,2448,311,-6401.75,1323.75,,906,142.673,126,1369.2452,377.7701,2910.25,8570.25,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0228,17/08/2008 03:18:00,pass,11624,738,-5076.25,-6693.75,,3785,317.2605,19326,5349.0769,1841.666,3500.75,8594.8001,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0229,17/08/2008 03:46:00,pass,843,578,-5518,-94.25,,251,244.0669,836,390.1746,110.4125,2584.75,8322.5299,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
SECOM-0230,17/08/2008 04:19:00,pass,1454,484,-6308.5,1517.5,,680,213.6734,30,755.3392,286.2464,3139.5,8997.22,routine-gate,False,False,submit_quality_review,public-derived-fixed-sensor-slice
