session_id,source_file,observation_label,source_batch_index,source_order,operating_mode,source_samples,cutter_torque_mean,cutter_torque_std,cutter_torque_rms,cutter_torque_abs_peak,cutter_follow_error_mean,cutter_follow_error_std,cutter_follow_error_rms,cutter_follow_error_abs_peak,film_follow_error_mean,film_follow_error_std,film_follow_error_rms,film_follow_error_abs_peak,health_deviation_index,rule_threshold,evidence_coverage,dominant_deviation_signal,rule_review_level,causal_root_cause_allowed,automatic_stop_allowed,automatic_replacement_allowed,allowed_action,data_nature
BD-0333,07-12T171702_332_mode1.csv,07-12,332,333,1,2048,-0.12380266,0.42620698,0.44382371,3.31468892,0.00011005,0.07116131,0.0711614,1.09300518,1.03058727,0.14782744,1.04113547,1.41634583,3.6691409,3.77546317,可用,切刀跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0334,07-13T105237_333_mode6.csv,07-13,333,334,6,2048,-0.11754584,0.534012,0.54679598,4.45271396,0.00007996,0.09275027,0.09275031,1.03199291,1.00096496,0.21649709,1.02411027,1.50484228,1.778853,8.0293902,可用,切刀跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0335,07-13T110706_334_mode6.csv,07-13,334,335,6,2048,-0.13957912,0.53890682,0.55668923,4.76174783,0.00041086,0.09654781,0.09654869,1.1561675,0.9813922,0.22024857,1.00580321,1.51544213,2.04667248,8.0293902,可用,切刀跟随误差均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0336,07-13T112846_335_mode6.csv,07-13,335,336,6,2048,-0.11646514,0.55055347,0.56273728,4.58049774,-0.00013551,0.09662558,0.09662567,1.1351881,1.01002217,0.2197028,1.03364119,1.5574032,1.66174858,8.0293902,可用,薄膜跟随误差均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0337,07-13T124527_336_mode6.csv,07-13,336,337,6,2048,-0.12499694,0.50142357,0.51676864,3.90360736,0.00015864,0.07653575,0.07653592,1.10402202,0.95201282,0.15886932,0.96517764,1.29180014,3.72962724,8.0293902,可用,切刀跟随误差标准差,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0338,07-13T151133_337_mode6.csv,07-13,337,338,6,2048,-0.1271277,0.54189224,0.55660457,4.3286066,-0.00020223,0.09428151,0.09428173,1.14948272,0.98801437,0.20165588,1.0083836,1.43837594,0.81400172,8.0293902,可用,切刀跟随误差均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0339,07-13T153508_338_mode6.csv,07-13,338,339,6,2048,-0.15593143,0.52134901,0.54416854,4.30595731,-0.00027995,0.09387759,0.09387801,1.15938663,0.97846271,0.19708039,0.9981132,1.42139315,2.22444813,8.0293902,可用,切刀转矩均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0340,07-20T111317_339_mode5.csv,07-20,339,340,5,2048,-0.15215494,0.70685294,0.72304371,5.08027172,-0.00093108,0.13385822,0.13386146,1.36169958,1.0666172,0.63910343,1.24343292,2.97873091,12,12,可用,切刀转矩绝对峰值,关注,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0341,07-20T113126_340_mode5.csv,07-20,340,341,5,2048,-0.15402781,0.7048685,0.72150132,5.49502611,0.00043571,0.13332607,0.13332678,1.33818006,1.07572869,0.64245147,1.25297091,3.01514887,10.58815723,12,可用,切刀转矩绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0342,07-20T121146_341_mode5.csv,07-20,341,342,5,2048,-0.15243457,0.69518105,0.71169726,4.68346548,-0.00028379,0.13499399,0.13499429,1.25713825,1.01490401,0.61526455,1.18683639,3.00929808,12,12,可用,切刀转矩绝对峰值,关注,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0343,07-20T124658_342_mode5.csv,07-20,342,343,5,2048,-0.14298016,0.68753428,0.70224406,5.4638772,0.00172057,0.13376382,0.13377489,1.23228645,1.04778675,0.63202628,1.22364794,2.97266268,11.03920559,12,可用,切刀转矩绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0344,07-20T175619_343_mode5.csv,07-20,343,344,5,2048,-0.13855285,0.6918662,0.7056031,5.44964122,-0.0004617,0.13363284,0.13363364,1.25755023,1.0360021,0.62607366,1.21048279,2.93254804,11.24534813,12,可用,切刀转矩绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0345,07-24T144557_344_mode1.csv,07-24,344,345,1,2048,-0.08990182,0.47366909,0.48212524,5.11469078,-0.0007032,0.10249908,0.10250149,1.26550102,1.07512712,0.11322485,1.08107271,1.41606676,2.81341546,3.77546317,可用,薄膜跟随误差均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0346,07-24T161945_345_mode1.csv,07-24,345,346,1,2048,-0.05520757,0.44463535,0.44804963,4.68752145,0.00017834,0.08630453,0.08630471,1.16485214,1.04388596,0.10898342,1.04955957,1.43927776,2.89253482,3.77546317,可用,切刀跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0347,07-24T165510_346_mode1.csv,07-24,346,347,1,2048,-0.06020617,0.49153663,0.4952101,4.80751943,-0.00007919,0.1043654,0.10436543,1.25479507,1.07644556,0.13579828,1.08497752,1.44906342,2.83075743,3.77546317,可用,薄膜跟随误差均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0348,07-26T093153_347_mode5.csv,07-26,347,348,5,2048,-0.14064561,0.767898,0.78067184,5.8017497,0.00035656,0.13900378,0.13900424,1.31496763,1.1247331,0.77839568,1.36781738,3.40696501,12,12,可用,薄膜跟随误差绝对峰值,关注,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0349,07-26T094649_348_mode5.csv,07-26,348,349,5,2048,-0.13953824,0.76555619,0.77816913,5.92580366,-0.00022605,0.13972468,0.13972487,1.37203979,1.12619923,0.79047264,1.37592576,3.47112035,12,12,可用,薄膜跟随误差绝对峰值,关注,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0350,07-26T102521_349_mode5.csv,07-26,349,350,5,2048,-0.16871151,0.75835616,0.77689616,5.81129646,-0.00013549,0.13936577,0.13936584,1.35109138,1.06476405,0.75371475,1.30453379,3.35729289,12,12,可用,薄膜跟随误差绝对峰值,关注,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0351,07-26T104723_350_mode5.csv,07-26,350,351,5,2048,-0.1711779,0.60266725,0.62650593,4.91276788,0.000073,0.12314883,0.12314885,1.21162557,1.08453608,0.50040638,1.19441411,2.67109251,12,12,可用,切刀转矩标准差,关注,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0352,08-02T112613_351_mode1.csv,08-02,351,352,1,2048,-0.05748922,0.48661624,0.49000039,5.76222372,-0.00050299,0.10135204,0.10135329,1.33544301,1.05598096,0.14161386,1.06543431,1.48885762,2.56157872,3.77546317,可用,薄膜跟随误差均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0353,08-02T114551_352_mode1.csv,08-02,352,353,1,2048,-0.08952544,0.47157648,0.47999915,5.15569448,-0.0003668,0.10161427,0.10161493,1.26537561,1.04889484,0.11332227,1.05499873,1.41042017,2.46837243,3.77546317,可用,薄膜跟随误差均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0354,08-02T122953_353_mode1.csv,08-02,353,354,1,2048,-0.03913871,0.44868077,0.45038459,4.47854661,0.00016661,0.08528543,0.08528559,1.07916641,1.00547734,0.10568653,1.01101648,1.40240919,3.81872653,3.77546317,可用,切刀跟随误差绝对峰值,关注,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0355,08-03T141131_354_mode2.csv,08-03,354,355,2,2048,-0.14080196,0.48562899,0.50562902,3.52169561,-0.00015734,0.08024963,0.08024978,1.04587078,1.05798594,0.20813151,1.07826387,1.605618,11.50458978,12,可用,薄膜跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0356,08-03T143022_355_mode2.csv,08-03,355,356,2,2048,-0.11769498,0.49109232,0.50499879,3.54519438,0.00030741,0.07965654,0.07965713,1.02386569,1.04563192,0.21155339,1.06681814,1.60963165,11.61211884,12,可用,薄膜跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0357,08-03T160523_356_mode2.csv,08-03,356,357,2,2048,-0.13231429,0.47541734,0.49348629,3.62379288,0.00046337,0.08151475,0.08151607,1.02252531,1.04209177,0.21085789,1.06321037,1.62963008,12,12,可用,薄膜跟随误差绝对峰值,关注,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0358,08-03T162107_357_mode2.csv,08-03,357,358,2,2048,-0.13220192,0.4729861,0.49111424,3.59600043,0.00005192,0.07882447,0.07882449,1.02442741,1.02596826,0.20724956,1.04669157,1.56686186,10.46628021,12,可用,薄膜跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0359,08-03T165455_358_mode2.csv,08-03,358,359,2,2048,-0.12819753,0.44288122,0.46106223,3.5635724,0.00003201,0.07470341,0.07470342,1.1264882,1.00192059,0.14753912,1.01272536,1.41880393,7.43913424,12,可用,薄膜跟随误差均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0360,08-08T094646_359_mode1.csv,08-08,359,360,1,2048,-0.0943289,0.4790309,0.48823001,4.98954677,-0.00007686,0.10485424,0.10485427,1.20852899,0.99874059,0.10956701,1.00473265,1.45493793,2.42042428,3.77546317,可用,切刀跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0361,08-08T144359_360_mode2.csv,08-08,360,361,2,2048,-0.13762222,0.45051213,0.47106375,3.53899264,-0.00016962,0.07579498,0.07579517,1.24906635,1.02322403,0.14481988,1.0334216,1.50563335,8.82591695,12,可用,薄膜跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0362,08-08T150011_361_mode2.csv,08-08,361,362,2,2048,-0.151668,0.43179421,0.45765645,3.55730104,-0.00032496,0.07152694,0.07152768,1.18071174,1.00952686,0.12302169,1.01699499,1.45346784,7.84771144,12,可用,薄膜跟随误差均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0363,08-08T170956_362_mode2.csv,08-08,362,363,2,2048,-0.14278847,0.47111637,0.49227957,3.33563899,-0.00003213,0.08451116,0.08451117,1.23691987,1.01363522,0.14485656,1.02393348,1.43334805,8.06839526,12,可用,薄膜跟随误差均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0364,08-08T175545_363_mode2.csv,08-08,363,364,2,2048,-0.17131686,0.42697551,0.46006256,3.65310621,-0.00012678,0.0745566,0.07455671,1.1956768,1.01771501,0.12243938,1.02505377,1.40380561,8.28754469,12,可用,薄膜跟随误差均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0365,08-08T181817_364_mode2.csv,08-08,364,365,2,2048,-0.0989243,0.4649491,0.47535637,3.37274575,-0.00045323,0.07670001,0.07670135,1.06782245,1.07712575,0.177396,1.09163603,1.52761495,11.6278282,12,可用,薄膜跟随误差RMS,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0366,08-11T112327_365_mode3.csv,08-11,365,366,3,2048,-0.09831842,0.54078385,0.54964869,4.0310707,0.00020758,0.09076472,0.09076496,1.18638372,1.0380578,0.27828979,1.07471354,1.72663545,6.7316161,3.51416998,可用,薄膜跟随误差均值,优先复核,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0367,08-11T115518_366_mode3.csv,08-11,366,367,3,2048,-0.16305119,0.55819853,0.58152497,4.14729499,-0.00012205,0.10102962,0.10102969,1.18711614,0.98264713,0.27525101,1.02046975,1.70245242,6.00223848,3.51416998,可用,切刀跟随误差绝对峰值,优先复核,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0368,08-11T122917_367_mode3.csv,08-11,367,368,3,2048,-0.12030015,0.48842777,0.50302466,4.31261587,-0.00012523,0.07649153,0.07649163,1.03867721,0.82603147,0.15122155,0.83975946,1.55764734,8.03926247,3.51416998,可用,切刀跟随误差绝对峰值,优先复核,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0369,08-11T133203_368_mode3.csv,08-11,368,369,3,2048,-0.14605144,0.67079416,0.68650988,5.41152238,-0.00021119,0.12567638,0.12567656,1.22520399,0.99361329,0.44197702,1.08747922,2.14626169,5.4795598,3.51416998,可用,切刀跟随误差绝对峰值,优先复核,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0370,08-11T150323_369_mode3.csv,08-11,369,370,3,2048,-0.11980924,0.49098296,0.50538947,4.3590002,0.00031562,0.07807239,0.07807303,1.0986948,0.83921508,0.1469754,0.85198809,1.45208764,7.21564248,3.51416998,可用,切刀跟随误差绝对峰值,优先复核,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0371,08-11T160854_370_mode3.csv,08-11,370,371,3,2048,-0.14439446,0.56110035,0.57938188,4.24305629,0.00008041,0.10386992,0.10386995,1.17594099,0.98245752,0.29333785,1.02531453,1.78861129,6.1555948,3.51416998,可用,切刀跟随误差绝对峰值,优先复核,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0372,08-11T171759_371_mode3.csv,08-11,371,372,3,2048,-0.13675304,0.59559232,0.61109051,4.52275228,-0.00008152,0.10622017,0.1062202,1.0663805,1.00145541,0.32722699,1.05356084,1.77860009,7.65909087,3.51416998,可用,切刀跟随误差绝对峰值,优先复核,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0373,08-11T174646_372_mode3.csv,08-11,372,373,3,2048,-0.11548748,0.48172626,0.49537617,4.32604837,0.00005693,0.08022393,0.08022395,1.20953273,0.93396206,0.14972562,0.94588735,1.51069462,5.69461613,3.51416998,可用,切刀跟随误差绝对峰值,优先复核,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0374,08-15T154229_373_mode1.csv,08-15,373,374,1,2048,-0.09896152,0.41751398,0.42908193,4.65929365,-0.00009633,0.07602158,0.07602164,0.99142599,0.94436175,0.08613478,0.94828177,1.32899034,4.76712774,3.77546317,可用,切刀跟随误差绝对峰值,关注,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0375,08-15T170039_374_mode2.csv,08-15,374,375,2,2048,-0.1283165,0.44811867,0.46612817,3.34970164,-0.00033592,0.07423733,0.07423809,1.17494392,1.07627289,0.15790856,1.08779522,1.45164537,11.43302971,12,可用,薄膜跟随误差均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0376,08-15T172623_375_mode2.csv,08-15,375,376,2,2048,-0.13303606,0.45114086,0.47034739,3.52214956,-0.00014913,0.07650837,0.07650851,1.21657371,1.06189265,0.15161494,1.07266169,1.50349557,10.66058314,12,可用,薄膜跟随误差均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0377,08-15T175757_376_mode2.csv,08-15,376,377,2,2048,-0.14005106,0.48476381,0.50458919,3.63873338,0.00026461,0.08179607,0.0817965,1.11882209,1.05631671,0.22309655,1.07961894,1.70340847,12,12,可用,薄膜跟随误差绝对峰值,关注,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0378,08-15T183535_377_mode2.csv,08-15,377,378,2,2048,-0.12826228,0.446961,0.46500038,3.66793251,0.00006277,0.07510886,0.07510889,1.24692392,1.05254431,0.15277347,1.06357381,1.51608586,10.15842917,12,可用,薄膜跟随误差均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0379,08-17T182245_378_mode2.csv,08-17,378,379,2,2048,-0.17017083,0.55566643,0.58113965,3.86068081,0.00028665,0.08898276,0.08898323,1.2384963,0.99380459,0.2125781,1.01628589,1.66618037,12,12,可用,薄膜跟随误差绝对峰值,关注,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0380,08-17T184342_379_mode2.csv,08-17,379,380,2,2048,-0.15044583,0.52709494,0.54814508,3.70722556,-0.00029719,0.07572086,0.07572144,1.14012861,0.94127343,0.1493652,0.9530507,1.28290319,5.75492298,12,可用,切刀转矩绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0381,08-17T190449_380_mode2.csv,08-17,380,381,2,2048,-0.14465875,0.51010556,0.53022056,3.90679764,0.00020941,0.07726202,0.0772623,1.18359851,0.95328141,0.15222991,0.96535972,1.31352269,4.92082082,12,可用,薄膜跟随误差RMS,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0382,08-18T105234_381_mode1.csv,08-18,381,382,1,2048,-0.02971616,0.483925,0.48483653,4.99881696,0.0001372,0.08723076,0.08723086,1.02778244,0.99437057,0.10856117,1.00027914,1.40668785,4.37414465,3.77546317,可用,切刀跟随误差绝对峰值,关注,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0383,08-18T111546_382_mode1.csv,08-18,382,383,1,2048,-0.10855282,0.4992381,0.51090351,5.27766942,-0.00039934,0.09900287,0.09900368,1.0711131,0.99317162,0.11536975,0.99985001,1.41851568,3.90577613,3.77546317,可用,切刀跟随误差绝对峰值,关注,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0384,08-18T113333_383_mode1.csv,08-18,383,384,1,2048,-0.07619228,0.5330424,0.53846027,5.37654972,0.00052878,0.11365027,0.1136515,1.23219156,1.01600616,0.13838935,1.02538779,1.36871147,2.53788861,3.77546317,可用,切刀跟随误差均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0385,08-18T121536_384_mode1.csv,08-18,384,385,1,2048,-0.02202402,0.47983202,0.4803372,5.41407918,-0.00097214,0.08817066,0.08817602,1.142632,0.99015658,0.11886377,0.99726559,1.43835544,3.8333733,3.77546317,可用,切刀转矩均值,关注,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0386,08-18T124509_385_mode1.csv,08-18,385,386,1,2048,-0.06270672,0.47783,0.48192701,5.41502523,-0.00008247,0.08694469,0.08694473,1.10562324,0.99368183,0.10937873,0.9996836,1.44405055,3.53275013,3.77546317,可用,切刀跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0387,08-18T161337_386_mode1.csv,08-18,386,387,1,2048,-0.10188616,0.48574554,0.49631595,5.08272361,-0.00025234,0.09757379,0.09757411,1.13808202,0.97500449,0.11575449,0.98185175,1.42983639,3.18189762,3.77546317,可用,切刀跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0388,08-18T164240_387_mode1.csv,08-18,387,388,1,2048,-0.09595934,0.4762168,0.48578867,5.08651638,0.0000844,0.09500379,0.09500383,1.17343378,0.96619303,0.11752151,0.97331407,1.48693871,2.7997744,3.77546317,可用,切刀跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0389,08-18T170506_388_mode1.csv,08-18,388,389,1,2048,-0.0927772,0.47827671,0.48719218,5.18418407,-0.00011115,0.09780665,0.09780672,1.11763477,0.97116435,0.11200515,0.97760183,1.37774014,3.40291545,3.77546317,可用,切刀跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0390,08-18T173233_389_mode1.csv,08-18,389,390,1,2048,-0.05634417,0.52802983,0.53102746,5.84812641,-0.00025739,0.1115524,0.1115527,1.36119937,1.00385402,0.13395384,1.01275195,1.38425672,2.26218798,3.77546317,可用,切刀转矩均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0391,08-19T083227_390_mode5.csv,08-19,390,391,5,2048,-0.20783254,0.7962243,0.82290187,6.15711593,0.00045024,0.16087291,0.16087354,1.37875699,1.05808683,0.72601235,1.28321536,3.22004246,8.24465887,12,可用,薄膜跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0392,08-19T085514_391_mode5.csv,08-19,391,392,5,2048,-0.16939452,0.56415362,0.58903634,4.73569726,-0.00009759,0.09918703,0.09918708,1.09415245,0.9859851,0.38429037,1.05822762,2.1764357,12,12,可用,切刀转矩标准差,关注,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0393,08-19T092735_392_mode5.csv,08-19,392,393,5,2048,-0.21101807,0.79990858,0.82727406,6.06392288,0.00030424,0.16106164,0.16106193,1.34649467,1.01085374,0.72980681,1.24677315,3.33859372,11.76539744,12,可用,薄膜跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0394,08-19T120449_393_mode3.csv,08-19,393,394,3,2048,-0.14676477,0.56540921,0.58414679,3.91837215,0.00002443,0.07903034,0.07903035,1.24027919,1.00386136,0.18447114,1.02067,1.39517951,5.27268318,3.51416998,可用,切刀跟随误差绝对峰值,优先复核,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0395,08-19T122301_394_mode3.csv,08-19,394,395,3,2048,-0.13279216,0.61501201,0.62918481,4.25623226,0.0008393,0.09984613,0.09984966,1.29001998,1.01652894,0.28642607,1.05611125,1.67940938,5.64223231,3.51416998,可用,薄膜跟随误差均值,优先复核,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0396,08-21T182341_395_mode1.csv,08-21,395,396,1,2048,-0.0605928,0.45875791,0.46274216,5.13192605,-0.00008641,0.09119281,0.09119285,1.26307582,0.96719189,0.10630128,0.97301599,1.43058001,2.06768463,3.77546317,可用,切刀转矩均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0397,08-21T184117_396_mode1.csv,08-21,396,397,1,2048,-0.08794727,0.46676879,0.47498192,4.79781389,0.0002845,0.10039693,0.10039733,1.25892972,0.96065068,0.11234828,0.96719795,1.40726399,1.87563417,3.77546317,可用,切刀跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0398,08-21T190321_397_mode1.csv,08-21,397,398,1,2048,-0.04373781,0.44196,0.44411895,5.17217969,-0.00027149,0.09047021,0.09047062,1.30483818,0.96685543,0.10730463,0.97279171,1.4651947,2.83931053,3.77546317,可用,切刀转矩均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0399,08-22T142403_398_mode2.csv,08-22,398,399,2,2048,-0.15929351,0.55726173,0.57958179,3.8614335,0.00006931,0.09666735,0.09666738,1.36911678,0.99239175,0.21439796,1.01528709,1.60600209,11.51487988,12,可用,薄膜跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0400,08-22T144835_399_mode2.csv,08-22,399,400,2,2048,-0.18090965,0.57777068,0.60543146,3.83833599,-0.000295,0.08551429,0.0855148,1.11623811,0.94804965,0.15885668,0.96126666,1.37948083,5.44618489,12,可用,薄膜跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0401,08-24T085704_400_mode2.csv,08-24,400,401,2,2048,-0.12626361,0.53495637,0.54965518,3.8199625,-0.00009833,0.07909079,0.07909086,1.14099121,0.99704424,0.15294912,1.00870742,1.37098491,7.22317922,12,可用,薄膜跟随误差RMS,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0402,08-24T092740_401_mode2.csv,08-24,401,402,2,2048,-0.19517531,0.54567971,0.57953408,3.90287733,-0.00063775,0.09131357,0.0913158,1.24308633,0.98724564,0.1778041,1.00312923,1.44356596,7.1630794,12,可用,薄膜跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0403,08-24T173101_402_mode5.csv,08-24,402,403,5,2048,-0.17051551,0.80265521,0.82056744,6.16396617,0.00038396,0.15406646,0.15406694,1.41834354,1.0078124,0.74979327,1.25613526,3.25397396,9.25235749,12,可用,薄膜跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0404,08-25T163233_403_mode1.csv,08-25,403,404,1,2048,-0.07541293,0.54560019,0.55078733,6.29190444,-0.00020618,0.11614178,0.11614197,1.35703802,1.02645904,0.13593329,1.0354207,1.45538175,2.1732659,3.77546317,可用,薄膜跟随误差均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0405,08-25T164732_404_mode1.csv,08-25,404,405,1,2048,-0.06169941,0.54301838,0.54651237,6.0757699,0.00057502,0.11519232,0.11519376,1.33885765,1.01636694,0.1381089,1.02570748,1.42082273,2.6991888,3.77546317,可用,切刀跟随误差均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0406,08-25T175107_405_mode1.csv,08-25,405,406,1,2048,-0.07302605,0.53761873,0.54255572,5.60736036,0.00034389,0.11719837,0.11719888,1.27627038,1.0085366,0.13740124,1.01785322,1.50324475,1.93752522,3.77546317,可用,薄膜跟随误差均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0407,08-28T103700_406_mode1.csv,08-28,406,407,1,2048,-0.0823517,0.5428191,0.5490304,5.92168521,-0.00067056,0.11323106,0.11323304,1.28580665,1.03171558,0.14066265,1.04126031,1.51566112,2.24240716,3.77546317,可用,薄膜跟随误差均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0408,08-28T110455_407_mode1.csv,08-28,407,408,1,2048,-0.08119678,0.53252859,0.53868323,5.67987537,0.00018624,0.11146902,0.11146918,1.28977251,1.02034861,0.14072468,1.03000714,1.41539454,2.09289301,3.77546317,可用,薄膜跟随误差均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0409,08-29T161251_408_mode2.csv,08-29,408,409,2,2048,-0.14908765,0.50886456,0.53025491,3.84321713,0.00005247,0.0809119,0.08091192,1.21431875,0.95623849,0.15052046,0.96801263,1.34395956,5.06172695,12,可用,薄膜跟随误差RMS,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0410,08-29T162519_409_mode2.csv,08-29,409,410,2,2048,-0.16344758,0.56880066,0.59181864,3.8641324,0.00134058,0.0982927,0.09830184,1.31869792,0.9902501,0.20874851,1.01201344,1.58016908,10.82279182,12,可用,薄膜跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0411,08-30T100928_410_mode1.csv,08-30,410,411,1,2048,-0.06839764,0.54182257,0.54612264,5.87873935,-0.00020175,0.11195935,0.11195953,1.27988576,1.04624127,0.12919751,1.05418821,1.55912411,2.43346894,3.77546317,可用,薄膜跟随误差均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0412,08-30T105329_411_mode1.csv,08-30,411,412,1,2048,-0.09160139,0.44876208,0.45801552,4.54545021,-0.0005542,0.07694535,0.07694734,1.02819633,1.00577273,0.09686459,1.01042641,1.40877556,4.36967084,3.77546317,可用,切刀跟随误差绝对峰值,关注,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0413,08-30T112611_412_mode1.csv,08-30,412,413,1,2048,-0.07375098,0.5376656,0.54270019,6.22481346,-0.00023452,0.11374734,0.11374758,1.34971284,1.0274455,0.13549657,1.03634143,1.44571816,2.18624108,3.77546317,可用,薄膜跟随误差均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0414,08-30T115713_413_mode1.csv,08-30,413,414,1,2048,-0.11026082,0.50214598,0.51410897,5.5861988,-0.00061669,0.09898229,0.09898422,1.20865392,0.99957991,0.11817529,1.00654131,1.49326372,2.41907389,3.77546317,可用,切刀跟随误差绝对峰值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
BD-0415,08-30T124459_414_mode1.csv,08-30,414,415,1,2048,-0.07463561,0.53341723,0.53861342,5.98781681,0.00024457,0.11195995,0.11196022,1.35111141,1.01110854,0.14052614,1.02082715,1.45565414,1.97135495,3.77546317,可用,薄膜跟随误差均值,常规,False,False,False,register_maintenance_candidate,public-derived-session-summary
