session_id,sample_index,time_seconds,cutter_motor_torque,cutter_follow_error,film_follow_error,spindle_speed,data_nature
BD-0002,7,0.03199999,0.21866574,-0.04251384,0.93944716,1199.99963378,public-waveform-fixed-slice
BD-0002,8,0.03599999,0.37138071,-0.08755087,0.92091053,1199.99963378,public-waveform-fixed-slice
BD-0002,9,0.03999999,0.62030500,-0.14409065,0.89836513,1199.99963378,public-waveform-fixed-slice
BD-0002,10,0.04399999,0.35835140,-0.03388261,0.94326734,1199.99963378,public-waveform-fixed-slice
BD-0002,11,0.04799999,0.20650580,0.03551077,0.89958035,1199.99963378,public-waveform-fixed-slice
BD-0002,12,0.05199999,0.10067167,0.07216048,0.93441659,1199.99963378,public-waveform-fixed-slice
BD-0002,13,0.05599999,-0.06997779,0.08955216,0.89978986,1199.99963378,public-waveform-fixed-slice
BD-0002,14,0.05999999,0.09328258,0.01752591,0.89456236,1199.99963378,public-waveform-fixed-slice
BD-0002,15,0.06399999,0.09009455,-0.00444245,0.88892573,1199.99963378,public-waveform-fixed-slice
BD-0002,16,0.06799999,0.10464785,-0.01630091,0.88269060,1199.99963378,public-waveform-fixed-slice
BD-0002,17,0.07199999,0.17704302,-0.03336000,0.97309911,1199.99963378,public-waveform-fixed-slice
BD-0002,18,0.07599999,0.14320808,-0.00978803,0.94430851,1199.99963378,public-waveform-fixed-slice
BD-0002,19,0.07999999,0.28205686,-0.03746366,0.97934883,1199.99963378,public-waveform-fixed-slice
BD-0002,20,0.08399999,0.43814563,-0.09801530,0.94049131,1199.99963378,public-waveform-fixed-slice
BD-0002,21,0.08799999,0.34251910,-0.02287912,0.85774731,1199.99963378,public-waveform-fixed-slice
BD-0002,22,0.09199999,0.36707919,-0.02245926,0.84204471,1199.99963378,public-waveform-fixed-slice
BD-0002,23,0.09599999,0.07728039,0.06208586,0.81567567,1199.99963378,public-waveform-fixed-slice
BD-0002,24,0.09999999,0.14405153,0.03495001,0.88554215,1199.99963378,public-waveform-fixed-slice
BD-0002,25,0.10399999,0.14080390,0.00837063,0.89642083,1199.99963378,public-waveform-fixed-slice
BD-0002,26,0.10799999,0.15749156,-0.00450038,0.89421248,1199.99963378,public-waveform-fixed-slice
BD-0002,27,0.11199999,0.27911666,-0.04692649,0.92723929,1199.99963378,public-waveform-fixed-slice
BD-0002,28,0.11599999,0.29347324,-0.03980159,0.89442193,1199.99963378,public-waveform-fixed-slice
BD-0002,29,0.11999999,0.15824970,0.00656175,0.89120781,1199.99963378,public-waveform-fixed-slice
BD-0002,30,0.12399999,0.29690325,-0.04184865,0.86040389,1199.99963378,public-waveform-fixed-slice
BD-0002,31,0.12799999,0.23274232,-0.01803517,0.90450346,1199.99963378,public-waveform-fixed-slice
BD-0002,32,0.13199999,0.28671324,-0.02969455,0.93812882,1199.99963378,public-waveform-fixed-slice
BD-0002,33,0.13599999,0.36066770,-0.05062842,0.93290042,1199.99963378,public-waveform-fixed-slice
BD-0002,34,0.13999999,0.25315061,0.00536131,0.92525130,1199.99963378,public-waveform-fixed-slice
BD-0002,35,0.14399999,0.17474471,0.03156304,0.93310993,1199.99963378,public-waveform-fixed-slice
BD-0002,36,0.14799999,0.04467706,0.05460453,0.93492835,1199.99963378,public-waveform-fixed-slice
BD-0002,37,0.15199999,0.03605030,0.04066181,0.90915876,1199.99963378,public-waveform-fixed-slice
BD-0002,38,0.15599998,0.16490912,-0.00421953,0.89184993,1199.99963378,public-waveform-fixed-slice
BD-0002,39,0.15999998,0.08510127,0.01228642,0.90071612,1199.99963378,public-waveform-fixed-slice
BD-0002,40,0.16399998,0.12883608,0.00135135,0.90715986,1199.99963378,public-waveform-fixed-slice
BD-0002,41,0.16799998,-0.04304484,0.04741191,0.87473374,1199.99963378,public-waveform-fixed-slice
BD-0002,42,0.17199998,0.03157808,0.01175117,0.89325875,1199.99963378,public-waveform-fixed-slice
BD-0002,43,0.17599998,0.09779427,-0.02680444,0.97661948,1199.99963378,public-waveform-fixed-slice
BD-0002,44,0.17999998,0.22494249,-0.04595708,0.96091681,1199.99963378,public-waveform-fixed-slice
BD-0002,45,0.18399998,0.07972979,-0.01233339,0.94662815,1199.99963378,public-waveform-fixed-slice
BD-0002,46,0.18799998,0.14749501,-0.01510524,0.89569026,1199.99963378,public-waveform-fixed-slice
BD-0002,47,0.19199998,0.15988187,-0.01002264,0.89247614,1199.99963378,public-waveform-fixed-slice
BD-0002,48,0.19599998,0.07589673,0.00725221,0.88624101,1199.99963378,public-waveform-fixed-slice
BD-0002,49,0.19999998,0.11343754,-0.00016784,0.87698668,1199.99963378,public-waveform-fixed-slice
BD-0002,50,0.20399998,0.09266670,0.01050567,0.94383209,1199.99963378,public-waveform-fixed-slice
BD-0002,51,0.20799998,-0.04257939,0.04754734,0.91041618,1199.99963378,public-waveform-fixed-slice
BD-0002,52,0.21199998,-0.01845701,0.03004980,0.94706171,1199.99963378,public-waveform-fixed-slice
BD-0002,53,0.21599998,-0.02663507,0.01307964,0.92773962,1199.99963378,public-waveform-fixed-slice
BD-0002,54,0.21999998,0.09824384,-0.04162502,0.88988971,1199.99963378,public-waveform-fixed-slice
BD-0002,55,0.22399998,0.06160819,-0.02993154,0.87660765,1199.99963378,public-waveform-fixed-slice
BD-0002,56,0.22799998,0.07126846,-0.02311038,0.83473002,1199.99963378,public-waveform-fixed-slice
BD-0002,57,0.23199998,0.04668043,-0.01153182,0.87077701,1199.99963378,public-waveform-fixed-slice
BD-0002,58,0.23599998,-0.02037226,0.01573514,0.82326734,1199.99963378,public-waveform-fixed-slice
BD-0002,59,0.23999998,-0.06689706,0.02008628,0.83776557,1199.99963378,public-waveform-fixed-slice
BD-0002,60,0.24399998,0.01540184,-0.01502323,0.86173129,1199.99963378,public-waveform-fixed-slice
BD-0002,61,0.24799998,-0.05344098,0.00503253,0.83636891,1199.99963378,public-waveform-fixed-slice
BD-0002,62,0.25199998,-0.02441715,-0.00916814,0.83375334,1199.99963378,public-waveform-fixed-slice
BD-0002,63,0.25599998,-0.05622701,0.00539016,0.81040436,1199.99963378,public-waveform-fixed-slice
BD-0002,64,0.25999998,-0.12768615,0.02506303,0.83899635,1199.99963378,public-waveform-fixed-slice
BD-0002,65,0.26399998,-0.09736242,0.00847244,0.87000888,1199.99963378,public-waveform-fixed-slice
BD-0002,66,0.26799998,-0.08059932,-0.00344896,0.91370028,1199.99963378,public-waveform-fixed-slice
BD-0002,67,0.27199998,-0.09226984,-0.00406599,0.92558664,1199.99963378,public-waveform-fixed-slice
BD-0002,68,0.27599998,-0.08206900,-0.01305866,0.95719867,1199.99963378,public-waveform-fixed-slice
BD-0002,69,0.27999998,-0.09857504,-0.00322389,0.95901709,1199.99963378,public-waveform-fixed-slice
BD-0002,70,0.28399998,-0.12067195,0.00033807,0.92258113,1199.99963378,public-waveform-fixed-slice
BD-0002,71,0.28799998,-0.11924815,0.00268173,0.87507146,1199.99963378,public-waveform-fixed-slice
BD-0002,72,0.29199998,-0.11296267,-0.00484418,0.87547594,1199.99963378,public-waveform-fixed-slice
BD-0002,73,0.29599998,-0.06789550,-0.01720809,0.91855186,1199.99963378,public-waveform-fixed-slice
BD-0002,74,0.29999997,-0.08252365,-0.01017522,0.86862158,1199.99963378,public-waveform-fixed-slice
BD-0002,75,0.30399997,-0.09817054,-0.00487327,0.87950032,1199.99963378,public-waveform-fixed-slice
BD-0002,76,0.30799997,-0.07863624,-0.00729846,0.91312479,1199.99963378,public-waveform-fixed-slice
BD-0002,77,0.31199997,-0.06954390,-0.00982141,0.92400443,1199.99963378,public-waveform-fixed-slice
BD-0002,78,0.31599997,-0.11230092,-0.00066089,0.95863658,1199.99963378,public-waveform-fixed-slice
BD-0002,79,0.31999997,-0.10825231,-0.00104284,0.93730098,1199.99963378,public-waveform-fixed-slice
BD-0002,80,0.32399997,-0.23925705,0.04330873,0.98643404,1199.99963378,public-waveform-fixed-slice
BD-0002,81,0.32799997,-0.31297883,0.05343532,0.92542916,1199.99963378,public-waveform-fixed-slice
BD-0002,82,0.33199997,-0.34877035,0.04647588,0.90912806,1199.99963378,public-waveform-fixed-slice
BD-0002,83,0.33599997,-0.38362818,0.04093074,0.91698664,1199.99963378,public-waveform-fixed-slice
BD-0002,84,0.33999997,-0.37902536,0.02505302,0.89524382,1199.99963378,public-waveform-fixed-slice
BD-0002,85,0.34399997,-0.43132376,0.02274084,0.95041710,1199.99963378,public-waveform-fixed-slice
BD-0002,86,0.34799997,-0.42727097,0.01260328,0.92061978,1199.99963378,public-waveform-fixed-slice
BD-0002,87,0.35199997,-0.47974601,0.01304101,0.92243915,1199.99963378,public-waveform-fixed-slice
BD-0002,88,0.35599997,-0.50950562,0.01624870,0.86948877,1199.99963378,public-waveform-fixed-slice
BD-0002,89,0.35999997,-0.50911098,0.00485181,0.88137406,1199.99963378,public-waveform-fixed-slice
BD-0002,90,0.36399997,-0.52158600,-0.00554466,0.93110567,1199.99963378,public-waveform-fixed-slice
BD-0002,91,0.36799997,-0.48444548,-0.01323938,0.94198435,1199.99963378,public-waveform-fixed-slice
BD-0002,92,0.37199997,-0.51561754,-0.00679588,0.95387071,1199.99963378,public-waveform-fixed-slice
BD-0002,93,0.37599997,-0.49610537,-0.01746749,0.93958204,1199.99963378,public-waveform-fixed-slice
BD-0002,94,0.37999997,-0.52941638,-0.01199769,0.90676558,1199.99963378,public-waveform-fixed-slice
BD-0002,95,0.38399997,-0.51982611,-0.02027511,0.83912205,1199.99963378,public-waveform-fixed-slice
BD-0002,96,0.38799997,-0.50074732,-0.03234958,0.83449316,1199.99963378,public-waveform-fixed-slice
BD-0002,97,0.39199997,-0.47049361,-0.02743911,0.85342538,1199.99963378,public-waveform-fixed-slice
BD-0002,98,0.39599997,-0.55203205,-0.00540542,0.88000297,1199.99963378,public-waveform-fixed-slice
BD-0002,99,0.39999997,-0.59756809,0.00112199,0.88987588,1199.99963378,public-waveform-fixed-slice
BD-0002,100,0.40399997,-0.55919915,-0.00777149,0.88423919,1199.99963378,public-waveform-fixed-slice
BD-0002,101,0.40799997,-0.56077301,-0.00320577,0.91525280,1199.99963378,public-waveform-fixed-slice
BD-0002,102,0.41199997,-0.63356572,0.01371288,0.89693725,1199.99963378,public-waveform-fixed-slice
BD-0002,103,0.41599997,-0.52850943,-0.01892089,0.94868230,1199.99963378,public-waveform-fixed-slice
BD-0002,104,0.41999997,-0.62673020,0.01712512,0.92533421,1199.99963378,public-waveform-fixed-slice
BD-0002,105,0.42399997,-0.60250967,0.00798034,0.93319296,1199.99963378,public-waveform-fixed-slice
BD-0002,106,0.42799997,-0.51089227,-0.02047824,0.94163388,1199.99963378,public-waveform-fixed-slice
BD-0002,107,0.43199997,-0.61652857,-0.00365447,0.89110416,1199.99963378,public-waveform-fixed-slice
BD-0002,108,0.43599997,-0.53582006,-0.02390527,0.88345414,1199.99963378,public-waveform-fixed-slice
BD-0002,109,0.43999997,-0.50554829,-0.02238893,0.91446673,1199.99963378,public-waveform-fixed-slice
BD-0002,110,0.44399996,-0.45688238,-0.04043531,0.96520501,1199.99963378,public-waveform-fixed-slice
BD-0002,111,0.44799996,-0.44921347,-0.02752017,0.95896989,1199.99963378,public-waveform-fixed-slice
BD-0002,112,0.45199996,-0.46057668,-0.00830698,0.88890665,1199.99963378,public-waveform-fixed-slice
BD-0002,113,0.45599996,-0.76799458,0.07578420,0.91790390,1199.99963378,public-waveform-fixed-slice
BD-0002,114,0.45999996,-0.65754622,0.02563810,0.87945646,1199.99963378,public-waveform-fixed-slice
BD-0002,115,0.46399996,-0.63001555,0.02198266,0.88630831,1199.99963378,public-waveform-fixed-slice
BD-0002,116,0.46799996,-0.67327475,0.01260137,0.91791939,1199.99963378,public-waveform-fixed-slice
BD-0002,117,0.47199996,-0.69652366,0.01610159,0.97410130,1199.99963378,public-waveform-fixed-slice
BD-0002,118,0.47599996,-0.65207588,-0.00894117,1.01074385,1199.99963378,public-waveform-fixed-slice
BD-0002,119,0.47999996,-0.63401645,-0.02003884,0.92699515,1199.99963378,public-waveform-fixed-slice
BD-0002,120,0.48399996,-0.65855860,-0.00998973,0.90927821,1199.99963378,public-waveform-fixed-slice
BD-0002,121,0.48799996,-0.56557035,-0.03250265,0.83861464,1199.99963378,public-waveform-fixed-slice
BD-0002,122,0.49199996,-0.59569299,-0.01236271,0.82593303,1199.99963378,public-waveform-fixed-slice
BD-0002,123,0.49599996,-0.65563863,0.00701642,0.90023165,1199.99963378,public-waveform-fixed-slice
BD-0002,124,0.49999996,-0.57553493,-0.01576924,0.92419916,1199.99963378,public-waveform-fixed-slice
BD-0002,125,0.50399996,-0.58422744,-0.01571750,0.97232562,1199.99963378,public-waveform-fixed-slice
BD-0002,126,0.50799996,-0.63343501,0.00280284,0.93749481,1199.99963378,public-waveform-fixed-slice
BD-0002,127,0.51199996,-0.60376125,0.00858831,0.92320805,1199.99963378,public-waveform-fixed-slice
BD-0002,128,0.51599996,-0.61089783,0.02057266,0.88233512,1199.99963378,public-waveform-fixed-slice
BD-0002,129,0.51999996,-0.65600746,0.02689814,0.88012868,1199.99963378,public-waveform-fixed-slice
BD-0002,130,0.52399996,-0.66649955,0.01820945,0.90368622,1199.99963378,public-waveform-fixed-slice
BD-0002,131,0.52799996,-0.57082736,-0.00525927,0.93369215,1199.99963378,public-waveform-fixed-slice
BD-0002,132,0.53199996,-0.41606166,-0.04802560,0.92101055,1199.99963378,public-waveform-fixed-slice
BD-0002,133,0.53599996,-0.60544949,-0.00867128,0.88960599,1199.99963378,public-waveform-fixed-slice
BD-0002,134,0.53999996,-0.50475555,-0.01891183,0.88941299,1199.99963378,public-waveform-fixed-slice
BD-0002,135,0.54399996,-0.57939654,-0.00388050,0.85860896,1199.99963378,public-waveform-fixed-slice
BD-0002,136,0.54799996,-0.41098445,-0.03017401,0.89062821,1199.99963378,public-waveform-fixed-slice
BD-0002,137,0.55199996,-0.58564215,0.00658559,0.84513390,1199.99963378,public-waveform-fixed-slice
BD-0002,138,0.55599996,-0.56701600,0.01112580,0.89989697,1199.99963378,public-waveform-fixed-slice
BD-0002,139,0.55999996,-0.37447330,-0.03447413,0.89364677,1199.99963378,public-waveform-fixed-slice
BD-0002,140,0.56399996,-0.63960063,0.02990078,0.87492311,1199.99963378,public-waveform-fixed-slice
BD-0002,141,0.56799996,-0.64658755,0.03680515,0.89284867,1199.99963378,public-waveform-fixed-slice
BD-0002,142,0.57199996,-0.51894873,0.00301098,0.89828759,1199.99963378,public-waveform-fixed-slice
BD-0002,143,0.57599996,-0.45244899,-0.03300952,0.96050578,1199.99963378,public-waveform-fixed-slice
BD-0002,144,0.57999996,-0.33263224,-0.04194712,0.91258990,1199.99963378,public-waveform-fixed-slice
BD-0002,145,0.58399996,-0.45100009,-0.02334856,0.91138821,1199.99963378,public-waveform-fixed-slice
BD-0002,146,0.58799996,-0.52180564,0.02383399,0.90615981,1199.99963378,public-waveform-fixed-slice
BD-0002,147,0.59199995,-0.55870127,0.02583146,0.89187300,1199.99963378,public-waveform-fixed-slice
BD-0002,148,0.59599995,-0.42084744,-0.01286315,0.91945540,1199.99963378,public-waveform-fixed-slice
BD-0002,149,0.59999995,-0.45124772,-0.01715660,0.90818870,1199.99963378,public-waveform-fixed-slice
BD-0002,150,0.60399995,-0.41315221,-0.01256608,0.99114125,1199.99963378,public-waveform-fixed-slice
BD-0002,151,0.60799995,-0.49950110,0.01302742,0.98792618,1199.99963378,public-waveform-fixed-slice
BD-0002,152,0.61199995,-0.49028170,0.00303316,0.98329818,1199.99963378,public-waveform-fixed-slice
BD-0002,153,0.61599995,-0.40096503,-0.02968490,0.95290040,1199.99963378,public-waveform-fixed-slice
BD-0002,154,0.61999995,-0.51317894,0.01066315,0.92813843,1199.99963378,public-waveform-fixed-slice
BD-0002,155,0.62399995,-0.54440987,0.02892732,0.92895019,1199.99963378,public-waveform-fixed-slice
BD-0002,156,0.62799995,-0.47303435,-0.00358259,0.91264808,1199.99963378,public-waveform-fixed-slice
BD-0002,157,0.63199995,-0.40783354,-0.02082204,0.90600669,1199.99963378,public-waveform-fixed-slice
BD-0002,158,0.63599995,-0.51984596,0.01351141,0.93097710,1199.99963378,public-waveform-fixed-slice
BD-0002,159,0.63999995,-0.49948719,0.02806997,0.94286441,1199.99963378,public-waveform-fixed-slice
BD-0002,160,0.64399995,-0.49123692,0.00367498,0.93420767,1199.99963378,public-waveform-fixed-slice
BD-0002,161,0.64799995,-0.43482834,-0.02348721,0.90179848,1199.99963378,public-waveform-fixed-slice
BD-0002,162,0.65199995,-0.57154786,0.02240538,0.90824413,1199.99963378,public-waveform-fixed-slice
BD-0002,163,0.65599995,-0.50043857,0.01298332,0.90905392,1199.99963378,public-waveform-fixed-slice
BD-0002,164,0.65999995,-0.45007413,-0.00681281,0.93059992,1199.99963378,public-waveform-fixed-slice
BD-0002,165,0.66399995,-0.39161732,-0.01849138,0.95154559,1199.99963378,public-waveform-fixed-slice
BD-0002,166,0.66799995,-0.47861686,0.00148761,0.96302282,1199.99963378,public-waveform-fixed-slice
BD-0002,167,0.67199995,-0.51679760,0.02454453,0.95276272,1199.99963378,public-waveform-fixed-slice
BD-0002,168,0.67599995,-0.41456621,-0.01680225,0.93645870,1199.99963378,public-waveform-fixed-slice
BD-0002,169,0.67999995,-0.61098957,0.02830445,0.89197117,1199.99963378,public-waveform-fixed-slice
BD-0002,170,0.68399995,-0.47116827,-0.00752544,0.82995957,1199.99963378,public-waveform-fixed-slice
BD-0002,171,0.68799995,-0.46488669,-0.00097256,0.85694533,1199.99963378,public-waveform-fixed-slice
BD-0002,172,0.69199995,-0.40503776,-0.01412659,0.91471540,1199.99963378,public-waveform-fixed-slice
BD-0002,173,0.69599995,-0.29323092,-0.02600651,0.94471937,1199.99963378,public-waveform-fixed-slice
BD-0002,174,0.69999995,-0.32285133,-0.01430666,0.97230559,1199.99963378,public-waveform-fixed-slice
BD-0002,175,0.70399995,-0.38463601,0.00994753,0.95399010,1199.99963378,public-waveform-fixed-slice
BD-0002,176,0.70799995,-0.36164858,0.00445902,0.99365472,1199.99963378,public-waveform-fixed-slice
BD-0002,177,0.71199995,-0.27661094,-0.02779263,0.91997289,1199.99963378,public-waveform-fixed-slice
BD-0002,178,0.71599995,-0.28278210,-0.00727140,0.92380279,1199.99963378,public-waveform-fixed-slice
BD-0002,179,0.71999995,-0.34258490,0.00403466,0.96246266,1199.99963378,public-waveform-fixed-slice
BD-0002,180,0.72399995,-0.31348514,0.01521044,0.97434800,1199.99963378,public-waveform-fixed-slice
BD-0002,181,0.72799995,-0.42556822,0.04630580,0.98019325,1199.99963378,public-waveform-fixed-slice
BD-0002,182,0.73199995,-0.43038907,0.03284099,0.92321705,1199.99963378,public-waveform-fixed-slice
BD-0002,183,0.73599994,-0.22148656,-0.04062587,0.99449551,1199.99963378,public-waveform-fixed-slice
BD-0002,184,0.73999994,-0.11896102,-0.04867714,0.96671360,1199.99963378,public-waveform-fixed-slice
BD-0002,185,0.74399994,-0.30009034,0.00180327,0.97960561,1199.99963378,public-waveform-fixed-slice
BD-0002,186,0.74799994,-0.38932693,0.02534502,0.97080206,1199.99963378,public-waveform-fixed-slice
BD-0002,187,0.75199994,-0.42781132,0.04935574,0.96925628,1199.99963378,public-waveform-fixed-slice
BD-0002,188,0.75599994,-0.46511107,0.03872394,0.98622018,1199.99963378,public-waveform-fixed-slice
BD-0002,189,0.75999994,-0.17077061,-0.03914952,0.94344907,1199.99963378,public-waveform-fixed-slice
BD-0002,190,0.76399994,-0.24372424,-0.02669811,0.93889683,1199.99963378,public-waveform-fixed-slice
BD-0002,191,0.76799994,-0.34033307,0.00854766,0.95698362,1199.99963378,public-waveform-fixed-slice
BD-0002,192,0.77199994,-0.40734356,0.03521084,0.97853940,1199.99963378,public-waveform-fixed-slice
BD-0002,193,0.77599994,-0.14974388,-0.03660881,0.96227759,1199.99963378,public-waveform-fixed-slice
BD-0002,194,0.77999994,-0.36837744,0.01268076,0.95009320,1199.99963378,public-waveform-fixed-slice
BD-0002,195,0.78399994,-0.15775918,-0.03765141,0.91324716,1199.99963378,public-waveform-fixed-slice
BD-0002,196,0.78799994,-0.20253387,-0.03802001,0.89752441,1199.99963378,public-waveform-fixed-slice
BD-0002,197,0.79199994,-0.36899989,0.06105458,0.89457899,1199.99963378,public-waveform-fixed-slice
BD-0002,198,0.79599994,-0.23482261,-0.00589966,0.89206063,1199.99963378,public-waveform-fixed-slice
BD-0002,199,0.79999994,-0.61218774,0.09826946,0.93987858,1199.99963378,public-waveform-fixed-slice
BD-0002,200,0.80399994,-0.45007401,0.07950544,0.89970684,1199.99963378,public-waveform-fixed-slice
