cycle_id,main_pressure_mean,return_pressure_mean,system_pressure_mean,motor_power_mean,main_flow_mean,tank_temperature_mean,system_vibration_mean,cooler_condition,cooler_state,cooler_severity,valve_condition,valve_state,valve_severity,pump_condition,pump_state,pump_severity,accumulator_condition,accumulator_state,accumulator_severity,stability_flag,stability_label,overall_severity,overall_severity_label,affected_component_count,automatic_maintenance_allowed,allowed_action,data_nature
93,157.19572166666669,106.53251966666667,1.7189565000000002,2411.294066666667,6.610015,53.052416666666666,0.6479999999999999,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
94,157.16942,106.50582499999999,1.7256660000000001,2412.2229333333335,6.624761666666666,53.0695,0.6501666666666668,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
95,157.16719500000002,106.48190466666668,1.7196128333333334,2413.5151333333333,6.629535,53.12368333333334,0.6537666666666667,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
96,157.16025666666667,106.482358,1.7196221666666667,2413.3796666666667,6.628848333333334,53.16071666666666,0.6343166666666668,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
97,157.14958166666668,106.4686045,1.7209888333333334,2414.010866666667,6.614218333333333,53.182833333333335,0.6355833333333334,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
98,157.16754166666666,106.48567983333332,1.7172711666666667,2410.6738333333333,6.613141666666667,53.19408333333333,0.6425666666666668,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
99,157.17052166666664,106.47632116666666,1.7206751666666666,2409.2663666666667,6.605671666666667,53.21398333333333,0.6465333333333334,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
100,157.13305333333335,106.45519833333334,1.726689166666667,2406.913466666667,6.62782,53.198600000000006,0.6688333333333333,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
101,157.14388,106.47612566666666,1.7339885000000002,2405.869133333333,6.6035916666666665,53.25980000000001,0.6671666666666667,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
102,157.129955,106.419538,1.7337223333333331,2404.4693333333335,6.613135000000001,53.23425,0.6441833333333332,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
103,157.132165,106.42138666666666,1.7345635000000001,2404.4338333333335,6.608248333333333,53.24741666666668,0.6553000000000001,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
104,157.14551166666666,106.422754,1.7428068333333333,2404.3865,6.619623333333333,53.28325,0.6538833333333331,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
105,157.11286666666666,106.40540283333331,1.7426335,2404.5838,6.611773333333333,53.32393333333333,0.64815,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
106,157.12328333333332,106.42326000000001,1.7225883333333332,2403.729533333333,6.619405,53.346316666666674,0.6643666666666667,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
107,157.11329,106.4119465,1.7327083333333333,2403.6277999999998,6.620956666666666,53.35008333333333,0.6548499999999999,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
108,157.08050333333333,106.402798,1.7350576666666666,2402.3136999999997,6.6023000000000005,53.38278333333333,0.6388833333333335,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
109,157.07453666666666,106.39886316666667,1.7325513333333336,2401.5975,6.602341666666666,53.41794999999999,0.6511666666666667,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
110,157.04638333333332,106.359241,1.7255918333333333,2402.1362666666664,6.621831666666667,53.46221666666666,0.6629333333333334,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
111,157.10225166666666,106.41385633333334,1.7258746666666667,2404.362566666666,6.608531666666667,53.4701,0.6524333333333333,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
112,157.070375,106.41060916666667,1.7376113333333332,2404.651966666667,6.597076666666667,53.522466666666666,0.6663333333333333,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
113,157.119955,106.43625716666668,1.7301966666666666,2405.485466666667,6.606023333333333,53.51584999999999,0.6494333333333334,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
114,157.10873333333333,106.43329733333333,1.7276255,2406.754433333333,6.620265,53.48558333333333,0.6461666666666666,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
115,157.01554166666668,106.31533716666668,1.7295773333333333,2405.260033333333,6.600233333333334,53.55786666666666,0.6567666666666665,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
116,157.03276999999997,106.35552766666666,1.7312628333333335,2406.2163333333333,6.605688333333334,53.56503333333333,0.6642166666666666,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
117,157.01305333333335,106.33829549999999,1.7343609999999998,2406.3931333333335,6.61627,53.58839999999999,0.66435,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
118,157.02942166666668,106.36160016666668,1.7290709999999998,2405.333733333333,6.601323333333333,53.61074999999998,0.6534166666666666,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
119,156.989995,106.29630266666669,1.7280185,2402.609966666667,6.611631666666667,53.648933333333325,0.66735,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
120,156.99166166666666,106.33407133333333,1.7123073333333332,2403.0611,6.600133333333333,53.64855,0.6643833333333334,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
121,157.03155500000003,106.36291283333333,1.7302995000000003,2401.902933333333,6.612341666666667,53.665033333333334,0.6547833333333332,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
122,157.05088166666667,106.34970449999999,1.7327086666666667,2402.3597,6.5961316666666665,53.65058333333332,0.6494333333333332,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
123,157.07518,106.37812866666668,1.7376306666666665,2402.152666666667,6.607646666666667,53.63843333333333,0.6613666666666665,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
124,157.00429166666666,106.32599566666667,1.74164,2403.07,6.604496666666666,53.635516666666675,0.6436499999999999,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
125,156.98921833333335,106.29049783333333,1.7356883333333335,2400.8529,6.612993333333333,53.65068333333333,0.6490333333333335,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
126,156.99448833333335,106.3099415,1.7333918333333334,2400.4966333333336,6.589085,53.68313333333334,0.6518666666666668,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
127,157.01391166666667,106.32229733333332,1.7382914999999999,2400.4928999999997,6.6097850000000005,53.69904999999999,0.6482666666666665,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
128,157.039605,106.36465050000001,1.7434371666666666,2402.229766666667,6.613626666666668,53.68951666666666,0.6623333333333332,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
129,157.26307,106.58398566666668,1.7304936666666666,2405.6147,6.611641666666666,53.68593333333333,0.6535499999999999,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
130,157.09470666666667,106.40716566666666,1.7442360000000001,2400.747433333333,6.610358333333334,53.70118333333334,0.6564333333333331,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
131,157.09392666666668,106.3921705,1.7526405,2402.0543333333335,6.607325,53.73935000000001,0.6573499999999998,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
132,157.04400833333335,106.351808,1.7547118333333334,2401.4575999999997,6.596260000000001,53.768016666666675,0.6696666666666666,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
133,157.02488,106.33295533333335,1.7463063333333333,2399.8345666666664,6.606728333333333,53.778083333333335,0.6613166666666667,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
134,157.02352333333332,106.32869099999999,1.7427849999999998,2400.6577666666667,6.612706666666668,53.76689999999999,0.6455500000000001,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
135,156.99109333333334,106.33245399999998,1.7341728333333333,2401.5104,6.608695,53.7625,0.6471,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
136,156.99034666666665,106.30805133333332,1.7357915,2402.1384666666663,6.603965,53.774966666666664,0.6687999999999998,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
137,157.02330333333333,106.303943,1.7425663333333334,2402.4854333333333,6.609481666666666,53.757250000000006,0.6586666666666665,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
138,156.98824000000002,106.30738283333334,1.7417111666666667,2401.5688333333333,6.600608333333333,53.77748333333333,0.6552333333333333,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
139,157.08223666666666,106.39756166666665,1.7373043333333331,2402.0354333333335,6.609946666666667,53.810133333333326,0.6511333333333335,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
140,157.09116833333334,106.38631433333332,1.7417153333333333,2403.1152666666667,6.599109999999999,53.81613333333333,0.6557666666666666,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
141,157.04174,106.33535149999999,1.7414036666666663,2402.8444333333327,6.612645,53.80203333333334,0.6471333333333333,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
142,157.03983833333334,106.335607,1.7360136666666663,2403.624766666667,6.612318333333333,53.84183333333332,0.6547666666666666,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
143,157.02895833333332,106.34176466666666,1.7470448333333333,2401.3606666666665,6.595793333333334,53.830616666666664,0.6643833333333333,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
144,157.03322,106.32531316666666,1.738429666666667,2401.0264333333334,6.60817,53.83755000000001,0.66555,3.0,接近故障,critical,100.0,最佳状态,normal,0.0,无泄漏,normal,130.0,最佳压力,normal,1,未稳定,2,临界,1,False,route_maintenance_review,public-derived-cycle-feature-table
