source_row_index,timestamp,TP2,TP3,H1,DV_pressure,Reservoirs,Oil_temperature,Motor_current,COMP,DV_eletric,Towers,MPG,LPS,Pressure_switch,Oil_level,Caudal_impulses,known_failure_window,source_id,maintenance_action_allowed,data_nature
5606410,2020-04-17 17:33:27,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,DATA-09,False,public-derived-contiguous-slice
5606420,2020-04-17 17:33:40,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5606430,2020-04-17 17:33:52,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5606440,2020-04-17 17:34:04,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5606450,2020-04-17 17:34:16,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5606460,2020-04-17 17:34:28,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,DATA-09,False,public-derived-contiguous-slice
5606470,2020-04-17 17:34:39,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,DATA-09,False,public-derived-contiguous-slice
5606480,2020-04-17 17:34:52,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5606490,2020-04-17 17:35:04,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5606500,2020-04-17 17:35:16,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5606510,2020-04-17 17:35:28,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5606520,2020-04-17 17:35:40,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5606530,2020-04-17 17:35:52,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,DATA-09,False,public-derived-contiguous-slice
5606540,2020-04-17 17:36:05,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5606550,2020-04-17 17:36:17,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5606560,2020-04-17 17:36:28,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5606570,2020-04-17 17:36:40,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5606580,2020-04-17 17:36:52,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5606590,2020-04-17 17:37:04,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5606600,2020-04-17 17:37:16,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,DATA-09,False,public-derived-contiguous-slice
5606610,2020-04-17 17:37:29,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5606620,2020-04-17 17:37:41,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5606630,2020-04-17 17:37:53,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5606640,2020-04-17 17:38:05,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5606650,2020-04-17 17:38:16,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5606660,2020-04-17 17:38:28,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5606670,2020-04-17 17:38:40,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,DATA-09,False,public-derived-contiguous-slice
5606680,2020-04-17 17:38:53,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5606690,2020-04-17 17:39:05,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5606700,2020-04-17 17:39:17,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5606710,2020-04-17 17:39:29,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5606720,2020-04-17 17:39:41,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,DATA-09,False,public-derived-contiguous-slice
5606730,2020-04-17 17:39:54,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5606740,2020-04-17 17:40:05,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5606750,2020-04-17 17:40:17,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5606760,2020-04-17 17:40:29,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5606770,2020-04-17 17:40:41,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,DATA-09,False,public-derived-contiguous-slice
5606780,2020-04-17 17:40:54,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5606790,2020-04-17 17:41:06,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5606800,2020-04-17 17:41:18,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5606810,2020-04-17 17:41:30,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5606820,2020-04-17 17:41:42,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,DATA-09,False,public-derived-contiguous-slice
5606830,2020-04-17 17:41:54,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,DATA-09,False,public-derived-contiguous-slice
5606840,2020-04-17 17:42:06,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5606850,2020-04-17 17:42:18,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5606860,2020-04-17 17:42:30,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5606870,2020-04-17 17:42:42,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5606880,2020-04-17 17:42:54,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,DATA-09,False,public-derived-contiguous-slice
5606890,2020-04-17 17:43:07,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5606900,2020-04-17 17:43:19,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5606910,2020-04-17 17:43:31,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5606920,2020-04-17 17:43:43,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5606930,2020-04-17 17:43:54,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5606940,2020-04-17 17:44:06,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5606950,2020-04-17 17:44:18,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5606960,2020-04-17 17:44:30,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,DATA-09,False,public-derived-contiguous-slice
5606970,2020-04-17 17:44:42,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,DATA-09,False,public-derived-contiguous-slice
5606980,2020-04-17 17:44:55,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5606990,2020-04-17 17:45:07,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5607000,2020-04-17 17:45:19,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5607010,2020-04-17 17:45:31,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5607020,2020-04-17 17:45:42,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,DATA-09,False,public-derived-contiguous-slice
5607030,2020-04-17 17:45:54,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,DATA-09,False,public-derived-contiguous-slice
5607040,2020-04-17 17:46:07,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5607050,2020-04-17 17:46:19,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5607060,2020-04-17 17:46:31,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5607070,2020-04-17 17:46:43,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5607080,2020-04-17 17:46:55,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,DATA-09,False,public-derived-contiguous-slice
5607090,2020-04-17 17:47:08,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5607100,2020-04-17 17:47:20,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5607110,2020-04-17 17:47:31,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5607120,2020-04-17 17:47:43,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5607130,2020-04-17 17:47:55,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5607140,2020-04-17 17:48:07,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,DATA-09,False,public-derived-contiguous-slice
5607150,2020-04-17 17:48:20,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5607160,2020-04-17 17:48:32,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5607170,2020-04-17 17:48:44,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5607180,2020-04-17 17:48:56,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5607190,2020-04-17 17:49:08,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5607200,2020-04-17 17:49:20,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5607210,2020-04-17 17:49:32,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,DATA-09,False,public-derived-contiguous-slice
5607220,2020-04-17 17:49:43,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5607230,2020-04-17 17:49:55,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,DATA-09,False,public-derived-contiguous-slice
5607240,2020-04-17 17:50:08,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5607250,2020-04-17 17:50:20,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5607260,2020-04-17 17:50:32,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5607270,2020-04-17 17:50:44,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5607280,2020-04-17 17:50:56,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5607290,2020-04-17 17:51:08,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,DATA-09,False,public-derived-contiguous-slice
5607300,2020-04-17 17:51:21,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5607310,2020-04-17 17:51:33,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5607320,2020-04-17 17:51:44,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5607330,2020-04-17 17:51:56,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5607340,2020-04-17 17:52:08,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5607350,2020-04-17 17:52:20,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5607360,2020-04-17 17:52:32,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,DATA-09,False,public-derived-contiguous-slice
5607370,2020-04-17 17:52:44,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,DATA-09,False,public-derived-contiguous-slice
5607380,2020-04-17 17:52:57,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5607390,2020-04-17 17:53:09,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5607400,2020-04-17 17:53:21,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5607410,2020-04-17 17:53:33,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5607420,2020-04-17 17:53:44,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5607430,2020-04-17 17:53:56,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5607440,2020-04-17 17:54:08,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,DATA-09,False,public-derived-contiguous-slice
5607450,2020-04-17 17:54:21,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5607460,2020-04-17 17:54:33,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5607470,2020-04-17 17:54:45,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5607480,2020-04-17 17:54:57,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5607490,2020-04-17 17:55:09,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5607500,2020-04-17 17:55:21,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,DATA-09,False,public-derived-contiguous-slice
5607510,2020-04-17 17:55:34,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5607520,2020-04-17 17:55:45,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5607530,2020-04-17 17:55:57,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5607540,2020-04-17 17:56:09,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5607550,2020-04-17 17:56:21,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,DATA-09,False,public-derived-contiguous-slice
5607560,2020-04-17 17:56:34,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5607570,2020-04-17 17:56:46,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5607580,2020-04-17 17:56:57,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5607590,2020-04-17 17:57:09,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,DATA-09,False,public-derived-contiguous-slice
5607600,2020-04-17 17:57:22,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5607610,2020-04-17 17:57:33,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5607620,2020-04-17 17:57:45,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,False,DATA-09,False,public-derived-contiguous-slice
5607630,2020-04-17 17:57:57,-0.0180000000000006,8.248,8.238,-0.0240000000000009,8.248,49.45,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,DATA-09,False,public-derived-contiguous-slice
