借款号,放款成功,借款金额,学历等级,历史成功次数,授信额度,有征信报告,描述字数,有效字符率,复杂词比例,主题1,主题2,主题3,主题4,信用画像,风险信号
440457,1,78500,1,1,1,无,95,0.758,0,0.079,0.909,0.004,0.004,薄档,高风险薄档
440464,1,53100,1,1,1,无,95,0.758,0,0.003,0.003,0.987,0.003,薄档,高风险薄档
440468,1,107200,1,1,1,无,95,0.737,0,0.003,0.003,0.003,0.003,薄档,高风险薄档
440473,1,78500,2,1,1,无,93,0.763,0,0.001,0.135,0.846,0.001,薄档,高风险薄档
440489,1,108800,3,1,1,无,89,0.753,0,0.003,0.003,0.033,0.928,薄档,高风险薄档
440491,1,77800,2,1,1,无,93,0.731,0,0.993,0.002,0.002,0.002,薄档,高风险薄档
440510,1,61200,2,1,1,无,97,0.742,0,0.003,0.003,0.86,0.098,薄档,高风险薄档
440521,1,62200,2,1,1,无,211,0.716,0,0.01,0.962,0.01,0.01,薄档,高风险薄档
440533,1,34000,2,1,1,无,94,0.766,0,0.003,0.003,0.003,0.003,薄档,高风险薄档
440540,1,93900,2,1,1,无,100,0.76,0,0.003,0.003,0.987,0.003,薄档,高风险薄档
440542,1,94200,2,1,1,无,92,0.761,0,0.003,0.003,0.956,0.035,薄档,高风险薄档
440543,1,94200,2,1,1,无,90,0.744,0,0.003,0.003,0.233,0.003,薄档,高风险薄档
440553,1,53600,1,1,1,无,104,0.731,0,0.003,0.003,0.957,0.034,薄档,高风险薄档
440566,1,94200,2,2,58900,无,94,0.734,0,0.003,0.003,0.311,0.003,成长,
440582,1,31400,2,1,1,无,90,0.756,0,0.003,0.003,0.033,0.958,薄档,高风险薄档
440588,1,61200,1,1,1,无,89,0.753,0,0.003,0.003,0.987,0.003,薄档,高风险薄档
440601,1,40200,1,1,1,无,104,0.731,0,0.003,0.003,0.926,0.065,薄档,高风险薄档
440602,1,47100,2,1,1,无,93,0.753,0,0.003,0.003,0.987,0.003,薄档,高风险薄档
440605,1,41700,3,1,1,无,101,0.762,0,0.003,0.003,0.987,0.003,薄档,高风险薄档
440613,1,62800,2,1,1,无,98,0.735,0,0.002,0.002,0.002,0.002,薄档,高风险薄档
440620,1,78500,1,1,1,无,98,0.735,0,0.003,0.003,0.301,0.003,薄档,高风险薄档
440625,1,80400,2,1,1,无,104,0.731,0,0.003,0.003,0.988,0.003,薄档,高风险薄档
440634,1,81600,3,1,1,无,105,0.771,0,0.01,0.962,0.01,0.01,薄档,高风险薄档
440636,1,62800,2,1,1,无,102,0.765,0,0.01,0.962,0.01,0.01,薄档,高风险薄档
456336,1,77800,2,1,1,无,96,0.729,0,0.148,0.814,0.003,0.032,薄档,高风险薄档
456338,1,134500,3,1,1,无,103,0.767,0,0.003,0.003,0.957,0.003,薄档,高风险薄档
456507,1,77800,1,1,1,无,149,0.745,0.012,0.003,0.003,0.162,0.003,薄档,高风险薄档
457512,1,37100,3,1,1,无,182,0.709,0.009,0.003,0.003,0.954,0.003,薄档,高风险薄档
457675,1,10000,3,1,10000,无,37,0.514,0.04,0.115,0.003,0.876,0.003,薄档,高风险薄档
457713,1,18500,2,1,1,无,182,0.709,0.009,0.003,0.003,0.987,0.003,薄档,高风险薄档
457785,1,7000,2,3,1,有,27,0.741,0,0.003,0.003,0.987,0.003,优质,
457944,1,5000,1,2,6000,有,27,0.667,0,0.003,0.003,0.249,0.003,优质,
473693,1,25200,1,1,1,无,182,0.709,0.009,0.003,0.003,0.003,0.989,薄档,高风险薄档
473712,1,94200,1,1,1,无,106,0.717,0,0.003,0.003,0.957,0.034,薄档,高风险薄档
473771,1,78500,2,1,1,无,90,0.756,0,0.002,0.185,0.811,0.002,薄档,高风险薄档
473813,1,6000,3,2,6000,无,22,0.636,0,0.003,0.033,0.421,0.003,待观察,需人工复核
473846,1,53600,1,1,1,无,102,0.716,0.018,0.003,0.003,0.593,0.397,薄档,高风险薄档
473850,1,100000,1,1,1,无,92,0.761,0,0.003,0.003,0.003,0.003,薄档,高风险薄档
474004,1,36200,1,1,1,无,92,0.761,0,0.003,0.003,0.987,0.003,薄档,高风险薄档
474009,1,47100,2,1,1,无,101,0.733,0,0.003,0.003,0.003,0.003,薄档,高风险薄档
474036,1,38100,1,1,1,无,94,0.766,0,0.003,0.003,0.003,0.003,薄档,高风险薄档
474042,1,47100,2,1,1,无,92,0.761,0,0.003,0.003,0.987,0.003,薄档,高风险薄档
474049,1,47100,1,1,1,无,96,0.74,0,0.003,0.003,0.035,0.003,薄档,高风险薄档
474073,1,78500,1,1,1,无,88,0.75,0,0.003,0.003,0.134,0.003,薄档,高风险薄档
474100,1,62800,2,1,1,无,96,0.729,0,0.003,0.003,0.003,0.989,薄档,高风险薄档
474104,1,47100,1,1,1,无,106,0.745,0,0.003,0.003,0.003,0.003,薄档,高风险薄档
474105,1,78500,2,1,1,无,95,0.758,0,0.003,0.003,0.003,0.003,薄档,高风险薄档
474131,1,62800,2,1,1,无,95,0.758,0,0.007,0.97,0.007,0.007,薄档,高风险薄档
474136,1,67000,1,1,1,无,101,0.713,0,0.003,0.003,0.987,0.003,薄档,高风险薄档
474137,1,78500,2,1,1,无,95,0.758,0,0.003,0.003,0.987,0.003,薄档,高风险薄档
474252,1,62800,1,1,1,无,101,0.713,0,0.003,0.003,0.546,0.003,薄档,高风险薄档
474255,1,93400,1,1,1,无,101,0.713,0,0.008,0.968,0.008,0.008,薄档,高风险薄档
474256,1,47100,3,1,1,无,101,0.713,0,0.009,0.965,0.009,0.009,薄档,高风险薄档
474259,1,93400,2,1,1,无,98,0.735,0,0.993,0.002,0.002,0.002,薄档,高风险薄档
474368,1,53600,3,1,1,无,104,0.712,0,0.003,0.003,0.003,0.361,薄档,高风险薄档
474374,1,62800,2,1,1,无,93,0.753,0,0.003,0.003,0.003,0.003,薄档,高风险薄档
474376,1,33500,1,1,1,无,103,0.699,0,0.003,0.003,0.003,0.095,薄档,高风险薄档
474414,1,94200,2,1,1,无,96,0.729,0,0.003,0.003,0.561,0.397,薄档,高风险薄档
474421,1,27800,2,1,1,无,97,0.763,0,0.003,0.003,0.003,0.649,薄档,高风险薄档
474428,1,125600,3,1,1,无,93,0.763,0,0.003,0.003,0.465,0.003,薄档,高风险薄档
474542,1,78500,2,1,1,无,92,0.75,0,0.003,0.003,0.003,0.003,薄档,高风险薄档
474551,1,61200,2,1,1,无,91,0.758,0,0.003,0.003,0.829,0.003,薄档,高风险薄档
474553,1,78500,2,1,1,无,90,0.756,0,0.003,0.003,0.003,0.63,薄档,高风险薄档
474564,1,94200,1,1,1,无,96,0.729,0,0.003,0.003,0.003,0.451,薄档,高风险薄档
474584,1,6000,2,1,6000,无,27,0.741,0,0.003,0.003,0.003,0.003,薄档,高风险薄档
474587,1,5000,3,4,1,无,22,0.409,0,0.114,0.857,0.001,0.026,待观察,需人工复核
474626,1,9000,2,1,1,无,75,0.627,0.024,0.993,0.002,0.002,0.002,薄档,高风险薄档
474637,1,38000,1,1,1,无,95,0.758,0,0.003,0.003,0.958,0.033,薄档,高风险薄档
474704,1,78500,2,1,1,无,98,0.735,0,0.003,0.003,0.856,0.003,薄档,高风险薄档
474706,1,53600,1,1,1,无,101,0.713,0,0.003,0.003,0.003,0.987,薄档,高风险薄档
475249,1,62800,4,1,1,无,99,0.758,0,0.003,0.003,0.289,0.003,薄档,高风险薄档
475258,1,25200,3,1,1,无,91,0.758,0,0.003,0.003,0.272,0.719,薄档,高风险薄档
475543,1,47100,2,1,1,无,98,0.714,0,0.003,0.003,0.987,0.003,薄档,高风险薄档
475546,1,68000,2,1,1,无,94,0.766,0,0.003,0.003,0.987,0.003,薄档,高风险薄档
475552,1,130500,4,1,1,无,89,0.753,0,0.003,0.003,0.987,0.003,薄档,高风险薄档
475563,1,94200,1,1,1,无,102,0.745,0,0.003,0.003,0.954,0.003,薄档,高风险薄档
475578,1,94200,2,1,1,无,100,0.73,0,0.003,0.003,0.823,0.167,薄档,高风险薄档
475587,1,33400,1,1,1,无,97,0.763,0,0.003,0.003,0.003,0.003,薄档,高风险薄档
475590,1,68000,1,1,1,无,97,0.753,0,0.003,0.003,0.69,0.003,薄档,高风险薄档
475598,1,94200,1,1,1,无,203,0.754,0,0.003,0.003,0.987,0.003,薄档,高风险薄档
475599,1,40800,2,1,1,无,98,0.755,0,0.003,0.003,0.892,0.003,薄档,高风险薄档
475601,1,125600,1,1,1,无,96,0.729,0,0.003,0.003,0.956,0.003,薄档,高风险薄档
475635,1,12000,2,3,12000,无,42,0.69,0,0.003,0.003,0.003,0.003,待观察,需人工复核
475642,1,62800,4,1,1,无,95,0.758,0,0.003,0.003,0.037,0.003,薄档,高风险薄档
475659,1,53600,2,2,60000,无,104,0.731,0,0.003,0.003,0.987,0.003,成长,
475669,1,68000,2,1,1,无,95,0.747,0,0.003,0.003,0.003,0.003,薄档,高风险薄档
475684,1,47100,2,1,1,无,90,0.756,0,0.993,0.002,0.002,0.002,薄档,高风险薄档
475687,1,62800,1,1,1,无,99,0.717,0,0.003,0.003,0.188,0.003,薄档,高风险薄档
475703,1,125600,3,1,1,无,90,0.756,0,0.003,0.003,0.765,0.13,薄档,高风险薄档
475704,1,54200,1,1,1,无,98,0.745,0,0.003,0.003,0.003,0.003,薄档,高风险薄档
475867,1,134500,2,1,1,无,97,0.763,0,0.003,0.003,0.829,0.162,薄档,高风险薄档
475880,1,50300,2,1,1,无,101,0.762,0,0.003,0.003,0.003,0.003,薄档,高风险薄档
475883,1,94200,2,1,1,无,103,0.757,0,0.003,0.003,0.003,0.003,薄档,高风险薄档
475891,1,47100,2,1,1,无,97,0.732,0.019,0.003,0.003,0.003,0.003,薄档,高风险薄档
475897,1,78500,2,1,1,无,98,0.735,0,0.002,0.002,0.992,0.002,薄档,高风险薄档
475898,1,27800,1,1,1,无,92,0.761,0,0.003,0.003,0.988,0.003,薄档,高风险薄档
475899,1,78500,1,1,1,无,94,0.734,0,0.003,0.003,0.003,0.54,薄档,高风险薄档
475905,1,54400,2,1,1,无,93,0.763,0,0.993,0.002,0.002,0.002,薄档,高风险薄档
475913,1,94200,2,1,1,无,100,0.76,0,0.003,0.987,0.003,0.003,薄档,高风险薄档
475919,1,136000,3,1,1,无,101,0.762,0,0.006,0.974,0.006,0.006,薄档,高风险薄档
475933,1,94200,2,1,1,无,95,0.758,0,0.003,0.003,0.249,0.003,薄档,高风险薄档
475936,1,27800,1,1,1,无,94,0.766,0,0.003,0.003,0.003,0.003,薄档,高风险薄档
475952,1,25200,2,1,1,无,182,0.709,0.009,0.003,0.003,0.987,0.003,薄档,高风险薄档
475969,1,47100,2,1,1,无,97,0.763,0,0.003,0.003,0.987,0.003,薄档,高风险薄档
475974,1,94200,1,1,1,无,103,0.718,0.018,0.012,0.953,0.012,0.012,薄档,高风险薄档
475976,1,47100,1,1,1,无,93,0.753,0,0.011,0.853,0.011,0.116,薄档,高风险薄档
475982,1,53400,1,1,1,无,89,0.753,0,0.993,0.002,0.002,0.002,薄档,高风险薄档
475986,1,47100,2,2,25000,无,91,0.758,0.02,0.013,0.947,0.013,0.013,待观察,需人工复核
475994,1,94200,1,1,1,无,103,0.718,0.018,0.01,0.962,0.01,0.01,薄档,高风险薄档
476054,1,93400,2,1,1,无,91,0.758,0,0.007,0.97,0.007,0.007,薄档,高风险薄档
476090,1,94200,1,1,1,无,95,0.758,0,0.221,0.642,0.011,0.116,薄档,高风险薄档
476092,1,85700,2,1,1,无,100,0.76,0,0.011,0.958,0.011,0.011,薄档,高风险薄档
476097,1,47100,1,1,1,无,95,0.726,0,0.02,0.956,0.002,0.02,薄档,高风险薄档
476099,1,27800,2,1,1,无,89,0.753,0,0.008,0.968,0.008,0.008,薄档,高风险薄档
476102,1,94200,1,1,1,无,100,0.76,0,0.004,0.984,0.004,0.004,薄档,高风险薄档
476109,1,62800,1,1,1,无,93,0.753,0,0.012,0.482,0.482,0.012,薄档,高风险薄档
476118,1,107200,1,1,1,无,101,0.723,0,0.003,0.957,0.003,0.003,薄档,高风险薄档
476122,1,89800,4,1,1,无,102,0.765,0,0.005,0.708,0.005,0.005,薄档,高风险薄档
476129,1,62200,1,1,1,无,95,0.758,0,0.013,0.947,0.013,0.013,薄档,高风险薄档
476132,1,78500,2,1,1,无,90,0.756,0,0.005,0.978,0.005,0.005,薄档,高风险薄档
476136,1,60000,3,1,1,无,100,0.76,0,0.008,0.968,0.008,0.008,薄档,高风险薄档
476163,1,53000,3,1,1,无,98,0.735,0,0.011,0.958,0.011,0.011,薄档,高风险薄档
476192,1,107200,3,1,1,无,99,0.717,0.018,0.013,0.947,0.013,0.013,薄档,高风险薄档
476195,1,100000,2,1,1,无,95,0.758,0,0.001,0.969,0.014,0.014,薄档,高风险薄档
476197,1,94200,2,1,1,无,93,0.753,0,0.01,0.962,0.01,0.01,薄档,高风险薄档
476199,1,46700,1,1,1,无,95,0.758,0,0.008,0.968,0.008,0.008,薄档,高风险薄档
476205,1,62800,2,1,1,无,101,0.762,0,0.013,0.947,0.013,0.013,薄档,高风险薄档
476212,1,47100,2,1,1,无,95,0.737,0,0.214,0.628,0.007,0.145,薄档,高风险薄档
476232,1,47100,3,1,1,无,93,0.753,0,0.012,0.953,0.012,0.012,薄档,高风险薄档
476265,1,67000,2,2,91500,无,152,0.73,0,0.004,0.898,0.004,0.089,成长,
476318,1,89800,3,1,1,无,101,0.762,0,0.006,0.974,0.006,0.006,薄档,高风险薄档
476423,1,15000,3,1,18000,有,34,0.618,0,0.008,0.968,0.008,0.008,成长,
476538,1,15000,2,1,1,无,21,0.714,0,0.051,0.918,0.002,0.027,薄档,高风险薄档
496965,1,67000,2,1,1,无,101,0.713,0,0.013,0.947,0.013,0.013,薄档,高风险薄档
496987,1,78500,2,1,1,无,93,0.753,0,0.013,0.947,0.013,0.013,薄档,高风险薄档
497013,1,94200,2,1,1,无,95,0.758,0,0.009,0.965,0.009,0.009,薄档,高风险薄档
497014,1,47100,1,1,1,无,103,0.757,0,0.01,0.962,0.01,0.01,薄档,高风险薄档
497055,1,20000,2,1,1,无,182,0.709,0.009,0.01,0.962,0.01,0.01,薄档,高风险薄档
497150,1,78500,1,1,1,无,93,0.731,0,0.002,0.992,0.002,0.002,薄档,高风险薄档
497157,1,130500,3,1,1,无,93,0.763,0,0.012,0.953,0.012,0.012,薄档,高风险薄档
497159,1,62800,2,1,1,无,101,0.762,0,0.008,0.968,0.008,0.008,薄档,高风险薄档
497175,1,78500,2,1,1,无,101,0.713,0,0.004,0.982,0.004,0.004,薄档,高风险薄档
497176,1,49000,1,1,1,无,89,0.753,0,0.007,0.97,0.007,0.007,薄档,高风险薄档
497184,1,47100,1,1,1,无,99,0.768,0.019,0.01,0.962,0.01,0.01,薄档,高风险薄档
497189,1,204000,3,1,1,无,91,0.758,0.02,0.008,0.968,0.008,0.008,薄档,高风险薄档
497204,1,94200,2,1,1,无,101,0.713,0,0.002,0.99,0.002,0.002,薄档,高风险薄档
497205,1,94200,2,1,1,无,90,0.756,0,0.008,0.968,0.008,0.008,薄档,高风险薄档
497231,1,78500,2,1,1,无,93,0.753,0,0.01,0.867,0.105,0.01,薄档,高风险薄档
497241,1,29200,1,1,1,无,92,0.75,0,0.015,0.938,0.015,0.015,薄档,高风险薄档
497243,1,59000,1,1,1,无,96,0.729,0,0.005,0.98,0.005,0.005,薄档,高风险薄档
497255,1,27800,2,1,1,无,95,0.758,0,0.004,0.982,0.004,0.004,薄档,高风险薄档
497263,1,81600,2,1,1,无,94,0.766,0,0.008,0.888,0.008,0.008,薄档,高风险薄档
497265,1,27800,2,1,1,无,87,0.747,0,0.006,0.552,0.43,0.006,薄档,高风险薄档
497278,1,60000,2,1,1,无,101,0.752,0,0.012,0.953,0.012,0.012,薄档,高风险薄档
497377,1,47100,1,1,1,无,98,0.755,0,0.003,0.954,0.003,0.003,薄档,高风险薄档
497388,1,67000,1,1,1,无,99,0.737,0.018,0.01,0.962,0.01,0.01,薄档,高风险薄档
497393,1,40200,1,1,1,无,103,0.718,0.018,0.012,0.953,0.012,0.012,薄档,高风险薄档
497446,1,95200,2,1,1,无,93,0.763,0,0.008,0.968,0.008,0.008,薄档,高风险薄档
497447,1,94200,2,1,1,无,90,0.756,0,0.974,0.002,0.002,0.002,薄档,高风险薄档
497450,1,93800,1,1,1,无,95,0.737,0,0.993,0.002,0.002,0.002,薄档,高风险薄档
497451,1,78500,2,1,1,无,95,0.768,0,0.993,0.002,0.002,0.002,薄档,高风险薄档
497483,1,62800,3,1,1,无,93,0.753,0,0.005,0.979,0.005,0.005,薄档,高风险薄档
497502,1,136000,1,1,1,无,98,0.755,0,0.993,0.002,0.002,0.002,薄档,高风险薄档
497554,1,94200,1,1,1,无,95,0.758,0,0.993,0.002,0.002,0.002,薄档,高风险薄档
497557,1,47100,2,1,1,无,96,0.75,0,0.993,0.002,0.002,0.002,薄档,高风险薄档
497628,1,61200,2,1,1,无,95,0.768,0.019,0.995,0.001,0.001,0.001,薄档,高风险薄档
497630,1,94200,2,1,1,无,102,0.725,0,0.995,0.001,0.001,0.001,薄档,高风险薄档
497635,1,47100,2,1,1,无,90,0.756,0,0.995,0.001,0.001,0.001,薄档,高风险薄档
497656,1,108800,3,1,1,无,102,0.765,0,0.995,0.001,0.001,0.001,薄档,高风险薄档
497663,1,93400,2,1,1,无,100,0.76,0,0.96,0.001,0.001,0.037,薄档,高风险薄档
497665,1,47100,2,2,79000,无,98,0.735,0,0.983,0.001,0.001,0.001,成长,
497666,1,47100,1,1,1,无,98,0.735,0,0.995,0.001,0.001,0.001,薄档,高风险薄档
497671,1,94200,1,1,1,无,152,0.73,0,0.995,0.001,0.001,0.001,薄档,高风险薄档
497673,1,93800,2,1,1,无,98,0.735,0,0.995,0.001,0.001,0.001,薄档,高风险薄档
497675,1,107200,1,1,1,无,95,0.737,0,0.972,0.001,0.001,0.001,薄档,高风险薄档
497704,1,125600,2,1,1,无,97,0.763,0,0.995,0.001,0.001,0.001,薄档,高风险薄档
497751,1,20000,1,1,1,无,98,0.735,0,0.084,0.912,0.001,0.001,薄档,高风险薄档
497758,1,41700,2,1,1,无,98,0.755,0,0.993,0.002,0.002,0.002,薄档,高风险薄档
497759,1,94200,2,1,1,无,101,0.713,0,0.008,0.968,0.008,0.008,薄档,高风险薄档
498083,1,20000,2,1,1,无,76,0.776,0.049,0.004,0.906,0.004,0.004,薄档,高风险薄档
498282,1,93800,1,1,1,无,103,0.699,0,0.006,0.976,0.006,0.006,薄档,高风险薄档
498284,1,47100,2,1,1,无,90,0.756,0,0.003,0.003,0.926,0.003,薄档,高风险薄档
498334,1,48000,3,2,1,无,147,0.646,0.054,0.003,0.003,0.266,0.003,待观察,需人工复核
498458,1,8000,1,1,8000,无,127,0.685,0,0.003,0.003,0.003,0.003,薄档,高风险薄档
498493,1,108800,3,1,1,无,94,0.766,0,0.003,0.003,0.953,0.037,薄档,高风险薄档
498504,1,47100,2,1,1,无,95,0.737,0,0.003,0.003,0.421,0.003,薄档,高风险薄档
498505,1,94200,2,1,1,无,89,0.753,0,0.003,0.003,0.988,0.003,薄档,高风险薄档
498527,1,53600,3,1,1,无,106,0.717,0,0.087,0.003,0.876,0.031,薄档,高风险薄档
498528,1,47100,2,1,1,无,95,0.737,0,0.003,0.003,0.988,0.003,薄档,高风险薄档
498535,1,106200,3,1,1,无,89,0.753,0,0.065,0.003,0.926,0.003,薄档,高风险薄档
498541,1,78500,2,1,1,无,92,0.75,0.02,0.003,0.003,0.987,0.003,薄档,高风险薄档
498553,1,93400,2,1,1,无,152,0.73,0,0.003,0.003,0.003,0.003,薄档,高风险薄档
498575,1,94200,2,1,1,无,92,0.761,0.04,0.003,0.003,0.003,0.479,薄档,高风险薄档
498587,1,62800,2,1,1,无,98,0.714,0,0.003,0.003,0.134,0.003,薄档,高风险薄档
498592,1,66400,1,1,1,无,92,0.75,0,0.003,0.003,0.987,0.003,薄档,高风险薄档
498594,1,47100,1,1,1,无,101,0.713,0,0.993,0.002,0.002,0.002,薄档,高风险薄档
498605,1,34000,1,1,1,无,90,0.756,0,0.007,0.97,0.007,0.007,薄档,高风险薄档
498610,1,94200,3,1,1,无,95,0.758,0.019,0.013,0.947,0.013,0.013,薄档,高风险薄档
498613,1,78500,3,1,1,无,101,0.752,0,0.003,0.003,0.034,0.618,薄档,高风险薄档
498617,1,94200,2,1,1,无,217,0.737,0.008,0.993,0.002,0.002,0.002,薄档,高风险薄档
498758,1,62800,2,1,1,无,98,0.755,0,0.009,0.965,0.009,0.009,薄档,高风险薄档
498762,1,47100,4,1,1,无,101,0.752,0,0.007,0.97,0.007,0.007,薄档,高风险薄档
498763,1,125600,2,1,1,无,93,0.763,0,0.003,0.003,0.987,0.003,薄档,高风险薄档
498768,1,95200,3,1,1,无,90,0.756,0,0.003,0.003,0.391,0.033,薄档,高风险薄档
498769,1,61200,2,1,1,无,99,0.758,0,0.003,0.003,0.003,0.003,薄档,高风险薄档
498788,1,94200,2,1,1,无,90,0.756,0,0.003,0.003,0.003,0.003,薄档,高风险薄档
498790,1,78500,1,1,1,无,100,0.72,0,0.003,0.003,0.988,0.003,薄档,高风险薄档
498797,1,54400,1,2,35200,无,98,0.755,0,0.003,0.003,0.003,0.649,待观察,需人工复核
498805,1,107200,1,1,1,无,95,0.726,0,0.003,0.003,0.786,0.061,薄档,高风险薄档
498860,1,107200,4,1,1,无,100,0.74,0,0.003,0.003,0.988,0.003,薄档,高风险薄档
498874,1,94200,1,1,1,无,89,0.753,0,0.003,0.003,0.034,0.495,薄档,高风险薄档
498902,1,77800,2,1,1,无,95,0.758,0.038,0.003,0.003,0.003,0.987,薄档,高风险薄档
498920,1,78500,2,1,1,无,92,0.761,0,0.003,0.003,0.003,0.003,薄档,高风险薄档
498940,1,47100,1,1,1,无,100,0.72,0,0.003,0.003,0.037,0.003,薄档,高风险薄档
498943,1,62800,2,1,1,无,98,0.735,0,0.003,0.003,0.68,0.003,薄档,高风险薄档
498958,1,80400,1,1,1,无,101,0.713,0,0.003,0.003,0.242,0.003,薄档,高风险薄档
498959,1,62800,2,1,1,无,95,0.758,0,0.003,0.003,0.003,0.003,薄档,高风险薄档
498963,1,136000,3,1,1,无,95,0.768,0,0.003,0.003,0.003,0.003,薄档,高风险薄档
499005,1,55600,1,1,1,无,95,0.758,0,0.003,0.003,0.895,0.095,薄档,高风险薄档
499014,1,94200,1,1,1,无,89,0.753,0,0.003,0.003,0.035,0.003,薄档,高风险薄档
499040,1,94200,2,1,1,无,90,0.756,0,0.003,0.003,0.003,0.003,薄档,高风险薄档
499048,1,108800,3,1,1,无,95,0.768,0,0.003,0.003,0.003,0.003,薄档,高风险薄档
499326,1,7000,1,2,8400,有,46,0.565,0,0.003,0.003,0.194,0.067,优质,
509235,1,10000,2,1,1,无,56,0.714,0,0.003,0.003,0.272,0.003,薄档,高风险薄档
509681,1,10000,3,1,14000,无,45,0.667,0,0.985,0.001,0.001,0.001,薄档,高风险薄档
509708,1,54400,3,1,1,无,94,0.766,0,0.996,0.001,0.001,0.001,薄档,高风险薄档
509752,1,47100,1,1,1,无,97,0.753,0,0.996,0.001,0.001,0.001,薄档,高风险薄档
509755,1,41700,2,1,1,无,93,0.742,0,0.985,0.001,0.012,0.001,薄档,高风险薄档
509759,1,59900,2,1,1,无,101,0.762,0,0.985,0.001,0.001,0.001,薄档,高风险薄档
509774,1,38000,1,1,1,无,95,0.758,0,0.996,0.001,0.001,0.001,薄档,高风险薄档
509778,1,53600,1,1,1,无,101,0.713,0,0.996,0.001,0.001,0.001,薄档,高风险薄档
509794,1,47100,2,1,1,无,91,0.758,0,0.996,0.001,0.001,0.001,薄档,高风险薄档
509846,1,94200,1,1,1,无,98,0.755,0,0.996,0.001,0.001,0.001,薄档,高风险薄档
509856,1,78500,1,1,1,无,93,0.753,0,0.996,0.001,0.001,0.001,薄档,高风险薄档
509894,1,77800,2,1,1,无,95,0.737,0,0.996,0.001,0.001,0.001,薄档,高风险薄档
509900,1,78500,3,1,1,无,93,0.763,0,0.996,0.001,0.001,0.001,薄档,高风险薄档
509947,1,40200,2,1,1,无,101,0.713,0,0.996,0.001,0.001,0.001,薄档,高风险薄档
510016,1,78500,2,1,1,无,90,0.756,0,0.985,0.001,0.001,0.012,薄档,高风险薄档
510024,1,94200,3,1,1,无,88,0.75,0,0.985,0.001,0.001,0.001,薄档,高风险薄档
510036,1,144000,1,1,1,无,106,0.755,0,0.996,0.001,0.001,0.001,薄档,高风险薄档
510052,1,40200,2,1,1,无,99,0.717,0,0.996,0.001,0.001,0.001,薄档,高风险薄档
510065,1,77800,1,1,1,无,90,0.756,0,0.996,0.001,0.001,0.001,薄档,高风险薄档
510076,1,62800,1,1,1,无,92,0.761,0,0.985,0.001,0.001,0.012,薄档,高风险薄档
510098,1,47100,2,1,1,无,100,0.75,0.018,0.985,0.001,0.001,0.012,薄档,高风险薄档
510100,1,47100,2,2,1,无,97,0.763,0,0.985,0.001,0.012,0.001,待观察,需人工复核
510122,1,78900,3,1,1,无,89,0.753,0,0.996,0.001,0.001,0.001,薄档,高风险薄档
510127,1,94200,3,1,1,无,95,0.747,0,0.996,0.001,0.001,0.001,薄档,高风险薄档
510134,1,94200,1,1,1,无,203,0.744,0,0.996,0.001,0.001,0.001,薄档,高风险薄档
510136,1,20000,2,1,1,无,98,0.755,0,0.996,0.001,0.001,0.001,薄档,高风险薄档
510207,1,30000,3,1,30000,无,30,0.867,0.067,0.996,0.001,0.001,0.001,薄档,高风险薄档
510220,1,125600,2,1,1,无,89,0.753,0,0.996,0.001,0.001,0.001,薄档,高风险薄档
510254,1,125600,2,1,1,无,97,0.763,0,0.996,0.001,0.001,0.001,薄档,高风险薄档
510295,1,81600,4,1,1,无,93,0.763,0,0.996,0.001,0.001,0.001,薄档,高风险薄档
510303,1,55600,1,1,1,无,101,0.752,0,0.985,0.001,0.001,0.001,薄档,高风险薄档
510306,1,47100,2,1,1,无,93,0.753,0,0.975,0.001,0.012,0.012,薄档,高风险薄档
510319,1,40800,1,1,1,无,90,0.756,0,0.985,0.001,0.001,0.001,薄档,高风险薄档
510337,1,94200,3,1,1,无,97,0.763,0.038,0.996,0.001,0.001,0.001,薄档,高风险薄档
510382,1,61200,3,1,1,无,95,0.758,0,0.996,0.001,0.001,0.001,薄档,高风险薄档
510577,1,12000,3,2,50000,有,35,0.686,0,0.003,0.003,0.987,0.003,优质,
510853,1,47100,1,1,1,无,95,0.758,0,0.003,0.003,0.003,0.003,薄档,高风险薄档
510867,1,93800,2,1,1,无,98,0.735,0,0.003,0.003,0.003,0.99,薄档,高风险薄档
510922,1,95200,4,1,1,无,92,0.761,0,0.003,0.003,0.003,0.989,薄档,高风险薄档
510925,1,47100,2,1,1,无,93,0.742,0,0.003,0.003,0.003,0.003,薄档,高风险薄档
510936,1,68000,3,1,1,无,101,0.762,0,0.003,0.003,0.725,0.233,薄档,高风险薄档
511001,1,47100,1,1,1,无,102,0.745,0.018,0.003,0.003,0.003,0.105,薄档,高风险薄档
511003,1,94200,1,1,1,无,96,0.74,0.019,0.003,0.003,0.649,0.342,薄档,高风险薄档
511009,1,107200,3,1,1,无,104,0.712,0,0.003,0.003,0.003,0.989,薄档,高风险薄档
